"old_name","current_name"
"Bacillus sp. [ref_mOTU_v31_00326]","Bacillus sp."
"Bacillus cytotoxicus [ref_mOTU_v31_00327]","Bacillus cytotoxicus"
"Bacillus sp. [ref_mOTU_v31_00328]","Bacillus sp."
"Bacillus sp. [ref_mOTU_v31_00329]","Bacillus sp."
"Bacillus mycoides [ref_mOTU_v31_00330]","Bacillus mycoides"
"Bacillus sp. [ref_mOTU_v31_00331]","Bacillus sp."
"Bacillus bingmayongensis [ref_mOTU_v31_00332]","Bacillus bingmayongensis"
"Bacillus gaemokensis [ref_mOTU_v31_00333]","Bacillus gaemokensis"
"Bacillus sp. [ref_mOTU_v31_00334]","Bacillus sp."
"Bacillus cereus [ref_mOTU_v31_00335]","Bacillus cereus"
"Bacillus manliponensis [ref_mOTU_v31_00336]","Bacillus manliponensis"
"Staphylococcus xylosus [ref_mOTU_v31_00337]","Staphylococcus xylosus"
"Staphylococcus saprophyticus [ref_mOTU_v31_00338]","Staphylococcus saprophyticus"
"Staphylococcus saprophyticus [ref_mOTU_v31_00339]","Staphylococcus saprophyticus"
"Staphylococcus aureus [ref_mOTU_v31_00340]","Staphylococcus aureus"
"Staphylococcus argenteus [ref_mOTU_v31_00341]","Staphylococcus argenteus"
"Staphylococcus aureus/haemolyticus [ref_mOTU_v31_00342]","Staphylococcus aureus/haemolyticus"
"Staphylococcus haemolyticus [ref_mOTU_v31_00343]","Staphylococcus haemolyticus"
"Staphylococcus hominis [ref_mOTU_v31_00344]","Staphylococcus hominis"
"Staphylococcus epidermidis [ref_mOTU_v31_00346]","Staphylococcus epidermidis"
"Staphylococcus warneri/caprae [ref_mOTU_v31_00347]","Staphylococcus warneri/caprae"
"Staphylococcus capitis [ref_mOTU_v31_00348]","Staphylococcus capitis"
"Dermabacter hominis [ref_mOTU_v31_00349]","Dermabacter hominis"
"Dermabacter vaginalis [ref_mOTU_v31_00350]","Dermabacter vaginalis"
"Helcobacillus massiliensis [ref_mOTU_v31_00351]","Helcobacillus massiliensis"
"Mycobacteroides immunogenum [ref_mOTU_v31_00352]","Mycobacteroides immunogenum"
"Mycobacteroides abscessus [ref_mOTU_v31_00353]","Mycobacteroides abscessus"
"Mycobacteroides franklinii [ref_mOTU_v31_00354]","Mycobacteroides franklinii"
"Mycobacteroides saopaulense [ref_mOTU_v31_00355]","Mycobacteroides saopaulense"
"Mycobacteroides chelonae [ref_mOTU_v31_00356]","Mycobacteroides chelonae"
"Mycobacterium sp. [ref_mOTU_v31_00357]","Mycobacterium sp."
"Mycobacteroides salmoniphilum [ref_mOTU_v31_00358]","Mycobacteroides salmoniphilum"
"Mycobacterium sp. [ref_mOTU_v31_00359]","Mycobacterium sp."
"Enteractinococcus helveticum [ref_mOTU_v31_00360]","Enteractinococcus helveticum"
"Streptococcus phocae [ref_mOTU_v31_00361]","Streptococcus phocae"
"Vibrio cholerae [ref_mOTU_v31_00362]","Vibrio cholerae"
"Vibrio sp. [ref_mOTU_v31_00363]","Vibrio sp."
"Gallionellales bacterium [ref_mOTU_v31_00364]","Gallionellales bacterium"
"Azospira oryzae [ref_mOTU_v31_00365]","Azospira oryzae"
"Methyloversatilis thermotolerans [ref_mOTU_v31_00366]","Methyloversatilis thermotolerans"
"Gallionellales bacterium GWA2_60_18 [ref_mOTU_v31_00367]","Gallionellales bacterium GWA2_60_18"
"Candidatus Accumulibacter phosphatis [ref_mOTU_v31_00368]","Candidatus Accumulibacter phosphatis"
"Methyloversatilis discipulorum [ref_mOTU_v31_00369]","Methyloversatilis discipulorum"
"Methyloversatilis discipulorum [ref_mOTU_v31_00370]","Methyloversatilis discipulorum"
"Methyloversatilis universalis [ref_mOTU_v31_00371]","Methyloversatilis universalis"
"Methyloversatilis universalis [ref_mOTU_v31_00372]","Methyloversatilis universalis"
"Silanimonas lenta [ref_mOTU_v31_00373]","Silanimonas lenta"
"Uliginosibacterium gangwonense [ref_mOTU_v31_00374]","Uliginosibacterium gangwonense"
"Candidatus Accumulibacter sp. BA-92 [ref_mOTU_v31_00375]","Candidatus Accumulibacter sp. BA-92"
"Methyloversatilis sp. RAC08 [ref_mOTU_v31_00376]","Methyloversatilis sp. RAC08"
"Formivibrio citricus [ref_mOTU_v31_00377]","Formivibrio citricus"
"Candidatus Accumulibacter sp. BA-93 [ref_mOTU_v31_00378]","Candidatus Accumulibacter sp. BA-93"
"Lautropia mirabilis [ref_mOTU_v31_00379]","Lautropia mirabilis"
"Candidatus Accumulibacter aalborgensis [ref_mOTU_v31_00380]","Candidatus Accumulibacter aalborgensis"
"Azovibrio restrictus [ref_mOTU_v31_00381]","Azovibrio restrictus"
"Rhodocyclaceae bacterium Paddy-1 [ref_mOTU_v31_00382]","Rhodocyclaceae bacterium Paddy-1"
"Chitinimonas koreensis [ref_mOTU_v31_00383]","Chitinimonas koreensis"
"Candidatus Accumulibacter sp. SK-11 [ref_mOTU_v31_00384]","Candidatus Accumulibacter sp. SK-11"
"Xylophilus sp. Leaf220 [ref_mOTU_v31_00385]","Xylophilus sp. Leaf220"
"Candidatus Accumulibacter sp. SK-12 [ref_mOTU_v31_00386]","Candidatus Accumulibacter sp. SK-12"
"Candidatus Accumulibacter sp. BA-94 [ref_mOTU_v31_00387]","Candidatus Accumulibacter sp. BA-94"
"Betaproteobacteria bacterium [ref_mOTU_v31_00388]","Betaproteobacteria bacterium"
"Burkholderiales bacterium 68-10 [ref_mOTU_v31_00389]","Burkholderiales bacterium 68-10"
"Chitinilyticum litopenaei [ref_mOTU_v31_00390]","Chitinilyticum litopenaei"
"Noviherbaspirillum massiliense [ref_mOTU_v31_00391]","Noviherbaspirillum massiliense"
"Vogesella sp. EB [ref_mOTU_v31_00392]","Vogesella sp. EB"
"Chromobacterium sphagni [ref_mOTU_v31_00393]","Chromobacterium sphagni"
"Chromobacterium sp. [ref_mOTU_v31_00394]","Chromobacterium sp."
"Chromobacterium amazonense/piscinae [ref_mOTU_v31_00395]","Chromobacterium amazonense/piscinae"
"Chromobacterium vaccinii [ref_mOTU_v31_00396]","Chromobacterium vaccinii"
"Chromobacterium violaceum [ref_mOTU_v31_00397]","Chromobacterium violaceum"
"Sideroxydans lithotrophicus [ref_mOTU_v31_00398]","Sideroxydans lithotrophicus"
"Pseudogulbenkiania ferrooxidans [ref_mOTU_v31_00399]","Pseudogulbenkiania ferrooxidans"
"Pseudogulbenkiania subflava [ref_mOTU_v31_00400]","Pseudogulbenkiania subflava"
"Pseudogulbenkiania sp. MAI-1 [ref_mOTU_v31_00401]","Pseudogulbenkiania sp. MAI-1"
"Crenobacter luteus [ref_mOTU_v31_00402]","Crenobacter luteus"
"Andreprevotia lacus [ref_mOTU_v31_00403]","Andreprevotia lacus"
"Frateuria aurantia [ref_mOTU_v31_00404]","Frateuria aurantia"
"Andreprevotia chitinilytica [ref_mOTU_v31_00405]","Andreprevotia chitinilytica"
"Jeongeupia sp. USM3 [ref_mOTU_v31_00406]","Jeongeupia sp. USM3"
"Chitinilyticum aquatile [ref_mOTU_v31_00407]","Chitinilyticum aquatile"
"Chitinimonas taiwanensis [ref_mOTU_v31_00408]","Chitinimonas taiwanensis"
"Collimonas arenae [ref_mOTU_v31_00409]","Collimonas arenae"
"Collimonas sp. [ref_mOTU_v31_00410]","Collimonas sp."
"Collimonas sp. OK242 [ref_mOTU_v31_00411]","Collimonas sp. OK242"
"Collimonas pratensis [ref_mOTU_v31_00412]","Collimonas pratensis"
"Collimonas fungivorans [ref_mOTU_v31_00413]","Collimonas fungivorans"
"Collimonas sp. OK412 [ref_mOTU_v31_00414]","Collimonas sp. OK412"
"Collimonas arenae [ref_mOTU_v31_00415]","Collimonas arenae"
"Herbaspirillum frisingense [ref_mOTU_v31_00416]","Herbaspirillum frisingense"
"Herbaspirillum rubrisubalbicans [ref_mOTU_v31_00417]","Herbaspirillum rubrisubalbicans"
"Herbaspirillum seropedicae [ref_mOTU_v31_00418]","Herbaspirillum seropedicae"
"Herbaspirillum huttiense [ref_mOTU_v31_00419]","Herbaspirillum huttiense"
"Herbaspirillum sp. CF444 [ref_mOTU_v31_00420]","Herbaspirillum sp. CF444"
"Herbaspirillum rhizosphaerae [ref_mOTU_v31_00421]","Herbaspirillum rhizosphaerae"
"Herbaspirillum hiltneri [ref_mOTU_v31_00422]","Herbaspirillum hiltneri"
"Herbaspirillum sp. RV1423 [ref_mOTU_v31_00423]","Herbaspirillum sp. RV1423"
"Janthinobacterium lividum [ref_mOTU_v31_00424]","Janthinobacterium lividum"
"Janthinobacterium sp. S3-2 [ref_mOTU_v31_00425]","Janthinobacterium sp. S3-2"
"Duganella sp. [ref_mOTU_v31_00426]","Duganella sp."
"Duganella sp. Root1480D1 [ref_mOTU_v31_00427]","Duganella sp. Root1480D1"
"Duganella sp. CF458 [ref_mOTU_v31_00428]","Duganella sp. CF458"
"Pseudoduganella violaceinigra [ref_mOTU_v31_00429]","Pseudoduganella violaceinigra"
"Chitiniphilus shinanonensis [ref_mOTU_v31_00430]","Chitiniphilus shinanonensis"
"Massilia sp. NR 4-1 [ref_mOTU_v31_00431]","Massilia sp. NR 4-1"
"Massilia sp. [ref_mOTU_v31_00432]","Massilia sp."
"Massilia sp. PDC64 [ref_mOTU_v31_00433]","Massilia sp. PDC64"
"Massilia putida [ref_mOTU_v31_00434]","Massilia putida"
"Massilia sp. Root335 [ref_mOTU_v31_00435]","Massilia sp. Root335"
"Massilia alkalitolerans [ref_mOTU_v31_00436]","Massilia alkalitolerans"
"Massilia sp. BSC265 [ref_mOTU_v31_00437]","Massilia sp. BSC265"
"Massilia niastensis [ref_mOTU_v31_00438]","Massilia niastensis"
"Massilia sp. KIM [ref_mOTU_v31_00439]","Massilia sp. KIM"
"Duganella sp. [ref_mOTU_v31_00440]","Duganella sp."
"Duganella sp. CF402 [ref_mOTU_v31_00441]","Duganella sp. CF402"
"Duganella sacchari [ref_mOTU_v31_00442]","Duganella sacchari"
"Bordetella sp. FB-8 [ref_mOTU_v31_00443]","Bordetella sp. FB-8"
"Curvibacter gracilis/lanceolatus [ref_mOTU_v31_00444]","Curvibacter gracilis/lanceolatus"
"Derxia gummosa [ref_mOTU_v31_00445]","Derxia gummosa"
"Acidovorax valerianellae [ref_mOTU_v31_00446]","Acidovorax valerianellae"
"Acidovorax sp. [ref_mOTU_v31_00447]","Acidovorax sp."
"Derxia lacustris [ref_mOTU_v31_00448]","Derxia lacustris"
"Acidovorax ebreus [ref_mOTU_v31_00449]","[Acidovorax] ebreus"
"Alicycliphilus denitrificans [ref_mOTU_v31_00451]","Alicycliphilus denitrificans"
"Acidovorax sp. MR-S7 [ref_mOTU_v31_00452]","Acidovorax sp. MR-S7"
"Acidovorax sp. [ref_mOTU_v31_00453]","Acidovorax sp."
"Herbaspirillum sp. YR522 [ref_mOTU_v31_00454]","Herbaspirillum sp. YR522"
"Acidovorax wautersii [ref_mOTU_v31_00455]","Acidovorax wautersii"
"Comamonas granuli [ref_mOTU_v31_00456]","Comamonas granuli"
"Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40 [ref_mOTU_v31_00457]","Burkholderiales bacterium RIFCSPLOWO2_12_FULL_65_40"
"Comamonas aquatica [ref_mOTU_v31_00458]","Comamonas aquatica"
"Delftia sp. [ref_mOTU_v31_00459]","Delftia sp."
"Herbaspirillum chlorophenolicum [ref_mOTU_v31_00460]","Herbaspirillum chlorophenolicum"
"Acidovorax sp. Leaf160 [ref_mOTU_v31_00461]","Acidovorax sp. Leaf160"
"Herbaspirillum frisingense [ref_mOTU_v31_00462]","Herbaspirillum frisingense"
"Mitsuaria chitosanitabida [ref_mOTU_v31_00463]","Roseateles chitosanitabidus"
"Mitsuaria sp. PDC51 [ref_mOTU_v31_00464]","Mitsuaria sp. PDC51"
"Mitsuaria sp. 7 [ref_mOTU_v31_00465]","Mitsuaria sp. 7"
"Rubrivivax benzoatilyticus [ref_mOTU_v31_00466]","Rubrivivax benzoatilyticus"
"Rubrivivax gelatinosus [ref_mOTU_v31_00467]","Rubrivivax gelatinosus"
"Methylibium sp. NZG [ref_mOTU_v31_00468]","Methylibium sp. NZG"
"Rhizobacter sp. Root404 [ref_mOTU_v31_00469]","Rhizobacter sp. Root404"
"Variovorax soli [ref_mOTU_v31_00470]","Variovorax soli"
"Variovorax sp. OV329 [ref_mOTU_v31_00471]","Variovorax sp. OV329"
"Candidatus Accumulibacter sp. 66-26 [ref_mOTU_v31_00472]","Candidatus Accumulibacter sp. 66-26"
"Variovorax paradoxus [ref_mOTU_v31_00473]","Variovorax paradoxus"
"Variovorax paradoxus [ref_mOTU_v31_00474]","Variovorax paradoxus"
"Variovorax sp. [ref_mOTU_v31_00475]","Variovorax sp."
"Variovorax sp. [ref_mOTU_v31_00477]","Variovorax sp."
"Variovorax paradoxus [ref_mOTU_v31_00478]","Variovorax paradoxus"
"Variovorax sp. 770b2 [ref_mOTU_v31_00479]","Variovorax sp. 770b2"
"Variovorax paradoxus [ref_mOTU_v31_00480]","Variovorax paradoxus"
"Variovorax paradoxus [ref_mOTU_v31_00481]","Variovorax paradoxus"
"Variovorax sp. EL159 [ref_mOTU_v31_00482]","Variovorax sp. EL159"
"Variovorax boronicumulans [ref_mOTU_v31_00483]","Variovorax boronicumulans"
"Variovorax sp. [ref_mOTU_v31_00484]","Variovorax sp."
"Variovorax paradoxus [ref_mOTU_v31_00485]","Variovorax paradoxus"
"Variovorax sp. [ref_mOTU_v31_00486]","Variovorax sp."
"Variovorax sp. [ref_mOTU_v31_00487]","Variovorax sp."
"Variovorax sp. CF079 [ref_mOTU_v31_00488]","Variovorax sp. CF079"
"Pseudacidovorax sp. RU35E [ref_mOTU_v31_00489]","Pseudacidovorax sp. RU35E"
"Pseudacidovorax intermedius [ref_mOTU_v31_00490]","Pseudacidovorax intermedius"
"Xenophilus azovorans [ref_mOTU_v31_00491]","Xenophilus azovorans"
"Bordetella sp. [ref_mOTU_v31_00492]","Bordetella sp."
"Pseudorhodoferax sp. Leaf265 [ref_mOTU_v31_00493]","Pseudorhodoferax sp. Leaf265"
"Pseudorhodoferax sp. Leaf274 [ref_mOTU_v31_00494]","Pseudorhodoferax sp. Leaf274"
"Pseudorhodoferax sp. Leaf267 [ref_mOTU_v31_00495]","Pseudorhodoferax sp. Leaf267"
"Thauera sp. [ref_mOTU_v31_00496]","Thauera sp."
"Thauera butanivorans [ref_mOTU_v31_00497]","Thauera butanivorans"
"Rhizobacter gummiphilus [ref_mOTU_v31_00498]","Rhizobacter gummiphilus"
"Cupriavidus sp. [ref_mOTU_v31_00499]","Cupriavidus sp."
"Cupriavidus sp. YR651 [ref_mOTU_v31_00500]","Cupriavidus sp. YR651"
"Burkholderiaceae sp. [ref_mOTU_v31_00501]","Burkholderiaceae sp."
"Cupriavidus metallidurans [ref_mOTU_v31_00502]","Cupriavidus metallidurans"
"Cupriavidus sp. BIS7 [ref_mOTU_v31_00503]","Cupriavidus sp. BIS7"
"Cupriavidus pauculus [ref_mOTU_v31_00504]","Cupriavidus pauculus"
"Ralstonia solanacearum [ref_mOTU_v31_00505]","Ralstonia solanacearum"
"Ralstonia solanacearum [ref_mOTU_v31_00506]","Ralstonia solanacearum"
"Ralstonia solanacearum [ref_mOTU_v31_00507]","Ralstonia solanacearum"
"Ralstonia mannitolilytica [ref_mOTU_v31_00508]","Ralstonia mannitolilytica"
"Ralstonia pickettii [ref_mOTU_v31_00509]","Ralstonia pickettii"
"Ralstonia pickettii [ref_mOTU_v31_00510]","Ralstonia pickettii"
"Ralstonia pickettii [ref_mOTU_v31_00511]","Ralstonia pickettii"
"Ralstonia insidiosa/solanacearum [ref_mOTU_v31_00512]","Ralstonia insidiosa/solanacearum"
"Ralstonia sp. MD27 [ref_mOTU_v31_00513]","Ralstonia sp. MD27"
"Ralstonia sp. A12 [ref_mOTU_v31_00514]","Ralstonia sp. A12"
"Massilia timonae [ref_mOTU_v31_00515]","Massilia timonae"
"Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240 [ref_mOTU_v31_00516]","Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240"
"Leptothrix cholodnii [ref_mOTU_v31_00517]","Leptothrix cholodnii"
"Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20 [ref_mOTU_v31_00518]","Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20"
"Burkholderia gladioli [ref_mOTU_v31_00519]","Burkholderia gladioli"
"Burkholderia glumae/plantarii [ref_mOTU_v31_00520]","Burkholderia glumae/plantarii"
"Duganella zoogloeoides/phyllosphaerae [ref_mOTU_v31_00521]","Duganella zoogloeoides/phyllosphaerae"
"Duganella sp. Leaf126 [ref_mOTU_v31_00522]","Duganella sp. Leaf126"
"Hydrogenophaga pseudoflava [ref_mOTU_v31_00523]","Hydrogenophaga pseudoflava"
"Hydrogenophaga flava [ref_mOTU_v31_00524]","Hydrogenophaga flava"
"Burkholderiales bacterium [ref_mOTU_v31_00525]","Burkholderiales bacterium"
"Hydrogenophaga taeniospiralis [ref_mOTU_v31_00526]","Hydrogenophaga taeniospiralis"
"Methylibium sp. CF059 [ref_mOTU_v31_00527]","Methylibium sp. CF059"
"Rugamonas rubra [ref_mOTU_v31_00528]","Rugamonas rubra"
"Oxalobacteraceae sp. [ref_mOTU_v31_00529]","Oxalobacteraceae sp."
"Oxalobacteraceae bacterium AB_14 [ref_mOTU_v31_00530]","Oxalobacteraceae bacterium AB_14"
"Duganella sp. CF517 [ref_mOTU_v31_00531]","Duganella sp. CF517"
"Aquincola tertiaricarbonis [ref_mOTU_v31_00532]","Aquincola tertiaricarbonis"
"Azohydromonas australica [ref_mOTU_v31_00533]","Azohydromonas australica"
"Pusillimonas noertemannii [ref_mOTU_v31_00534]","Pusillimonas noertemannii"
"Candidimonas bauzanensis [ref_mOTU_v31_00535]","Candidimonas bauzanensis"
"Pandoraea thiooxydans [ref_mOTU_v31_00536]","Pandoraea thiooxydans"
"Hydrogenophaga sp. IBVHS2 [ref_mOTU_v31_00537]","Hydrogenophaga sp. IBVHS2"
"Burkholderia sp. JS23 [ref_mOTU_v31_00538]","Burkholderia sp. JS23"
"Burkholderiales bacterium RIFOXYC12_FULL_65_23 [ref_mOTU_v31_00539]","Burkholderiales bacterium RIFOXYC12_FULL_65_23"
"Bordetella holmesii [ref_mOTU_v31_00540]","Bordetella holmesii"
"Achromobacter spanius/piechaudii [ref_mOTU_v31_00541]","Achromobacter spanius/piechaudii"
"Achromobacter sp. ATCC31444 [ref_mOTU_v31_00542]","Achromobacter denitrificans"
"Achromobacter piechaudii [ref_mOTU_v31_00543]","Achromobacter piechaudii"
"Achromobacter xylosoxidans [ref_mOTU_v31_00544]","Achromobacter xylosoxidans"
"Achromobacter arsenitoxydans [ref_mOTU_v31_00545]","Achromobacter arsenitoxydans"
"Achromobacter sp. Root83 [ref_mOTU_v31_00546]","Achromobacter sp. Root83"
"Achromobacter xylosoxidans [ref_mOTU_v31_00547]","Achromobacter xylosoxidans"
"Achromobacter sp. DH1f [ref_mOTU_v31_00548]","Achromobacter sp. DH1f"
"Achromobacter denitrificans [ref_mOTU_v31_00549]","Achromobacter denitrificans"
"Achromobacter insolitus/xylosoxidans [ref_mOTU_v31_00550]","Achromobacter insolitus/xylosoxidans"
"Alcaligenaceae sp. [ref_mOTU_v31_00551]","Alcaligenaceae sp."
"Bordetella trematum [ref_mOTU_v31_00552]","Bordetella trematum"
"Bordetella avium [ref_mOTU_v31_00553]","Bordetella avium"
"Janthinobacterium agaricidamnosum [ref_mOTU_v31_00554]","Janthinobacterium agaricidamnosum"
"Bordetella hinzii/pseudohinzii [ref_mOTU_v31_00555]","Bordetella hinzii/pseudohinzii"
"Bordetella petrii [ref_mOTU_v31_00556]","Bordetella petrii"
"Bordetella petrii [ref_mOTU_v31_00557]","Bordetella petrii"
"Bordetella pertussis [ref_mOTU_v31_00558]","Bordetella pertussis"
"Janthinobacterium sp. CG3 [ref_mOTU_v31_00559]","Janthinobacterium sp. CG3"
"Janthinobacterium sp. CG23_2 [ref_mOTU_v31_00560]","Janthinobacterium sp. CG23_2"
"Orrella dioscoreae [ref_mOTU_v31_00561]","Orrella dioscoreae"
"Castellaniella defragrans [ref_mOTU_v31_00562]","Castellaniella defragrans"
"Hylemonella gracilis [ref_mOTU_v31_00563]","Hylemonella gracilis"
"Megasphaera sp. [ref_mOTU_v31_00564]","Megasphaera sp."
"Megasphaera sp. [ref_mOTU_v31_00565]","Megasphaera sp."
"Streptococcus anginosus [ref_mOTU_v31_00566]","Streptococcus anginosus"
"Streptococcus anginosus [ref_mOTU_v31_00567]","Streptococcus anginosus"
"Streptococcus anginosus [ref_mOTU_v31_00568]","Streptococcus anginosus"
"Streptococcus anginosus [ref_mOTU_v31_00569]","Streptococcus anginosus"
"Streptococcus anginosus [ref_mOTU_v31_00570]","Streptococcus anginosus"
"Streptococcus intermedius [ref_mOTU_v31_00571]","Streptococcus intermedius"
"Streptococcus constellatus [ref_mOTU_v31_00572]","Streptococcus constellatus"
"Anaplasma marginale [ref_mOTU_v31_00573]","Anaplasma marginale"
"Photobacterium sp. [ref_mOTU_v31_00574]","Photobacterium sp."
"Photobacterium phosphoreum [ref_mOTU_v31_00575]","Photobacterium phosphoreum"
"Photobacterium sp. [ref_mOTU_v31_00576]","Photobacterium sp."
"Photobacterium leiognathi [ref_mOTU_v31_00577]","Photobacterium leiognathi"
"Photobacterium angustum [ref_mOTU_v31_00578]","Photobacterium angustum"
"Francisella tularensis/hispaniensis [ref_mOTU_v31_00579]","Francisella tularensis/hispaniensis"
"Francisella tularensis [ref_mOTU_v31_00580]","Francisella tularensis"
"Francisella persica [ref_mOTU_v31_00581]","Francisella persica"
"Francisella sp. [ref_mOTU_v31_00582]","Francisella sp."
"Francisella sp. MA067296 [ref_mOTU_v31_00583]","Francisella sp. MA067296"
"Lactobacillus brevis [ref_mOTU_v31_00584]","Levilactobacillus brevis"
"Leptospira interrogans [ref_mOTU_v31_00585]","Leptospira interrogans"
"Leptospira kirschneri [ref_mOTU_v31_00586]","Leptospira kirschneri"
"Leptospira santarosai [ref_mOTU_v31_00587]","Leptospira santarosai"
"Leptospira interrogans/noguchii [ref_mOTU_v31_00589]","Leptospira interrogans/noguchii"
"Leptospira noguchii [ref_mOTU_v31_00590]","Leptospira noguchii"
"Austwickia chelonae [ref_mOTU_v31_00591]","Austwickia chelonae"
"Streptomyces hokutonensis [ref_mOTU_v31_00592]","Streptomyces hokutonensis"
"Streptomyces prunicolor [ref_mOTU_v31_00593]","Streptomyces prunicolor"
"Streptomyces xylophagus [ref_mOTU_v31_00594]","Streptomyces xylophagus"
"Streptomyces mirabilis [ref_mOTU_v31_00595]","Streptomyces mirabilis"
"Streptomyces aureus [ref_mOTU_v31_00596]","Streptomyces aureus"
"Streptomyces sp. M41(2017) [ref_mOTU_v31_00597]","Streptomyces sp. M41(2017)"
"Streptomyces avermitilis [ref_mOTU_v31_00598]","Streptomyces avermitilis"
"Streptomyces olivochromogenes/mirabilis [ref_mOTU_v31_00599]","Streptomyces olivochromogenes/mirabilis"
"Streptomyces sp. 142MFCol3.1 [ref_mOTU_v31_00600]","Streptomyces sp. 142MFCol3.1"
"Streptomyces sp. [ref_mOTU_v31_00601]","Streptomyces sp."
"Streptomyces jietaisiensis/griseoaurantiacus [ref_mOTU_v31_00602]","Streptomyces jietaisiensis/griseoaurantiacus"
"Streptomyces sp. [ref_mOTU_v31_00603]","Streptomyces sp."
"Streptomyces luteus [ref_mOTU_v31_00604]","Streptomyces mutabilis"
"Streptomyces sp. JHA26 [ref_mOTU_v31_00605]","Streptomyces sp. JHA26"
"Streptomyces ambofaciens [ref_mOTU_v31_00606]","Streptomyces ambofaciens"
"Streptomyces pactum [ref_mOTU_v31_00607]","Streptomyces pactum"
"Streptomyces parvulus [ref_mOTU_v31_00608]","Streptomyces parvulus"
"Streptomyces olivaceus/pactum [ref_mOTU_v31_00609]","Streptomyces olivaceus/pactum"
"Streptomyces sp. [ref_mOTU_v31_00610]","Streptomyces sp."
"Streptomycetaceae sp. [ref_mOTU_v31_00611]","Streptomycetaceae sp."
"Streptomyces prasinopilosus [ref_mOTU_v31_00612]","Streptomyces prasinopilosus"
"Streptomyces viridosporus [ref_mOTU_v31_00613]","Streptomyces viridosporus"
"Streptomyces caelestis [ref_mOTU_v31_00614]","Streptomyces caelestis"
"Streptomyces toyocaensis [ref_mOTU_v31_00615]","Streptomyces toyocaensis"
"Streptomyces griseoflavus [ref_mOTU_v31_00616]","Streptomyces griseoflavus"
"Streptomyces sp. NRRL WC-3626 [ref_mOTU_v31_00617]","Streptomyces sp. NRRL WC-3626"
"Actinobacteria sp. [ref_mOTU_v31_00618]","Actinobacteria sp."
"Streptomyces speibonae [ref_mOTU_v31_00619]","Streptomyces speibonae"
"Streptomyces sp. TP-A0356 [ref_mOTU_v31_00620]","Streptomyces sp. TP-A0356"
"Streptomyces sp. MUSC 93 [ref_mOTU_v31_00621]","Streptomyces sp. MUSC 93"
"Streptomyces nodosus [ref_mOTU_v31_00622]","Streptomyces nodosus"
"Streptomyces seoulensis [ref_mOTU_v31_00623]","Streptomyces seoulensis"
"Streptomyces sp. LaPpAH-108 [ref_mOTU_v31_00624]","Streptomyces sp. LaPpAH-108"
"Streptomyces olindensis [ref_mOTU_v31_00625]","Streptomyces olindensis"
"Streptomyces sp. [ref_mOTU_v31_00626]","Streptomyces sp."
"Streptomyces chartreusis [ref_mOTU_v31_00627]","Streptomyces chartreusis"
