species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Nitrosomonas eutropha,NA,NA,1,1,NA,1,1,NA
Nitrosomonas sp. AL212,1,NA,1,1,NA,NA,1,1
Nitrosomonas sp. Is79A3,NA,NA,NA,2,1,2,NA,1
Nitrosomonas ureae,1,NA,NA,2,2,2,1,4
Nitrosospira briensis,3,4,NA,2,8,NA,NA,3
Nitrosospira multiformis,NA,1,NA,2,NA,NA,NA,3
Nitrospira defluvii,NA,4,4,2,1,1,1,2
Nitrospira moscoviensis,5,9,3,9,12,2,3,1
Nocardia,NA,1,NA,NA,NA,NA,NA,NA
Nocardia brasiliensis,3,9,8,5,5,2,3,6
Nocardia cyriacigeorgica,6,6,7,1,3,2,6,6
Nocardia farcinica,5,6,10,5,4,1,7,2
Nocardia nova,3,4,7,3,1,3,1,7
Nocardia seriolae,5,3,8,4,5,5,3,7
Nocardioides,1,NA,NA,NA,2,NA,1,NA
Nocardioides dokdonensis,3,1,10,5,1,1,2,4
Nocardioides sp. JS614,2,2,3,NA,1,4,2,1
Nocardiopsis,NA,NA,NA,NA,NA,NA,1,NA
Nocardiopsis alba,2,7,6,9,2,2,2,3
Nocardiopsis dassonvillei,4,10,5,7,2,2,4,4
Nonlabens dokdonensis,1,5,4,3,8,5,3,3
Nonlabens sp. MIC269,6,4,3,4,8,6,1,4
Nostoc punctiforme,4,3,3,4,3,NA,NA,2
Nostoc sp. NIES-3756,NA,3,1,3,NA,1,5,NA
Nostoc sp. PCC 7107,1,NA,NA,NA,NA,2,1,NA
Nostoc sp. PCC 7120,1,1,2,2,6,NA,2,NA
Nostoc sp. PCC 7524,1,2,NA,NA,NA,1,1,NA
Novosphingobium aromaticivorans,NA,3,7,2,1,2,1,2
Novosphingobium pentaromativorans,1,6,6,4,1,3,3,7
Novosphingobium resinovorum,1,1,4,2,2,1,3,2
Novosphingobium sp. PP1Y,2,6,9,8,1,NA,4,3
Obesumbacterium proteus,5,3,1,3,3,1,4,5
Oblitimonas alkaliphila,2,NA,NA,NA,1,2,NA,4
Oceanimonas sp. GK1,2,7,3,8,4,1,6,4
Oceanithermus profundus,5,6,7,7,4,7,1,4
Oceanobacillus iheyensis,1,1,NA,NA,1,7,5,7
Brucella anthropi,8,4,8,7,5,2,6,2
Ochrobactrum pseudogrignonense,6,2,1,6,8,3,3,6
Octadecabacter,NA,1,NA,NA,NA,NA,NA,NA
Octadecabacter antarcticus,2,NA,1,2,3,NA,3,2
Octadecabacter arcticus,4,3,NA,2,1,4,1,1
Octadecabacter temperatus,NA,NA,2,NA,1,1,NA,NA
Odoribacter splanchnicus,130,154,191,124,417,971,1417,652
Oenococcus oeni,3,2,2,2,4,7,NA,2
Oleispira antarctica,2,1,NA,2,3,NA,1,4
Afipia carboxidovorans,NA,1,2,6,NA,5,4,NA
Olsenella sp. oral taxon 807,27,29,45,31,11,8,11,14
Olsenella uli,55,76,101,49,24,26,16,37
Onion yellows phytoplasma,2,NA,NA,NA,1,NA,NA,2
Opitutaceae bacterium IG16b,9,7,2,4,8,1,2,4
Opitutaceae bacterium TAV5,9,3,8,6,4,2,NA,11
Opitutus terrae,3,7,4,3,3,4,6,3
Orientia tsutsugamushi,NA,NA,NA,NA,NA,2,1,NA
Ornithobacterium rhinotracheale,25,25,30,28,55,76,111,67
Oscillatoria acuminata,3,1,NA,NA,1,2,2,1
Phormidium nigroviride,NA,1,NA,1,2,NA,2,4
Oscillibacter,NA,NA,NA,NA,NA,NA,1,NA
Oscillibacter valericigenes,32,74,60,71,27,29,28,40
Ostreid herpesvirus 1,NA,NA,NA,NA,1,NA,NA,NA
Ostreococcus lucimarinus virus 2,NA,NA,NA,NA,1,NA,NA,NA
Ostreococcus tauri virus 2,NA,NA,NA,NA,1,NA,NA,NA
Ottowia sp. oral taxon 894,3,6,10,1,1,1,3,6
Owenweeksia hongkongensis,5,2,6,4,5,NA,2,2
Paenarthrobacter aurescens,3,2,6,5,NA,2,NA,2
Paenibacillaceae,NA,NA,NA,1,NA,NA,NA,NA
Paenibacillus,NA,1,1,1,NA,NA,3,NA
Paenibacillus beijingensis,4,11,6,11,3,9,1,2
Paenibacillus borealis,7,2,9,10,8,12,4,7
Paenibacillus bovis,2,6,2,9,7,10,5,4
Paenibacillus durus,6,11,6,12,7,6,5,6
Paenibacillus graminis,16,11,8,9,17,3,3,11
Paenibacillus larvae,NA,NA,NA,1,4,3,7,3
Paenibacillus mucilaginosus,14,7,3,7,6,5,7,7
Paenibacillus naphthalenovorans,4,5,5,14,3,4,4,9
Paenibacillus odorifer,NA,5,1,3,3,5,6,3
Paenibacillus peoriae,7,7,NA,11,3,3,5,7
Paenibacillus polymyxa,16,15,6,19,13,17,14,14
Paenibacillus riograndensis,27,12,9,9,22,3,5,8
Paenibacillus sabinae,7,11,5,5,8,8,2,7
Paenibacillus sp. 32O-W,4,8,2,1,2,1,4,2
Paenibacillus sp. FSL H7-0357,1,7,4,3,5,3,9,6
Paenibacillus sp. FSL H7-0737,1,2,NA,NA,5,4,7,5
Paenibacillus sp. FSL P4-0081,5,5,6,9,9,6,4,8
Paenibacillus sp. FSL R5-0345,NA,1,3,4,8,7,5,5
Paenibacillus sp. FSL R5-0912,15,7,12,13,9,4,8,11
Paenibacillus sp. FSL R7-0273,6,5,5,12,9,5,5,8
Paenibacillus sp. FSL R7-0331,7,8,6,6,5,15,8,10
Paenibacillus sp. IHBB 10380,NA,NA,1,NA,1,1,2,2
Paenibacillus sp. JDR-2,2,7,7,3,8,10,4,5
Paenibacillus sp. LPB0068,1,2,NA,1,2,5,5,4
Paenibacillus sp. Y412MC10,3,3,5,5,2,3,5,4
Paenibacillus stellifer,6,6,8,9,4,6,5,8
Paenibacillus swuensis,1,1,2,2,2,4,1,3
Paenibacillus terrae,5,7,2,15,8,7,1,4
Paenibacillus yonginensis,4,8,5,5,10,6,6,9
Paludibacter propionicigenes,35,20,16,15,36,16,20,17
Pandoraea,NA,1,1,NA,NA,NA,1,NA
Pandoraea apista,3,4,3,9,NA,NA,2,2
Pandoraea faecigallinarum,4,5,4,6,2,2,NA,1
Pandoraea norimbergensis,5,6,3,4,2,1,2,1
Pandoraea oxalativorans,7,5,5,9,2,1,3,3
Pandoraea pnomenusa,2,2,4,8,2,3,4,2
Pandoraea pulmonicola,6,7,9,8,7,1,2,3
Pandoraea sputorum,5,2,3,6,2,NA,4,NA
Pandoraea thiooxydans,3,3,5,4,3,2,NA,4
Pandoraea vervacti,4,2,5,3,NA,2,2,NA
Pandoravirus dulcis,NA,NA,1,NA,NA,NA,NA,NA
Pandoravirus salinus,NA,NA,NA,NA,1,NA,1,1
Pannonibacter,NA,NA,2,NA,NA,NA,NA,NA
Pannonibacter phragmitetus,6,3,5,5,1,2,3,4
Pantoea,NA,1,2,NA,NA,NA,2,NA
Pantoea agglomerans,6,4,7,5,11,5,3,4
Pantoea ananatis,2,2,1,3,2,NA,1,3
Pantoea rwandensis,5,2,3,3,4,2,NA,3
Pantoea sp. At-9b,12,9,1,4,7,4,2,4
Pantoea sp. PSNIH1,7,8,3,4,5,6,6,6
Pantoea sp. PSNIH2,1,5,NA,5,5,17,11,12
Pantoea vagans,7,2,5,2,8,3,4,4
Parabacteroides,NA,NA,NA,NA,NA,NA,1,NA
Parabacteroides distasonis,113,116,110,104,1031,2479,1506,1577
Parabacteroides sp. YL27,66,40,42,41,56,33,29,26
Paraburkholderia,NA,3,1,1,NA,NA,1,NA
Paraburkholderia caribensis,5,6,4,6,10,8,2,6
Paraburkholderia fungorum,4,3,7,3,NA,3,5,1
Paraburkholderia phenoliruptrix,2,4,2,3,4,NA,2,3
Paraburkholderia phymatum,4,3,2,6,4,8,5,9
Paraburkholderia phytofirmans,5,3,4,4,NA,1,1,2
Mycetohabitans rhizoxinica,6,3,6,1,NA,2,1,1
Paraburkholderia sprentiae,2,2,6,5,NA,1,5,2
Paraburkholderia xenovorans,3,4,7,5,NA,2,4,3
Parachlamydia acanthamoebae,NA,NA,NA,1,1,3,NA,2
Paracoccus aminophilus,2,3,3,4,3,NA,2,1
Paracoccus denitrificans,3,7,6,8,4,3,4,5
Parageobacillus thermoglucosidans,4,NA,1,NA,1,3,4,2
Paraglaciecola psychrophila,1,NA,2,2,1,3,1,1
Pararhodospirillum photometricum,4,3,3,3,8,2,1,3
Parascardovia denticolens,7,5,2,7,1,6,5,5
Parvibaculum lavamentivorans,2,1,1,6,2,NA,1,NA
Parvimonas micra,NA,NA,NA,4,2,3,3,2
Parvularcula bermudensis,3,1,2,3,2,2,2,3
Pasteurella multocida,3,NA,1,NA,3,5,4,3
Pasteurellaceae,NA,NA,NA,NA,NA,1,NA,NA
Paucibacter sp. KCTC 42545,3,12,8,8,2,6,1,9
Pectobacterium,NA,1,1,NA,NA,NA,1,NA
Pectobacterium atrosepticum,1,3,2,7,5,NA,1,2
Pectobacterium carotovorum,10,8,4,8,7,5,3,6
Pectobacterium parmentieri,1,2,1,1,7,3,1,3
Pectobacterium parmentieri,1,2,1,NA,6,2,1,4
Pectobacterium wasabiae,2,1,1,4,6,1,1,2
Pediococcus acidilactici,NA,NA,1,NA,2,1,1,2
Pediococcus claussenii,2,1,1,1,3,NA,1,2
Pediococcus damnosus,NA,NA,NA,1,NA,NA,1,1
Pediococcus pentosaceus,1,1,NA,2,3,3,2,1
Pedobacter cryoconitis,13,6,4,9,16,10,9,10
Pedobacter heparinus,9,9,5,2,14,7,11,10
Pedobacter sp. PACM 27299,15,7,5,6,15,10,3,9
Pedobacter steynii,3,2,1,7,7,6,6,7
Pelagibacterium halotolerans,4,6,5,7,1,2,4,3
Syntrophotalea carbinolica,5,3,4,4,4,1,4,3
Pelobacter propionicus,6,8,8,9,3,5,4,3
Pelodictyon luteolum,9,3,4,9,5,5,NA,6
Pelodictyon phaeoclathratiforme,9,6,5,3,7,2,2,4
Pelosinus fermentans,3,1,NA,1,5,7,4,10
Pelosinus sp. UFO1,3,2,3,1,2,4,7,5
Pelotomaculum thermopropionicum,5,5,6,5,2,4,4,4
Peptoclostridium acidaminophilum,7,8,NA,5,5,4,3,8
Peptoniphilus sp. 1-1,5,2,1,3,NA,3,5,6
Periplaneta fuliginosa densovirus,NA,NA,NA,NA,NA,1,NA,NA
Persephonella marina,5,3,1,1,3,3,1,NA
Persicobacter sp. JZB09,10,7,7,6,20,5,6,9
Petrimonas mucosa,51,53,21,39,46,13,19,25
Petrotoga mobilis,1,NA,3,2,1,1,1,NA
Phaeobacter gallaeciensis,3,3,6,5,2,6,2,3
Phaeobacter inhibens,NA,5,4,6,2,1,2,NA
Phaeocystis globosa virus,NA,NA,NA,NA,NA,NA,1,1
Phenylobacterium,NA,2,NA,1,NA,NA,NA,NA
Phenylobacterium zucineum,3,10,5,11,1,NA,6,2
Photobacterium gaetbulicola,2,NA,NA,4,3,3,9,3
Photobacterium profundum,6,NA,1,1,4,2,5,1
Photorhabdus asymbiotica,7,1,1,3,3,1,3,2
Photorhabdus luminescens,2,4,3,4,1,2,2,2
Photorhabdus temperata,6,NA,1,2,6,1,2,2
Phycisphaera mikurensis,3,5,2,7,2,1,1,4
Phycisphaeraceae,NA,1,NA,NA,NA,NA,NA,NA
Phyllobacteriaceae,1,NA,NA,1,NA,NA,NA,NA
Picrophilus oshimae,NA,NA,NA,NA,NA,NA,1,1
Pigeonpox virus,NA,NA,NA,NA,NA,NA,NA,1
Pimelobacter simplex,3,8,16,8,1,2,4,2
Pirellula staleyi,2,NA,2,3,2,1,1,1
Piscirickettsia,NA,NA,NA,NA,NA,1,NA,NA
Piscirickettsia salmonis,1,1,1,1,1,2,5,NA
Planctomyces sp. SH-PL62,4,6,10,3,7,2,4,6
Planctopirus limnophila,1,1,4,4,1,1,7,1
Planktomarina temperata,3,2,NA,3,4,1,NA,NA
Planococcus antarcticus,NA,NA,1,1,3,NA,3,2
Planococcus halocryophilus,NA,1,1,1,1,2,NA,2
Planococcus kocurii,1,4,NA,NA,2,4,2,NA
Planococcus maritimus,NA,1,1,1,1,2,3,1
Planococcus plakortidis,NA,NA,2,1,1,1,4,1
Planococcus rifietoensis,NA,NA,NA,2,4,3,4,3
Planococcus sp. PAMC 21323,NA,1,NA,NA,NA,4,NA,1
Plautia stali symbiont,9,6,3,2,6,1,1,3
Plesiomonas shigelloides,1,2,3,1,4,2,2,1
Pleurocapsa minor,NA,1,NA,1,NA,NA,NA,3
Pluralibacter gergoviae,4,12,6,10,3,4,3,7
Polaribacter sp. MED152,6,4,NA,2,5,NA,4,2
Polaribacter vadi,6,1,2,1,8,6,5,5
Polaromonas naphthalenivorans,3,6,10,8,6,2,5,6
Polaromonas sp. JS666,3,2,5,3,4,4,2,2
Polymorphum,NA,NA,2,NA,NA,NA,NA,NA
Polymorphum gilvum,1,2,NA,1,2,2,1,2
Polynucleobacter asymbioticus,NA,1,1,1,NA,3,2,1
Polynucleobacter duraquae,3,NA,NA,1,2,1,1,1
Polynucleobacter necessarius,2,NA,1,NA,1,3,1,1
Pontibacter akesuensis,19,12,10,12,13,8,9,6
Pontibacter korlensis,30,9,11,23,23,7,6,6
Porphyrobacter,NA,1,NA,NA,NA,NA,NA,NA
Porphyrobacter neustonensis,2,4,6,7,3,1,NA,3
Porphyrobacter sp. LM 6,2,3,3,4,3,NA,2,1
Porphyromonas asaccharolytica,30,12,8,22,31,7,14,15
Porphyromonas gingivalis,36,24,28,28,39,27,37,25
Pragia fontium,6,5,5,NA,4,3,NA,6
Prevotella,NA,NA,NA,1,NA,NA,NA,NA
Prevotella dentalis,570,316,201,333,584,95,86,143
Prevotella denticola,541,300,119,289,610,107,141,155
Hoylesella enoeca,335,186,95,172,340,75,132,111
Prevotella fusca,967,472,192,433,932,140,167,203
Prevotella intermedia,429,253,101,195,413,89,191,104
Prevotella melaninogenica,1095,555,230,467,1052,167,239,229
Xylanibacter ruminicola,959,482,247,513,1030,112,57,199
Prevotella sp. oral taxon 299,191,113,51,90,205,52,103,96
Prevotellaceae,1,NA,NA,NA,NA,NA,NA,NA
Prochlorococcus marinus,8,4,4,11,9,8,4,5
Prochlorococcus phage P-SSM2,NA,NA,NA,NA,NA,NA,1,NA
Prochlorococcus phage P-SSM3,NA,NA,NA,NA,1,NA,NA,NA
Prochlorococcus sp. MIT 0604,1,4,NA,NA,2,1,NA,NA
Promicromonosporaceae,NA,NA,NA,1,NA,NA,NA,NA
Propionibacteriaceae,NA,1,NA,NA,NA,NA,NA,NA
Cutibacterium acnes,7,1,2,2,2,NA,5,2
Propionibacterium freudenreichii,7,4,8,4,2,1,1,2
Cutibacterium modestum,1,NA,1,NA,1,1,NA,2
Prosthecochloris aestuarii,NA,2,1,1,NA,NA,3,1
Prosthecochloris sp. CIB 2401,5,4,1,8,4,2,NA,1
Proteus mirabilis,3,1,1,3,4,6,5,4
Proteus phage PM 85,NA,1,NA,NA,NA,NA,NA,NA
Proteus vulgaris,3,1,1,3,4,6,2,2
Protochlamydia naegleriophila,1,1,NA,1,1,2,2,1
Providencia,NA,NA,NA,NA,NA,1,NA,NA
Providencia stuartii,3,3,2,3,4,5,3,1
Pseudanabaena sp. PCC 7367,2,3,NA,2,3,1,NA,2
Pseudarthrobacter,NA,NA,1,NA,NA,NA,NA,NA
Pseudarthrobacter chlorophenolicus,5,5,6,2,NA,2,1,3
Pseudarthrobacter phenanthrenivorans,5,10,5,3,NA,2,3,1
Pseudarthrobacter sulfonivorans,3,8,4,8,3,4,NA,2
Pseudoalteromonas atlantica,4,1,1,NA,NA,2,1,1
Pseudoalteromonas haloplanktis,3,NA,4,3,1,NA,1,4
Pseudoalteromonas issachenkonii,1,NA,1,4,2,2,2,3
Pseudoalteromonas luteoviolacea,NA,NA,NA,NA,2,2,2,NA
Pseudoalteromonas phenolica,2,NA,1,1,NA,1,NA,NA
Pseudoalteromonas rubra,1,1,1,2,3,1,1,2
Pseudoalteromonas sp. Bsw20308,1,NA,1,2,2,NA,1,4
Pseudoalteromonas sp. OCN003,2,2,1,NA,6,1,2,NA
Pseudoalteromonas sp. SM9913,NA,NA,NA,4,1,1,2,3
Pseudoalteromonas translucida,2,NA,3,3,1,1,2,3
Pseudogulbenkiania sp. NH8B,12,6,2,5,3,4,3,5
Pseudohongiella spirulinae,1,4,2,2,1,2,2,NA
Pseudomonadaceae,1,2,NA,2,NA,NA,1,NA
Pseudomonas,1,5,3,3,3,3,2,3
Pseudomonas aeruginosa,20,18,19,22,20,11,14,15
Aquipseudomonas alcaligenes,7,5,8,11,11,3,2,5
Pseudomonas alkylphenolia,4,6,6,8,6,3,2,2
Pseudomonas antarctica,6,5,8,6,6,5,2,NA
Pseudomonas azotoformans,3,2,5,8,6,3,3,1
Stutzerimonas balearica,2,10,8,2,2,2,3,3
Pseudomonas brassicacearum,10,8,12,13,22,2,2,5
Pseudomonas cerasi,9,6,6,4,8,NA,3,6
Pseudomonas chlororaphis,22,19,25,29,16,11,11,11
Pseudomonas cichorii,1,1,3,1,3,NA,2,2
Pseudomonas citronellolis,15,15,20,19,12,10,8,10
Pseudomonas corrugata,6,6,7,5,10,1,3,6
Pseudomonas cremoricolorata,4,8,8,5,2,1,4,3
Pseudomonas denitrificans,8,2,4,4,3,1,2,5
Pseudomonas entomophila,7,7,7,6,6,2,5,1
Pseudomonas fluorescens,36,26,48,44,56,34,17,24
Pseudomonas fragi,6,NA,5,7,4,2,1,NA
Pseudomonas fulva,10,10,12,9,3,NA,4,2
Pseudomonas knackmussii,5,3,5,8,9,2,2,4
Pseudomonas koreensis,6,6,7,6,8,4,NA,3
Pseudomonas mandelii,7,5,4,4,7,4,2,5
Ectopseudomonas mendocina,11,11,13,10,15,5,2,7
Pseudomonas monteilii,13,13,14,4,8,6,2,3
Pseudomonas mosselii,9,10,8,6,7,3,3,3
Pseudomonas oryzihabitans,4,9,4,7,4,4,5,2
Pseudomonas parafulva,9,11,7,8,2,NA,2,3
Pseudomonas phage DL62,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage LUZ19,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage MPK6,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage MPK7,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage phikF77,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage phiKMV,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage phiKZ,NA,NA,NA,1,NA,NA,NA,NA
Pseudomonas phage phiPsa374,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas phage PT2,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage vB_Pae-Kakheti25,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage vB_Pae-TbilisiM32,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage vB_PaeP_PPA-ABTNL,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas plecoglossicida,9,13,7,6,2,5,4,4
Pseudomonas poae,6,3,4,5,5,4,7,4
Pseudomonas protegens,6,10,8,12,9,3,2,6
Ectopseudomonas oleovorans,2,2,2,3,3,1,1,1
Pseudomonas putida,28,42,35,45,23,25,13,26
Metapseudomonas resinovorans,7,3,6,11,8,4,7,7
Pseudomonas rhizosphaerae,3,3,2,3,2,4,NA,3
Pseudomonas savastanoi,7,4,3,7,9,5,2,5
Pseudomonas sp. A3(2016),3,2,8,4,7,1,3,1
Pseudomonas sp. CCOS 191,4,9,3,5,6,1,4,3
Pseudomonas sp. DR 5-09,4,4,7,8,2,5,2,1
Pseudomonas sp. FGI182,5,5,10,7,4,2,5,1
Pseudomonas sp. GR 6-02,3,5,9,6,5,5,1,2
Pseudomonas sp. JY-Q,5,13,3,6,2,4,1,1
Pseudomonas sp. L10.10,3,4,5,2,3,3,2,6
Pseudomonas sp. MRSN12121,3,3,5,5,7,5,1,5
Pseudomonas sp. MS586,7,3,6,4,3,5,2,2
Pseudomonas sp. Os17,6,7,6,17,11,3,1,5
Pseudomonas sp. St29,6,7,7,18,11,3,1,5
Pseudomonas sp. StFLB209,6,6,7,3,6,4,2,3
Pseudomonas sp. TCU-HL1,4,6,9,11,4,NA,4,1
Pseudomonas sp. TKP,1,NA,5,6,7,4,4,1
Pseudomonas sp. URMO17WK12:I11,10,11,12,14,13,5,3,3
Pseudomonas sp. UW4,2,2,6,2,6,1,2,1
Pseudomonas sp. VLB120,5,12,4,10,5,1,1,3
Stutzerimonas stutzeri,22,24,24,32,27,11,17,20
Pseudomonas syringae,14,17,20,17,23,11,9,17
Pseudomonas syringae group genomosp. 3,NA,4,2,4,3,2,1,1
Pseudomonas trivialis,3,2,6,1,7,4,2,NA
Pseudonocardia,1,1,NA,NA,2,NA,NA,NA
Pseudonocardia dioxanivorans,5,2,7,4,2,1,2,4
Pseudonocardia sp. AL041005-10,9,3,9,2,6,3,4,2
Pseudonocardia sp. EC080610-09,4,9,3,3,3,1,2,2
Pseudonocardia sp. EC080619-01,4,9,2,5,3,1,2,1
Pseudonocardia sp. EC080625-04,4,8,2,3,NA,1,3,1
Pseudonocardia sp. HH130629-09,2,4,3,7,2,1,2,3
Pseudonocardia sp. HH130630-07,4,10,5,3,2,1,3,4
Pseudonocardiaceae,NA,NA,NA,NA,NA,NA,1,NA
Pseudopedobacter saltans,9,12,5,6,10,4,8,2
Arachnia propionica,5,6,5,2,NA,3,3,3
Pseudothermotoga elfii,NA,1,NA,NA,1,1,5,1
Pseudothermotoga hypogea,NA,NA,NA,2,NA,NA,1,2
Pseudothermotoga lettingae,NA,1,NA,NA,1,NA,4,1
Pseudothermotoga thermarum,NA,NA,NA,NA,2,NA,1,NA
Pseudoxanthomonas,NA,NA,NA,NA,NA,NA,1,NA
Pseudoxanthomonas spadix,2,7,5,6,6,2,1,6
Pseudoxanthomonas suwonensis,15,14,9,13,10,8,9,9
Psychrobacter alimentarius,1,2,1,NA,2,NA,NA,NA
Psychrobacter arcticus,3,NA,1,NA,4,3,1,2
Psychrobacter cryohalolentis,1,2,1,4,2,3,2,2
Psychrobacter sp. AntiMn-1,2,NA,NA,3,3,5,NA,NA
Psychrobacter sp. G,NA,1,1,4,2,2,NA,NA
Psychrobacter sp. P11G5,NA,1,1,3,2,2,1,NA
Psychrobacter sp. P2G3,NA,1,1,1,1,2,1,NA
Psychrobacter sp. PRwf-1,2,NA,1,NA,4,NA,1,1
Psychrobacter urativorans,1,NA,NA,1,2,1,NA,NA
Psychroflexus torquis,3,1,1,NA,2,1,2,2
Psychromonas ingrahamii,NA,NA,NA,1,1,3,3,2
Psychromonas sp. CNPT3,NA,3,2,4,5,NA,2,NA
Pusillimonas sp. T7-7,2,2,1,1,2,4,1,3
Pyrococcus abyssi,NA,1,NA,NA,NA,NA,NA,NA
Pyrococcus furiosus,1,1,NA,2,2,1,NA,1
Pyrococcus horikoshii,NA,NA,NA,NA,NA,NA,1,NA
Pyrococcus yayanosii,NA,NA,1,NA,2,NA,NA,NA
Pyrodictium delaneyi,NA,1,NA,NA,NA,1,NA,NA
Pyrolobus fumarii,NA,NA,NA,NA,NA,1,NA,NA
Rabbit coronavirus HKU14,NA,1,NA,NA,NA,1,NA,NA
Rahnella aquatilis,2,1,4,2,1,2,6,4
Rahnella sp. Y9602,2,NA,4,2,1,2,4,4
Ralstonia,NA,1,1,NA,1,NA,1,NA
Ralstonia insidiosa,16,5,8,9,2,5,8,3
Ralstonia mannitolilytica,5,5,10,8,6,3,4,9
Ralstonia pickettii,18,10,16,10,10,9,19,13
Ralstonia solanacearum,17,22,13,19,5,11,9,16
Ramlibacter,NA,2,NA,1,NA,NA,1,NA
Ramlibacter tataouinensis,19,16,27,14,8,9,10,9
Raoultella ornithinolytica,13,14,9,5,9,10,8,11
Rathayibacter toxicus,NA,5,NA,4,1,1,NA,NA
Rathayibacter tritici,9,1,2,3,3,NA,3,2
Renibacterium salmoninarum,NA,2,1,NA,3,3,NA,NA
Rhizobium,NA,2,NA,2,1,NA,1,NA
Rhizobium etli,10,20,17,14,14,6,14,7
Rhizobium gallicum,6,4,6,1,5,4,1,3
Rhizobium leguminosarum,12,31,11,23,26,11,12,16
Rhizobium phaseoli,7,6,8,13,5,5,7,2
Rhizobium sp. IRBG74,8,7,4,8,5,NA,2,7
Rhizobium sp. N113,5,8,10,7,5,NA,4,2
Rhizobium sp. N1314,5,11,9,7,5,NA,6,4
Rhizobium sp. N1341,5,8,10,7,5,NA,4,2
Rhizobium sp. N324,3,2,2,1,3,3,5,4
Rhizobium sp. N621,5,8,10,7,5,NA,4,2
Rhizobium sp. N6212,5,8,10,7,5,NA,4,2
Rhizobium sp. N731,5,11,9,7,5,NA,6,4
Rhizobium sp. N741,5,8,10,7,5,NA,4,2
Rhizobium sp. N871,5,8,10,7,5,NA,4,2
Rhizobium sp. NT-26,3,1,4,4,2,5,2,4
Rhizobium sp. S41,6,6,3,6,2,1,3,7
Rhizobium tropici,6,6,2,5,3,2,4,6
Rhodanobacter denitrificans,4,6,8,7,4,2,4,10
Rhodanobacteraceae,NA,NA,NA,1,NA,NA,1,NA
Rhodobacter capsulatus,4,2,5,2,4,NA,3,5
Rhodobacter sp. LPB0142,4,7,6,2,2,4,1,3
Cereibacter sphaeroides,7,13,5,13,12,6,4,9
Paracoccaceae,NA,NA,NA,2,NA,NA,NA,NA
Rhodococcus <high G+C Gram-positive bacteria>,NA,NA,1,NA,NA,NA,1,NA
Rhodococcus aetherivorans,3,5,7,9,3,5,7,7
Prescottella equi,3,1,7,4,2,2,NA,3
Rhodococcus erythropolis,NA,2,4,4,2,1,NA,6
Rhodococcoides fascians,5,5,3,3,4,1,1,1
Rhodococcus jostii,4,1,3,1,1,1,1,2
Rhodococcus opacus,6,2,11,5,6,3,5,8
Rhodococcus pyridinivorans,7,6,4,3,3,3,1,3
Rhodococcus sp. 008,2,3,7,4,1,NA,1,NA
Rhodococcus sp. B7740,5,3,6,3,1,1,1,3
Rhodococcus sp. p52,3,3,4,5,3,3,1,2
Rhodococcus sp. PBTS 1,4,1,7,2,1,2,NA,1
Rhodococcoides fascians,1,6,5,3,2,3,2,NA
Rhodococcus sp. WB1,3,5,6,2,1,4,1,4
Rhodococcus sp. WMMA185,3,NA,1,1,NA,1,NA,1
Rhodocyclaceae,1,1,NA,NA,NA,NA,NA,NA
Rhodoferax ferrireducens,4,3,4,1,3,2,6,2
Rhodoluna,NA,NA,NA,NA,NA,NA,NA,1
Rhodoluna lacicola,5,2,2,1,2,1,1,2
Rhodomicrobium vannielii,3,1,3,1,3,1,NA,4
Rhodopirellula baltica,1,1,1,2,2,NA,NA,1
Rhodoplanes sp. Z2-YC6860,5,9,4,3,2,8,3,3
Rhodopseudomonas palustris,12,14,36,15,11,17,8,19
Rhodospirillaceae,1,NA,NA,2,NA,NA,NA,NA
Rhodospirillum,NA,2,NA,1,NA,NA,NA,NA
Rhodospirillum centenum,7,10,11,12,3,NA,3,2
Rhodospirillum rubrum,3,3,3,5,1,1,3,7
Rhodothermus marinus,9,12,10,16,5,5,2,6
Rhodovulum sulfidophilum,5,4,9,6,2,3,4,4
Rickettsia africae,1,NA,NA,NA,NA,1,1,1
Rickettsia akari,NA,NA,NA,NA,1,NA,2,1
Rickettsia amblyommatis,1,NA,NA,NA,NA,NA,1,NA
Rickettsia australis,1,NA,NA,NA,NA,NA,1,NA
Rickettsia bellii,NA,2,NA,1,NA,2,NA,3
Rickettsia canadensis,NA,NA,NA,2,NA,NA,NA,4
Rickettsia conorii,1,NA,NA,NA,NA,1,1,1
Rickettsia felis,1,NA,NA,NA,NA,1,1,1
Rickettsia conorii subsp. heilongjiangensis,2,NA,NA,NA,NA,2,NA,1
