species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Desulfurobacteriaceae,NA,NA,1,NA,NA,NA,NA,NA
Desulfurobacteriales,NA,2,1,NA,NA,NA,NA,1
Desulfurobacterium thermolithotrophum,122,125,117,154,144,150,147,166
Desulfurococcus amylolyticus,NA,NA,3,3,1,2,3,8
Desulfurococcus amylolyticus,6,7,16,6,6,5,13,13
Desulfurococcus mucosus,8,15,19,22,10,17,8,16
Desulfuromonadaceae,1,NA,2,1,NA,NA,1,NA
Desulfuromonadales,1,2,2,NA,NA,NA,1,2
Desulfuromonas,7,6,9,10,2,3,1,4
Desulfuromonas soudanensis,313,494,514,520,177,210,246,310
Desulfuromonas sp. DDH964,452,524,578,527,338,283,325,333
Devosia,7,4,10,6,4,1,3,5
Devosia sp. A16,384,450,397,435,318,228,222,310
Devosia sp. H5989,371,610,574,535,236,266,266,386
Diadromus pulchellus ascovirus 4a,NA,NA,NA,NA,1,5,NA,3
Dialister pneumosintes,52,69,79,70,169,403,900,429
Diaphorina citri densovirus,NA,NA,NA,NA,NA,NA,NA,1
Diatraea saccharalis granulovirus,73,32,11,49,89,11,NA,16
Dichelobacter,NA,NA,NA,NA,NA,1,1,NA
Dichelobacter nodosus,32,45,44,63,36,93,86,84
Dickeya,3,3,1,1,3,3,NA,2
Dickeya dadantii,218,265,275,282,186,271,263,246
Dickeya phage RC-2014,NA,NA,NA,NA,1,3,NA,1
Dickeya solani,233,337,358,360,171,263,282,269
Limestonevirus limestone,NA,NA,NA,NA,1,3,NA,1
Dickeya zeae,545,504,410,502,498,324,291,385
Dictyoglomus thermophilum,160,86,73,107,215,152,198,143
Dictyoglomus turgidum,9,19,15,16,64,153,149,122
Dinoroseobacter phage DFL12phi1,NA,NA,NA,NA,NA,NA,1,NA
Dinoroseobacter shibae,266,302,319,309,222,148,163,197
Dokdonella,6,8,7,20,2,1,1,4
Dokdonella koreensis,374,555,510,560,258,232,293,336
Dokdonia,NA,NA,NA,NA,NA,1,NA,NA
Dokdonia donghaensis,345,201,100,187,377,145,161,157
Dokdonia sp. 4H-3-7-5,327,194,131,171,368,224,260,260
Dokdonia sp. MED134,184,97,38,68,207,141,153,141
Draconibacterium,NA,NA,NA,NA,NA,NA,2,NA
Draconibacterium orientale,1460,1280,1071,1326,1498,1077,1020,1050
Dragonfly orbiculatusvirus,NA,NA,NA,NA,NA,NA,1,NA
Dunaliella viridis virus SI2,13,7,5,9,2,3,2,7
Dyadobacter fermentans,1030,799,758,755,951,574,568,636
Dyella,3,5,2,4,3,7,2,6
Dyella japonica,444,561,605,619,291,255,259,355
Dyella jiangningensis,507,476,458,474,358,233,267,292
Dyella thiooxydans,369,506,538,519,192,242,279,364
East Asian Passiflora virus,NA,NA,NA,NA,2,2,NA,2
Echinicola vietnamensis,860,615,483,621,954,473,468,562
Ectothiorhodospira,NA,1,NA,NA,NA,1,NA,1
Ectothiorhodospira sp. BSL-9,462,533,461,689,270,222,189,362
Ectothiorhodospiraceae,16,22,10,23,2,8,2,5
Ectromelia virus,NA,NA,NA,NA,1,3,5,2
Ectropis obliqua nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,4,1
Edwardsiella
 
 <enterobacteria>
 
,2,4,3,7,18,51,95,45
Edwardsiella anguillarum,216,315,325,308,253,395,764,578
Edwardsiella hoshinae,235,275,306,280,212,240,164,232
Edwardsiella ictaluri,265,287,302,309,195,197,198,218
Edwardsiella phage KF-1,NA,NA,NA,NA,NA,1,3,NA
Edwardsiella phage PEi20,NA,NA,NA,NA,1,1,1,1
Edwardsiella piscicida,156,233,243,222,114,176,204,236
Edwardsiella sp. EA181011,237,367,369,308,153,222,228,282
Edwardsiella tarda,621,649,589,666,533,401,456,497
Eggerthella,1,2,1,1,1,1,1,3
Eggerthella lenta,2853,4071,5622,3027,7386,16903,102979,24289
Eggerthella sp. YY7918,1172,1585,2151,1348,1158,1906,5742,2539
Eggerthellaceae,2,4,1,3,NA,2,1,2
Eggerthellales,1,NA,1,NA,NA,NA,NA,1
Ehrlichia canis,17,24,11,22,27,55,78,49
Ehrlichia chaffeensis,84,49,23,51,114,51,50,43
Ehrlichia muris,173,82,45,73,146,59,54,62
Ehrlichia ruminantium,38,48,31,48,58,96,74,79
Ehrlichia sp. HF,15,12,13,25,15,65,51,45
Elephant endotheliotropic herpesvirus 4,NA,1,3,1,2,2,4,3
Elephant endotheliotropic herpesvirus 5,NA,NA,NA,NA,1,1,NA,2
Elephantid betaherpesvirus 1,NA,1,NA,NA,NA,1,NA,1
Elizabethkingia anophelis,563,570,531,595,597,601,646,597
Elizabethkingia miricola,541,440,392,486,562,462,470,458
Elusimicrobium minutum,194,150,89,181,183,86,89,120
Emiliania huxleyi virus 86,NA,NA,NA,NA,1,2,5,4
Emticicia oligotrophica,1010,675,348,582,1097,404,459,529
Endomicrobium proavitum,79,100,98,108,113,200,161,163
endosymbiont of Acanthamoeba sp. UWC8,187,114,76,130,209,112,103,137
endosymbiont of Llaveia axin axin,6,14,10,23,12,39,43,29
endosymbiont of unidentified scaly snail isolate Monju,321,425,420,424,222,196,214,281
Ensifer,NA,NA,NA,NA,2,NA,NA,1
Ensifer adhaerens,456,546,572,516,315,301,291,419
Enterobacter,22,24,27,29,33,54,53,46
Enterobacter asburiae,995,981,807,1026,975,969,1261,1114
Enterobacter cloacae,1451,1548,1471,1618,1857,2834,4422,3337
Enterobacter hormaechei subsp. hoffmannii,228,292,266,312,360,748,1002,739
Enterobacter roggenkampii,243,410,340,434,166,285,268,308
Enterobacter roggenkampii,352,410,355,457,358,491,740,612
Enterobacter hormaechei,720,754,730,727,808,1146,1435,1211
Enterobacter kobei,172,189,184,209,158,190,298,216
[Enterobacter] lignolyticus,334,390,392,379,286,320,442,381
Enterobacter ludwigii,347,328,273,301,306,258,219,262
Enterobacter phage Arya,4,NA,NA,NA,5,1,NA,NA
Enterobacter phage CC31,5,14,20,6,4,3,8,7
Enterobacter phage E-2,NA,NA,NA,NA,2,2,2,1
Enterobacter phage EcP1,NA,NA,NA,NA,NA,NA,1,NA
Enterobacter phage PG7,NA,NA,NA,NA,NA,1,6,NA
Enterobacter phage phiEap-2,3,5,3,6,2,1,1,3
Enterobacter sp. 638,253,285,217,246,259,240,263,257
Enterobacter sp. E20,317,366,279,386,237,240,367,307
Enterobacter sp. FY-07,122,192,158,213,144,243,217,236
Enterobacter sp. HK169,311,345,280,362,249,236,279,279
Enterobacter sp. ODB01,150,166,178,182,140,167,229,185
Enterobacter sp. R4-368,242,260,197,275,283,430,448,383
Enterobacter xiangfangensis,246,284,292,277,197,213,248,238
Enterobacterales,8,12,4,11,2,2,2,5
Enterobacteria phage 13a,NA,NA,NA,NA,NA,NA,NA,1
Enterobacteria phage 285P,NA,NA,NA,NA,3,5,2,4
Enterobacteria phage 933W,NA,NA,NA,NA,1371,3639,1591,2211
Enterobacteria phage BP-4795,NA,NA,NA,NA,729,1930,790,1212
Enterobacteria phage Bp4,NA,NA,NA,NA,1,2,2,1
Enterobacteria phage Bp7,NA,NA,NA,NA,NA,1,3,1
Enterobacteria phage cdtI,NA,NA,NA,NA,70,190,86,106
Tequintavirus DT57C,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage fiAA91-ss,NA,NA,NA,NA,1,2,2,1
Enterobacteria phage GEC-3S,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage HK106,NA,NA,NA,NA,9,30,16,16
Enterobacteria phage HK140,NA,NA,NA,NA,4,11,5,1
Enterobacteria phage HK446,NA,NA,NA,NA,NA,1,1,1
Enterobacteria phage HK542,NA,NA,NA,NA,4,4,10,3
Enterobacteria phage HK544,NA,NA,NA,NA,19,42,23,26
Enterobacteria phage HK629,NA,NA,NA,NA,76,203,59,110
Enterobacteria phage HK630,NA,NA,NA,NA,77,220,72,117
Enterobacteria phage HK633,NA,NA,NA,NA,4,9,2,3
Enterobacteria phage If1,NA,NA,NA,NA,NA,3,NA,1
Enterobacteria phage IME08,NA,NA,NA,NA,1,2,5,1
Enterobacteria phage IME10,NA,NA,NA,NA,12,40,17,13
Enterobacteria phage JenP1,NA,NA,NA,NA,1,NA,NA,1
Enterobacteria phage JS10,52,31,16,13,45,6,3,8
Enterobacteria phage JS98,NA,NA,NA,NA,NA,1,1,NA
Enterobacteria phage JSE,NA,NA,NA,NA,NA,3,1,2
Enterobacteria phage K1F,NA,NA,1,NA,NA,1,NA,NA
Enterobacteria phage mEp043 c-1,NA,NA,NA,NA,1,4,NA,3
Enterobacteria phage mEp235,NA,NA,NA,NA,6,37,24,18
Enterobacteria phage mEp460,NA,NA,NA,NA,68,203,86,129
Enterobacteria phage mEpX1,NA,NA,NA,NA,30,52,24,36
Enterobacteria phage mEpX2,NA,NA,NA,NA,7,11,5,7
Enterobacteria phage Min27,NA,NA,NA,NA,1187,3089,1333,1907
Enterobacteria phage NJ01,NA,NA,NA,NA,NA,NA,4,NA
Enterobacteria phage P88,NA,NA,NA,NA,26,49,28,32
Enterobacteria phage Phi1,NA,NA,NA,NA,NA,1,NA,NA
Enterobacteria phage phi92,NA,NA,NA,NA,NA,3,2,1
Enterobacteria phage phiEcoM-GJ1,NA,NA,NA,NA,NA,2,NA,1
Enterobacteria phage phiK,NA,NA,NA,NA,NA,5,2,3
Escherichia phage phiX174,NA,NA,NA,NA,3,8,37,11
Enterobacteria phage QL01,NA,NA,NA,NA,NA,1,4,NA
Tequatrovirus RB14,NA,2,3,NA,NA,2,4,4
Pseudotevenvirus RB16,NA,NA,NA,NA,1,2,1,1
Tequatrovirus RB32,NA,2,3,NA,NA,1,1,NA
Enterobacteria phage RB43,NA,NA,NA,NA,2,NA,NA,NA
Enterobacteria phage RB49,NA,NA,NA,NA,NA,NA,NA,1
Enterobacteria phage RB51,NA,2,3,NA,NA,NA,NA,NA
Enterobacteria phage RB69,NA,NA,NA,NA,5,8,6,5
Enterobacteria phage Sf101,NA,NA,NA,NA,2,3,1,NA
Enterobacteria phage SfI,NA,NA,NA,NA,33,92,34,54
Enterobacteria phage SfV,NA,NA,NA,NA,1,NA,NA,NA
Enterobacteria phage St-1,NA,NA,NA,NA,NA,5,2,3
Enterobacteria phage ST104,NA,NA,NA,NA,2,1,5,NA
Enterobacteria phage T4,NA,2,3,NA,NA,2,1,2
Enterobacteria phage UAB_Phi20,NA,NA,NA,NA,2,1,5,NA
Enterobacteria phage vB_EcoM_VR5,NA,NA,NA,NA,NA,1,2,1
Enterobacteria phage vB_EcoP_ACG-C91,NA,NA,NA,NA,NA,2,2,NA
Enterobacteria phage vB_EcoS_NBD2,NA,NA,NA,NA,NA,2,3,1
Enterobacteria phage vB_KleM-RaK2,NA,NA,NA,NA,NA,2,4,2
Enterobacteria phage VT2-Sakai,NA,NA,NA,NA,1596,4269,1862,2591
Enterobacteria phage VT2phi_272,NA,NA,NA,NA,1026,2712,1167,1680
Enterobacteria phage YYZ-2008,NA,NA,NA,NA,1438,3889,1653,2409
Enterobacteriaceae,2,12,9,13,12,56,91,47
Enterobacteriaceae bacterium strain FGI 57,462,372,360,400,473,397,396,368
Enterobacterial phage mEp213,NA,NA,NA,NA,8,23,6,9
Enterobacterial phage mEp234,NA,NA,NA,NA,4,21,9,8
Enterobacteriaphage UAB_Phi87,NA,NA,NA,NA,NA,1,NA,NA
Enterococcus,NA,NA,NA,NA,1,NA,1,NA
Enterococcus casseliflavus,128,90,61,98,198,348,604,301
Enterococcus durans,82,54,54,55,218,451,1205,430
Enterococcus faecalis,621,708,996,619,991,1774,2728,1696
Enterococcus faecium,1266,1763,1820,2133,5429,13340,78871,18417
Enterococcus gallinarum,107,93,79,107,193,359,609,334
Enterococcus hirae,181,128,66,133,387,538,1441,526
Enterococcus mundtii,238,137,88,145,380,370,755,375
Enterococcus phage BC611,NA,NA,NA,NA,NA,1,1,1
Enterococcus phage Ec-ZZ2,7,14,11,22,3,2,1,7
Enterococcus phage ECP3,NA,NA,NA,NA,1,7,10,1
Enterococcus phage EfaCPT1,1,NA,NA,1,NA,5,3,1
Enterococcus phage EFC-1,NA,NA,NA,NA,NA,1,2,2
Enterococcus phage EFDG1,NA,NA,NA,NA,NA,1,NA,NA
Enterococcus phage EFLK1,NA,NA,NA,NA,1,7,5,1
Enterococcus phage IME_EF3,NA,NA,NA,NA,NA,2,NA,NA
Enterococcus phage IME-EF4,7,14,11,22,3,2,1,6
Enterococcus phage IME-EFm1,NA,NA,NA,NA,1,2,15,6
Enterococcus phage phiEF24C,NA,NA,NA,NA,NA,3,6,4
Enterococcus phage phiFL1A,NA,NA,NA,NA,1,6,5,6
Enterococcus phage phiFL2A,NA,NA,NA,NA,1,6,6,6
Enterococcus phage phiFL3A,NA,NA,NA,NA,1,6,4,5
Enterococcus phage vB_EfaS_IME196,1,NA,NA,1,NA,NA,NA,1
Enterococcus phage vB_EfaS_IME197,NA,NA,NA,NA,NA,2,2,NA
Enterococcus phage vB_EfaS_IME198,NA,NA,NA,NA,NA,2,3,2
Enterococcus phage VD13,NA,NA,NA,NA,NA,2,3,2
Epinotia aporema granulovirus,NA,NA,NA,NA,NA,NA,2,2
Epizootic hemorrhagic disease virus (serotype 1 / strain New Jersey),NA,NA,NA,NA,NA,1,1,1
Equid herpesvirus 3,NA,NA,NA,NA,NA,NA,2,2
Equid alphaherpesvirus 4,NA,NA,NA,NA,NA,1,2,3
Equid herpesvirus 5,NA,NA,NA,NA,1,1,2,1
Erinnyis ello granulovirus,NA,NA,NA,NA,2,1,2,NA
Erwinia,10,10,1,7,6,9,7,6
Erwinia amylovora,148,160,118,173,173,167,111,135
Erwinia billingiae,572,505,413,568,565,315,250,332
Erwinia gerundensis,375,372,372,341,357,228,173,270
Erwinia phage Ea35-70,53,44,25,43,67,9,1,19
Erwinia phage phiEa104,NA,NA,NA,NA,1,1,NA,NA
Erwinia phage phiEa21-4,NA,NA,NA,NA,1,1,NA,NA
Erwinia phage PhiEaH1,NA,NA,NA,NA,NA,NA,1,1
Erwinia phage phiEaH2,NA,NA,NA,NA,4,6,3,5
Erwinia phage vB_EamM_Asesino,NA,NA,NA,NA,2,5,2,5
Erwinia phage vB_EamM_Caitlin,NA,NA,NA,NA,NA,1,6,NA
Erwinia phage vB_EamM_ChrisDB,NA,NA,NA,NA,NA,3,1,NA
Erwinia phage vB_EamM_EarlPhillipIV,NA,NA,NA,NA,NA,2,3,5
Erwinia phage vB_EamM_Huxley,NA,NA,NA,NA,NA,3,NA,2
Erwinia phage vB_EamM_Kwan,10,11,7,8,3,7,11,10
Erwinia phage vB_EamP-L1,NA,NA,NA,NA,NA,NA,1,1
Erwinia pyrifoliae,108,102,114,125,129,178,173,160
Erwinia sp. Ejp617,82,105,105,111,134,205,170,180
Erwinia tasmaniensis,187,232,171,232,154,204,171,191
Erwiniaceae,2,5,2,2,4,4,NA,6
Erysipelothrix,NA,NA,NA,NA,NA,NA,NA,1
Erysipelothrix rhusiopathiae,61,93,90,97,182,391,645,443
Erysipelothrix sp. LV19,94,64,33,55,205,339,476,312
Erysipelotrichaceae bacterium I46,719,832,716,958,3023,6796,4975,4998
Erythrobacter,13,18,11,20,7,3,1,10
Erythrobacter atlanticus,80,131,111,109,69,86,79,93
Erythrobacter litoralis,454,453,404,408,340,239,299,309
Erythrobacteraceae,11,13,8,12,4,3,1,4
Escherichia,NA,NA,NA,NA,1,3,14,5
Escherichia albertii,104,157,146,171,1902,4987,2151,3188
Escherichia coli,1128,1071,859,1265,138728,361064,162673,224229
Escherichia fergusonii,436,404,351,463,2751,6824,3161,4280
Escherichia phage 121Q,NA,NA,NA,NA,2,NA,3,3
Escherichia phage 172-1,NA,NA,NA,NA,NA,NA,4,NA
Escherichia phage 4MG,NA,NA,NA,NA,NA,2,5,3
Escherichia phage APCEc01,NA,NA,NA,NA,1,5,4,2
Escherichia phage Av-05,NA,NA,NA,NA,NA,NA,2,NA
Escherichia phage ECBP2,NA,NA,NA,NA,NA,NA,4,NA
Escherichia phage ECML-117,NA,NA,NA,NA,NA,NA,2,1
Escherichia phage ECML-134,NA,2,3,NA,NA,1,1,1
Escherichia phage Eps7,NA,NA,NA,NA,3,6,5,4
Escherichia phage FFH2,NA,NA,NA,NA,NA,1,3,NA
Escherichia phage FV3,NA,NA,NA,NA,NA,NA,3,1
Escherichia phage HK75,NA,NA,NA,NA,4,6,5,3
Escherichia phage HX01,NA,NA,NA,NA,1,2,3,2
Escherichia phage HY01,NA,2,3,NA,NA,1,1,1
Escherichia phage HY03,NA,1,1,NA,1,NA,NA,NA
Escherichia phage ime09,NA,NA,NA,NA,NA,1,1,NA
Escherichia phage JES2013,NA,NA,NA,NA,NA,NA,3,NA
Escherichia phage KBNP1711,NA,NA,NA,NA,NA,NA,4,NA
Escherichia phage Lw1,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage P13374,NA,NA,NA,NA,454,1309,529,736
Escherichia phage P483,NA,NA,NA,NA,1,2,2,2
Escherichia phage PA2,NA,NA,NA,NA,986,2607,1113,1626
Escherichia phage PBECO 4,NA,NA,NA,NA,NA,1,2,NA
Escherichia phage phAPEC8,10,8,10,10,8,5,6,3
Escherichia phage PhaxI,NA,NA,NA,NA,NA,1,1,1
Escherichia phage phi191,NA,NA,NA,NA,377,1098,441,625
Escherichia phage phiKT,NA,NA,NA,NA,1,1,NA,1
Escherichia phage phiV10,1,NA,NA,2,NA,NA,1,NA
Escherichia phage Pollock,NA,NA,NA,NA,1,NA,1,NA
Escherichia phage pro147,NA,NA,NA,NA,1,NA,NA,NA
Escherichia phage pro483,NA,NA,NA,NA,6,7,5,2
Escherichia phage Rtp,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage slur02,NA,2,3,NA,NA,NA,NA,NA
Escherichia phage slur05,1,2,1,1,2,NA,NA,NA
Escherichia phage slur07,NA,NA,NA,NA,1,NA,3,1
Escherichia phage slur08,NA,2,3,NA,NA,NA,NA,NA
Escherichia phage slur16,NA,NA,NA,NA,NA,3,3,NA
Escherichia phage SUSP1,2,4,NA,3,1,1,3,NA
Escherichia phage SUSP2,2,4,NA,3,NA,1,2,2
Escherichia phage TL-2011b,1,NA,NA,2,20,45,17,27
Escherichia phage TL-2011c,NA,NA,NA,NA,513,1482,597,848
Escherichia phage Tls,NA,NA,NA,NA,NA,1,4,2
Escherichia phage UFV-AREG1,NA,2,3,NA,NA,NA,NA,NA
Escherichia phage V5,NA,NA,NA,NA,NA,NA,3,NA
Escherichia phage vB_EcoM_112,NA,2,3,NA,NA,NA,1,1
Escherichia phage vB_EcoM_ACG-C40,NA,NA,NA,NA,NA,1,3,3
Escherichia phage vB_EcoM_ECO1230-10,NA,NA,NA,NA,1,NA,NA,1
Escherichia phage vB_EcoM_JS09,NA,NA,NA,NA,2,8,4,3
Escherichia phage vB_EcoM_PhAPEC2,NA,NA,NA,NA,6,9,6,5
Escherichia phage vB_EcoM_VR25,3,2,3,NA,1,3,5,5
Escherichia phage vB_EcoM_VR26,2,2,2,5,1,4,4,3
Escherichia phage vB_EcoM_VR7,3,2,3,NA,NA,NA,NA,2
Escherichia phage vB_EcoM-UFV13,NA,NA,NA,1,1,NA,NA,NA
Escherichia phage wV7,NA,NA,NA,NA,NA,NA,1,1
Escherichia phage YD-2008.s,NA,NA,NA,NA,NA,NA,2,NA
Escherichia Stx1 converting phage,NA,NA,NA,NA,1606,4281,1893,2587
Shamshuipovirus HK022,NA,NA,NA,NA,11,43,25,14
Byrnievirus HK97,NA,NA,NA,NA,12,25,19,18
Vectrevirus K1E,NA,NA,NA,NA,1,NA,3,1
Lambdavirus lambda,NA,NA,NA,NA,88,234,82,122
Punavirus P1,NA,NA,NA,NA,NA,NA,1,NA
Peduovirus P2,NA,NA,NA,NA,1,2,2,1
Ethanoligenens,1,4,5,3,4,3,NA,3
Ethanoligenens harbinense,2796,4061,3179,4909,1479,1797,1297,2504
Eubacterium limosum,1353,1890,1707,2314,2532,5278,4005,4049
Euphorbia ringspot virus,NA,NA,NA,NA,1,NA,NA,NA
Exiguobacterium,1,NA,NA,1,NA,NA,NA,NA
Exiguobacterium antarcticum,45,60,85,65,95,228,219,167
Exiguobacterium artemiae,83,85,62,65,158,309,254,237
Exiguobacterium sp. AT1b,54,66,81,76,142,326,247,272
Exiguobacterium sp. MH3,59,68,77,92,96,230,208,161
Exiguobacterium sp. U13-1,54,52,77,74,111,205,182,150
Faecalibaculum,NA,NA,NA,NA,NA,NA,1,NA
Faecalibaculum rodentium,809,1130,996,1355,668,884,801,1026
Fako virus,NA,NA,NA,NA,1,NA,2,NA
Falconid herpesvirus 1,NA,NA,NA,NA,NA,2,3,NA
Feldmannia species virus,NA,1,NA,3,NA,NA,NA,NA
Felid herpesvirus 1,NA,NA,NA,NA,2,3,2,1
Feline infectious peritonitis virus,NA,NA,NA,NA,NA,NA,1,NA
Felis catus gammaherpesvirus 1,3,5,4,1,3,3,1,2
Fermentimonas,NA,1,NA,NA,NA,1,NA,1
Fermentimonas caenicola,2553,1550,953,1608,2616,1099,973,1173
Ferret papillomavirus,NA,NA,NA,NA,NA,3,2,1
Ferrimonadaceae,2,3,NA,3,NA,NA,NA,1
Ferrimonas,NA,3,2,2,NA,NA,NA,1
Ferrimonas balearica,463,447,453,544,356,273,217,295
Ferroglobus placidus,104,48,37,64,105,32,36,38
Ferroplasma acidarmanus,59,24,12,32,84,35,48,30
Fervidobacterium islandicum,105,61,50,75,104,88,74,70
Fervidobacterium nodosum,32,46,47,55,58,90,113,69
Fervidobacterium pennivorans,179,148,145,143,210,152,171,167
Fibrobacter succinogenes,1357,1022,746,1094,1288,541,356,566
Fictibacillus arsenicus,208,206,210,240,268,480,383,369
Fictibacillus phosphorivorans,63,99,82,125,154,334,337,284
Figwort mosaic virus,NA,NA,NA,NA,NA,1,NA,NA
Fiji disease virus,NA,NA,NA,NA,2,4,1,2
Filifactor alocis,61,83,70,90,279,627,752,463
Filomicrobium,NA,NA,2,NA,NA,NA,NA,NA
Fimbriimonas ginsengisoli,188,185,196,185,132,122,115,129
Finegoldia magna,188,258,284,319,2880,7196,31558,9980
Fischerella,NA,NA,NA,NA,NA,NA,NA,1
Fischerella sp. NIES-3754,124,95,88,104,136,145,172,158
Flammeovirga sp. MY04,694,481,363,524,777,559,664,565
Flammeovirgaceae bacterium 311,1134,913,743,977,1104,511,461,650
Flavisolibacter sp. LCS9,844,460,304,513,874,408,379,458
Flavobacteriaceae,NA,NA,NA,NA,NA,2,2,1
Flavobacteriaceae bacterium 3519-10,448,398,408,422,448,304,294,363
Flavobacterium,NA,NA,NA,NA,NA,1,NA,NA
Flavobacterium branchiophilum,398,263,170,296,443,234,283,233
Flavobacterium columnare,926,609,478,620,928,547,632,643
Flavobacterium gilvum,409,330,258,310,508,496,543,468
Flavobacterium indicum,203,168,102,132,277,257,246,245
Flavobacterium johnsoniae,1828,1298,990,1322,1919,1152,1199,1198
Flavobacterium phage 6H,NA,NA,NA,NA,NA,8,4,4
Flavobacterium phage FCL-2,NA,NA,NA,NA,NA,1,NA,NA
Flavobacterium psychrophilum,956,582,332,578,991,465,513,546
Flavobacterium sp. LPB0076,454,210,117,231,446,187,189,208
Flavobacterium sp. PK15,446,359,249,310,474,383,385,386
Flavonifractor,2,NA,NA,1,NA,NA,1,NA
Flavonifractor plautii,7625,11330,9172,13721,14088,30339,92406,44117
Bernardetia litoralis,249,202,133,201,304,326,359,295
Flexistipes sinusarabici,93,109,102,107,134,185,182,149
Fluviicola,NA,NA,NA,NA,1,1,NA,NA
Fluviicola taffensis,820,509,312,505,890,335,345,376
Formosa sp. Hel1_33_131,195,187,147,177,249,217,200,184
Formosa sp. Hel3_A1_48,143,75,34,73,202,126,149,124
Fowl aviadenovirus A,NA,NA,NA,NA,NA,NA,2,NA
Fowl aviadenovirus E,NA,NA,NA,NA,2,5,1,NA
Fowlpox virus,NA,NA,NA,NA,NA,1,5,5
Francisella,NA,NA,NA,NA,NA,1,NA,NA
Francisella noatunensis,46,43,23,35,64,92,87,69
Francisella persica,53,58,56,77,48,52,81,69
Francisella philomiragia,330,204,112,218,402,315,343,305
Francisella sp. FSC1006,316,189,88,180,330,133,118,118
Francisella sp. TX077308,123,63,44,93,151,112,114,105
Francisella tularensis,297,268,226,302,322,333,415,333
Frankia,9,7,10,8,2,6,3,4
Frankia alni,268,427,447,330,155,189,268,248
Frankia casuarinae,170,260,252,275,109,124,142,179
Frankia inefficax,368,447,446,408,285,238,264,318
Frankia sp. EAN1pec,281,337,446,391,183,237,297,274
Frankia symbiont of Datisca glomerata,149,228,275,227,81,125,166,142
Frankiaceae,3,2,2,1,NA,1,1,1
Frateuria,6,7,7,21,2,4,1,2
Frateuria aurantia,247,329,244,373,158,172,190,228
French bean severe leaf curl virus,NA,NA,NA,NA,1,2,2,1
Frischella perrara,29,45,38,43,45,113,153,100
Frondihabitans,NA,NA,NA,NA,NA,NA,1,NA
Frondihabitans sp. PAMC 28766,158,186,182,167,115,136,178,154
Fruit bat alphaherpesvirus 1,NA,NA,NA,NA,NA,NA,1,1
Fusobacterium hwasookii,227,174,149,193,315,458,609,482
Fusobacterium nucleatum,482,386,321,392,901,1294,1637,1160
Gallibacterium anatis,238,141,69,118,321,188,180,173
Gallid alphaherpesvirus 1,NA,NA,NA,NA,NA,NA,NA,1
Gallid alphaherpesvirus 2,NA,NA,NA,NA,NA,2,2,NA
Gallionella capsiferriformans,251,209,173,242,243,186,173,168
Gallionellaceae,3,NA,NA,NA,1,1,NA,NA
Nitrosomonadales,NA,NA,NA,NA,NA,NA,NA,1
gamma proteobacterium HdN1,135,154,123,223,104,104,138,118
Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,2
Gammaproteobacteria bacterium TR3.2,297,397,368,400,190,196,228,251
Gardnerella,4,6,7,2,2,2,NA,2
Gardnerella vaginalis,405,326,280,337,434,312,276,290
Garlic virus C,NA,NA,NA,NA,NA,NA,NA,1
Geitlerinema,NA,NA,NA,NA,NA,NA,NA,1
Geitlerinema sp. PCC 7407,294,292,300,324,213,182,129,204
Gemella sp. oral taxon 928,116,96,82,110,209,440,420,338
Geminocystis sp. NIES-3708,199,154,110,163,196,168,186,163
Geminocystis sp. NIES-3709,180,134,88,150,208,213,202,168
Gemmatimonas aurantiaca,536,516,464,463,457,229,201,296
Gentian Kobu-sho-associated virus,NA,NA,NA,NA,1,4,1,2
Geoalkalibacter,NA,1,1,NA,NA,NA,NA,NA
Geoalkalibacter subterraneus,568,704,681,734,423,368,333,475
Geobacillus,NA,NA,NA,NA,1,3,3,6
Geobacillus kaustophilus,52,80,92,64,110,192,205,186
Geobacillus phage GBK2,NA,NA,NA,NA,NA,NA,1,NA
Geobacillus sp. 12AMOR1,133,131,126,137,163,189,188,188
Geobacillus sp. C56-T3,146,160,148,160,185,240,186,205
Geobacillus sp. GHH01,92,143,165,130,125,198,193,196
Geobacillus sp. JF8,115,96,120,75,148,181,188,143
Geobacillus sp. JS12,126,200,231,155,159,246,199,244
Geobacillus sp. LC300,140,136,138,148,156,187,207,208
Geobacillus sp. WCH70,137,115,132,128,164,265,215,179
Geobacillus sp. Y4.1MC1,104,88,97,72,206,314,300,229
Geobacillus sp. Y412MC52,130,149,132,113,194,207,221,220
Geobacillus sp. Y412MC61,130,153,126,121,186,206,198,205
Geobacillus stearothermophilus,68,112,128,75,137,187,175,179
Geobacillus subterraneus,259,222,197,250,273,233,215,226
Geobacillus thermodenitrificans,124,102,131,110,157,159,166,141
Geobacillus thermoleovorans,155,153,159,149,178,221,253,222
Geobacillus virus E2,NA,NA,NA,NA,1,NA,NA,1
