species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Methylotenera versatilis,74,43,44,67,105,124,151,97
Methyloversatilis,13,7,NA,7,8,2,NA,2
Methyloversatilis sp. RAC08,420,493,477,462,313,234,287,306
Methylovorus,6,4,2,2,NA,6,5,9
Methylovorus glucosotrophus,149,220,191,210,133,161,186,179
Methylovorus sp. MP688,213,248,213,259,184,153,178,189
Micavibrio,NA,1,1,3,1,NA,NA,NA
Micavibrio aeruginosavorus,202,207,180,260,149,210,231,222
Microbacteriaceae,20,17,19,20,16,12,11,9
Microbacterium,5,12,4,15,9,5,5,13
Microbacterium chocolatum,84,120,125,124,72,95,111,112
Microbacterium phage vB_MoxS-ISF9,1,1,NA,NA,1,NA,NA,1
Microbacterium sp. BH3-3-3,184,272,337,224,122,154,213,184
Microbacterium sp. CGR1,122,167,177,136,92,129,150,141
Microbacterium sp. No. 7,211,315,457,273,123,172,253,212
Microbacterium sp. PAMC 28756,279,407,509,380,145,230,219,302
Microbacterium sp. XT11,272,347,396,350,174,193,181,248
Microbacterium testaceum,319,428,457,398,238,183,207,255
Microbulbifer,23,20,14,25,10,4,NA,9
Microbulbifer sp. CCB-MM1,443,531,413,510,346,250,237,317
Microbulbifer thermotolerans,315,434,349,492,233,231,176,265
Microbulbiferaceae,14,17,10,10,3,5,2,7
Micrococcaceae,15,21,20,28,8,6,14,7
Micrococcales,19,25,19,17,3,9,8,16
Micrococcus,3,3,NA,8,NA,2,2,4
Micrococcus luteus,314,482,401,460,185,153,170,263
Microcoleaceae,NA,NA,NA,NA,NA,NA,NA,1
Microcoleus sp. PCC 7113,224,188,141,207,231,216,163,197
Microcystaceae,NA,NA,NA,NA,NA,NA,NA,1
Microcystis <cyanobacteria>,NA,NA,NA,NA,NA,NA,NA,1
Microcystis aeruginosa,202,199,201,239,165,185,205,213
Microcystis aeruginosa phage Ma-LMM01,NA,NA,NA,NA,1,NA,NA,NA
Microcystis panniformis,176,162,148,185,158,154,158,181
Microcystis phage MaMV-DC,NA,NA,NA,NA,1,NA,NA,NA
Microlunatus,3,1,1,1,3,5,4,7
Microlunatus phosphovorus,383,437,428,401,314,220,214,286
Micromonas pusilla virus 12T,NA,NA,NA,NA,5,7,2,4
Micromonas sp. RCC1109 virus MpV1,4,2,6,4,2,5,NA,4
Micromonospora,40,21,6,18,38,6,4,6
Micromonospora aurantiaca (nom. illeg.),693,844,725,945,434,326,350,494
Micromonospora sp. L5,493,734,666,824,265,303,339,435
Micromonosporaceae,66,48,18,28,40,12,10,12
Micromonosporales,NA,NA,NA,1,NA,NA,NA,NA
Micromys minutus papillomavirus 1,NA,NA,NA,NA,1,1,NA,NA
Bracoviriform demolitoris,NA,NA,NA,NA,1,2,2,NA
Microterricola,2,3,2,1,4,1,3,NA
Microterricola viridarii,338,442,505,401,284,188,181,289
Mink coronavirus strain WD1127,NA,NA,NA,NA,NA,2,1,NA
Roseateles,9,8,9,13,12,7,11,4
Mitsuaria sp. 7,556,688,707,646,406,346,377,428
Mobiluncus curtisii,57,94,111,141,624,1562,891,1059
Modestobacter,56,44,12,26,43,4,4,9
Modestobacter marinus,327,544,589,475,181,221,283,313
Modoc virus,NA,NA,NA,NA,NA,1,2,1
Mojiang virus,NA,2,6,5,3,NA,1,4
Mollivirus sibericum,8,3,2,NA,10,1,3,1
Molluscum contagiosum virus subtype 1,6,12,9,5,4,3,4,10
Monkeypox virus Zaire-96-I-16,14,1,4,3,6,3,3,4
Moorena producens,207,160,159,184,229,176,208,186
Neomoorella,NA,1,1,NA,1,NA,1,1
Neomoorella thermoacetica,268,377,412,469,166,239,254,297
Moraxella,NA,NA,NA,NA,NA,NA,1,NA
Moraxella catarrhalis,176,145,118,175,160,147,116,158
Faucicola osloensis,125,99,84,117,132,98,89,71
Moraxella ovis,100,78,122,105,107,150,110,114
Morganella <basidiomycete fungi>,1,NA,NA,NA,NA,3,5,NA
Morganella morganii,154,179,212,186,172,255,242,221
Morganella phage vB_MmoM_MP1,NA,NA,NA,NA,1,NA,1,1
Morganellaceae,6,4,2,2,NA,2,NA,2
Moritella viscosa,88,66,74,84,121,124,188,129
Mouse astrovirus M-52/USA/2008,NA,NA,NA,NA,NA,1,NA,NA
Moussa virus,1,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. PAMC 26640,704,547,422,534,671,466,427,450
Mucinivorans,NA,NA,1,NA,NA,NA,1,NA
Mucinivorans hirudinis,1791,1541,1613,1488,1566,907,923,1137
Mulberry mosaic dwarf associated virus,NA,NA,NA,NA,NA,1,NA,1
Muricauda lutaonensis,423,311,302,327,423,293,275,304
Flagellimonas ruestringensis,506,410,339,396,511,285,336,358
Murid betaherpesvirus 2,22,44,40,40,9,17,7,15
Murid gammaherpesvirus 4,NA,NA,NA,NA,NA,1,2,1
Murid betaherpesvirus 8,1,NA,NA,NA,NA,NA,NA,NA
Murray Valley encephalitis virus,NA,NA,NA,NA,NA,1,2,2
Mycobacteriaceae,4,6,5,6,2,3,9,5
Mycobacterium,148,150,78,132,120,55,80,80
Mycobacteroides abscessus,459,590,520,664,317,268,295,360
Mycobacterium tuberculosis variant africanum,93,117,134,116,55,76,107,83
Mycobacterium avium,469,602,732,597,264,320,399,449
Mycobacterium tuberculosis variant bovis,93,117,134,117,56,90,134,95
Mycobacterium canetti,84,106,118,107,59,85,113,80
Mycobacteroides chelonae,203,257,287,286,118,144,118,176
Mycobacterium chimaera,201,296,302,317,109,134,174,184
Mycolicibacterium chubuense,220,344,413,363,123,179,203,212
Mycolicibacterium fortuitum,211,326,340,343,150,177,190,236
Mycolicibacterium gilvum,338,460,523,433,232,261,268,327
Mycobacterium goodii,353,506,486,506,193,190,238,318
Mycobacterium haemophilum,393,344,313,384,350,120,137,215
Mycobacterium immunogenum,170,275,305,293,101,121,124,166
Mycobacterium intracellulare subsp. intracellulare,158,250,276,266,97,131,163,157
Mycobacterium intracellulare,220,322,350,373,128,205,206,221
Mycobacterium kansasii,232,321,309,381,130,192,143,223
Mycobacterium leprae,132,145,159,110,101,57,62,100
Mycobacterium liflandii,189,265,257,264,136,165,175,216
Mycobacterium marinum,222,343,309,367,147,203,203,259
Mycolicibacterium neoaurum,308,519,492,485,185,203,199,294
Mycobacterium phage 20ES,28,40,60,19,14,13,5,20
Mycobacterium phage 39HC,NA,NA,NA,1,NA,NA,1,NA
Mycobacterium phage Acadian,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Adler,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Adzzy,NA,1,NA,1,NA,NA,2,NA
Mycobacterium phage Aeneas,NA,NA,NA,NA,NA,NA,1,1
Mycobacterium phage Akoma,NA,NA,1,1,NA,NA,NA,NA
Mycobacterium phage Alice,NA,2,1,1,1,1,2,1
Mycobacterium phage Alsfro,NA,NA,NA,NA,NA,NA,1,1
Mycobacterium phage Anubis,NA,NA,NA,NA,NA,1,1,2
Mycobacterium phage Apizium,2,NA,2,1,NA,NA,1,2
Mycobacterium phage ArcherS7,1,1,NA,NA,1,1,1,NA
Mycobacterium phage Archie,7,4,20,9,1,3,1,7
Mycobacterium phage Ardmore,NA,2,1,NA,NA,NA,NA,NA
Mycobacterium phage Ariel,4,5,5,2,1,NA,1,5
Mycobacterium phage Astraea,NA,1,NA,NA,1,1,1,NA
Mycobacterium phage Avani,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Bactobuster,1,NA,NA,NA,NA,NA,NA,NA
Mycobacterium phage Badfish,2,NA,2,1,NA,NA,3,2
Mycobacterium phage Bane1,10,12,14,1,2,5,4,1
Mycobacterium phage Barnyard,144,71,42,67,121,14,2,16
Mycobacterium phage BellusTerra,23,7,3,16,27,5,1,1
Mycobacterium phage Bernal13,62,26,12,29,58,9,2,10
Mycobacterium phage Bethlehem,5,5,14,13,NA,1,1,3
Mycobacterium phage BigNuz,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Bipolar,NA,NA,NA,NA,NA,1,3,2
Mycobacterium phage Blue7,2,1,3,1,NA,NA,NA,1
Mycobacterium phage Bobi,1,4,3,NA,NA,2,3,2
Mycobacterium phage Boomer,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Breeniome,2,1,NA,NA,1,2,5,4
Mycobacterium phage Brocalys,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage bron,1,NA,2,NA,NA,NA,NA,NA
Mycobacterium phage BrownCNA,3,3,3,3,NA,2,1,1
Mycobacterium phage Bruin,7,8,2,10,4,1,6,8
Mycobacterium phage Brusacoram,NA,NA,NA,NA,1,NA,2,NA
Mycobacterium phage BTCU-1,3,12,7,14,1,5,NA,6
Mycobacterium phage BuzzLyseyear,1,3,3,NA,NA,1,NA,NA
Mycobacterium phage Bxz1,1,2,NA,NA,1,1,3,3
Mycobacterium phage Cabrinians,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Cali,1,1,NA,NA,1,NA,NA,NA
Mycobacterium phage Cambiare,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage CaptainTrips,4,8,9,2,NA,3,1,NA
Mycobacterium phage Catdawg,5,15,3,19,3,8,5,4
Mycobacterium phage Catera,1,1,NA,NA,1,1,1,NA
Mycobacterium phage Cerasum,1,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Che9d,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Cheetobro,NA,NA,NA,NA,1,1,1,NA
Mycobacterium phage Chy4,NA,NA,NA,NA,2,NA,2,3
Mycobacterium phage Chy5,NA,NA,NA,NA,2,NA,2,3
Mycobacterium phage Colbert,2,NA,2,1,NA,NA,NA,1
Mycobacterium phage Contagion,7,8,2,10,4,1,6,8
Mycobacterium phage Cooper,8,7,13,8,4,7,4,7
Mycobacterium phage Corndog,5,15,3,19,3,8,4,3
Mycobacterium phage Courthouse,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage CRB1,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage D29,NA,NA,NA,NA,2,NA,2,3
Mycobacterium phage Daenerys,1,2,2,NA,NA,1,NA,NA
Mycobacterium phage Dandelion,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage Dante,1,2,2,NA,NA,1,1,1
Mycobacterium phage DD5,5,5,14,13,NA,1,1,3
Mycobacterium phage DeadP,3,7,7,2,NA,2,1,NA
Mycobacterium phage Doom,NA,NA,NA,NA,NA,NA,3,NA
Mycobacterium phage Dori,NA,NA,NA,NA,3,1,NA,1
Mycobacterium phage DrDrey,7,8,2,10,4,NA,6,8
Mycobacterium phage DS6A,5,6,12,1,3,6,11,4
Mycobacterium phage Dumbo,7,8,2,10,4,NA,6,8
Mycobacterium phage Dylan,6,17,4,20,3,10,4,5
Mycobacterium phage Enkosi,NA,1,NA,1,2,2,NA,1
Mycobacterium phage Eremos,2,NA,2,1,NA,NA,1,2
Mycobacterium phage ET08,NA,2,NA,NA,1,NA,NA,NA
Mycobacterium phage Euphoria,5,5,14,13,NA,1,1,3
Mycobacterium phage fionn,NA,NA,NA,NA,1,1,1,NA
Mycobacterium phage Firecracker,NA,NA,NA,NA,NA,2,1,NA
Mycobacterium phage First,28,40,60,19,14,14,5,20
Mycobacterium phage FlagStaff,1,NA,1,1,NA,1,NA,NA
Mycobacterium phage Florinda,NA,NA,NA,1,NA,NA,1,1
Mycobacterium phage Fredward,NA,1,NA,NA,1,2,5,NA
Mycobacterium phage Fruitloop,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Gizmo,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage Goku,7,8,2,10,4,NA,6,8
Mycobacterium phage Gumball,NA,1,1,NA,NA,NA,NA,2
Mycobacterium phage GUmbie,NA,1,1,NA,NA,NA,NA,NA
Mycobacterium phage Hades,NA,1,NA,NA,NA,NA,1,1
Mycobacterium phage Hamulus,1,3,3,NA,NA,1,NA,NA
Mycobacterium phage Hosp,NA,NA,NA,1,NA,NA,1,NA
Mycobacterium phage HufflyPuff,7,8,2,10,4,NA,6,8
Mycobacterium phage HyRo,NA,1,1,NA,1,1,2,1
Mycobacterium phage Iracema64,26,9,3,18,29,12,1,6
Mycobacterium phage Jabbawokkie,NA,NA,NA,NA,NA,NA,1,1
Mycobacterium phage JacAttac,NA,NA,NA,1,NA,NA,1,1
Mycobacterium phage JAMaL,NA,NA,NA,NA,NA,1,1,NA
Mycobacterium phage Job42,1,2,2,NA,NA,1,NA,NA
Mycobacterium phage Jolie1,1,2,1,2,NA,NA,3,NA
Mycobacterium phage Jolie2,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Kampy,23,7,3,16,27,5,1,1
Mycobacterium phage KayaCho,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Kikipoo,NA,NA,NA,NA,NA,NA,1,2
Mycobacterium phage Kimberlium,1,2,2,NA,NA,1,NA,NA
Mycobacterium phage Kugel,1,NA,NA,NA,NA,NA,NA,NA
Mycobacterium phage L5,NA,1,1,1,NA,NA,NA,NA
Mycobacterium phage Larenn,1,1,NA,NA,NA,1,1,2
Mycobacterium phage Liefie,NA,1,1,NA,NA,NA,NA,NA
Mycobacterium phage Lilac,7,8,2,10,4,NA,6,8
Mycobacterium phage LinStu,1,1,NA,NA,1,NA,NA,NA
Mycobacterium phage LittleCherry,1,NA,NA,NA,NA,NA,NA,NA
Mycobacterium phage Lockley,5,5,14,13,NA,1,1,3
Mycobacterium phage Lolly9,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Loser,11,3,17,4,3,4,2,6
Mycobacterium phage Manad,2,NA,2,1,NA,NA,NA,1
Mycobacterium phage MarQuardt,NA,NA,NA,NA,NA,1,1,2
Mycobacterium phage MiaZeal,4,5,5,1,1,NA,1,5
Mycobacterium phage MichelleMyBell,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Mindy,7,8,2,10,4,NA,6,8
Mycobacterium phage MoMoMixon,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage MOOREtheMARYer,NA,NA,1,NA,NA,1,2,1
Mycobacterium phage MosMoris,NA,NA,NA,NA,NA,1,3,6
Mycobacterium phage Mulciber,2,NA,1,NA,NA,NA,NA,1
Mycobacterium phage Murphy,7,8,2,10,4,NA,6,8
Mycobacterium phage Myrna,1,NA,5,NA,4,3,2,2
Mycobacterium phage Nala,7,8,2,10,4,NA,6,8
Mycobacterium phage Nappy,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage NelitzaMV,6,8,2,10,4,NA,6,8
Mycobacterium phage Newman,NA,NA,NA,1,NA,NA,1,2
Mycobacterium phage Nigel,6,2,4,7,1,1,2,2
Mycobacterium phage Nyxis,23,7,3,16,27,5,1,1
Mycobacterium phage Obama12,NA,NA,NA,NA,2,7,NA,4
Mycobacterium phage Oline,2,NA,2,1,NA,NA,NA,1
Mycobacterium phage Omega,1,4,4,NA,NA,1,NA,NA
Mycobacterium phage Omnicron,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Orion,NA,NA,NA,1,NA,NA,1,2
Mycobacterium phage OSmaximus,NA,NA,NA,1,NA,NA,3,2
Mycobacterium phage Ovechkin,1,2,2,NA,NA,1,1,1
Mycobacterium phage Panchino,1,1,2,NA,NA,1,1,1
Mycobacterium phage Papyrus,3,4,1,1,2,1,1,NA
Mycobacterium phage Patience,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage PBI1,NA,1,1,NA,NA,NA,NA,2
Mycobacterium phage Peaches,23,7,3,16,27,5,1,1
Mycobacterium phage Phaedrus,NA,NA,NA,1,NA,1,NA,NA
Mycobacterium phage PhatBacter,7,8,2,10,4,NA,6,8
Mycobacterium phage Phaux,7,8,2,10,4,NA,6,8
Mycobacterium phage Phayonce,NA,NA,1,NA,1,NA,1,NA
Mycobacterium phage Phelemich,NA,NA,NA,NA,NA,NA,1,NA
Mycobacterium phage Phipps,2,NA,2,1,NA,NA,1,2
Mycobacterium phage Phlei,6,9,6,4,3,3,NA,2
Mycobacterium phage Phlyer,NA,NA,1,NA,NA,1,NA,NA
Mycobacterium phage Phrux,7,8,2,10,4,NA,6,8
Mycobacterium phage Piro94,NA,NA,NA,NA,NA,NA,NA,1
Mycobacterium phage Pleione,NA,2,NA,NA,1,NA,NA,NA
Mycobacterium phage PLot,NA,1,1,NA,NA,NA,1,2
Mycobacterium phage Pops,NA,NA,NA,NA,NA,NA,1,2
Mycobacterium phage PopTart,3,6,6,2,NA,2,1,NA
Mycobacterium phage Quico,NA,NA,NA,1,NA,NA,1,1
Mycobacterium phage Quink,7,8,2,10,4,NA,6,8
Mycobacterium phage Qyrzula,NA,NA,NA,NA,1,NA,NA,NA
Mycobacterium phage Ramsey,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Redi,NA,1,NA,NA,1,NA,NA,NA
Mycobacterium phage Redno2,4,5,5,1,1,NA,4,6
Mycobacterium phage RhynO,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Rizal,1,1,NA,NA,1,1,1,NA
Mycobacterium phage Rosebush,2,NA,2,NA,1,NA,NA,NA
Mycobacterium phage Saal,NA,NA,NA,1,NA,1,NA,NA
Mycobacterium phage ScottMcG,NA,1,1,NA,1,1,1,NA
Mycobacterium phage Seagreen,1,2,2,NA,NA,1,1,1
Mycobacterium phage Severus,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage SG4,NA,1,1,NA,NA,1,2,1
Mycobacterium phage ShedlockHolmes,2,8,9,7,3,1,1,2
Mycobacterium phage ShiVal,2,NA,2,1,NA,NA,NA,1
Mycobacterium phage SiSi,NA,NA,NA,NA,NA,NA,1,1
Mycobacterium phage Smeadley,NA,NA,NA,NA,NA,1,5,NA
Mycobacterium phage Sneeze,NA,1,1,NA,NA,NA,NA,NA
Mycobacterium phage Snenia,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Soto,NA,NA,NA,1,NA,NA,2,1
Mycobacterium phage Sparkdehlily,NA,NA,NA,1,NA,1,1,1
Mycobacterium phage Sparky,NA,NA,NA,NA,NA,1,2,1
Mycobacterium phage Spud,NA,2,1,NA,1,1,1,NA
Mycobacterium phage Squirty,3,5,6,2,NA,2,2,1
Mycobacterium phage Stinger,NA,NA,NA,NA,NA,1,1,1
Mycobacterium phage Suffolk,2,NA,2,1,NA,NA,2,1
Mycobacterium phage SweetiePie,NA,NA,NA,2,1,1,NA,NA
Mycobacterium phage Swish,NA,NA,NA,1,NA,NA,1,1
Mycobacterium phage SWU1,NA,1,1,1,NA,NA,NA,NA
Mycobacterium phage Taj,3,7,7,2,NA,2,1,NA
Mycobacterium phage TheloniousMonk,NA,2,NA,3,NA,1,NA,1
Mycobacterium phage Thibault,19,10,2,16,23,1,2,NA
Mycobacterium phage TM4,NA,1,8,NA,NA,2,3,1
Mycobacterium phage Tonenili,6,4,2,1,NA,2,2,3
Mycobacterium phage Trike,NA,NA,NA,1,NA,NA,NA,NA
Mycobacterium phage Troll4,NA,1,1,NA,NA,NA,NA,2
Mycobacterium phage Tweety,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage UncleHowie,NA,NA,NA,1,NA,NA,1,2
Mycobacterium phage UnionJack,NA,NA,NA,NA,1,NA,NA,NA
Mycobacterium phage Validus,NA,NA,1,NA,NA,2,NA,1
Mycobacterium phage Velveteen,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Vincenzo,NA,1,NA,NA,NA,NA,1,NA
Mycobacterium phage Vista,NA,NA,NA,1,NA,NA,1,2
Mycobacterium phage VohminGhazi,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage Vortex,2,NA,2,1,NA,NA,1,2
Mycobacterium phage Wanda,1,3,3,NA,NA,1,NA,NA
Mycobacterium phage Wee,3,7,7,2,NA,2,1,NA
Mycobacterium phage Whirlwind,NA,NA,NA,NA,NA,1,NA,NA
Mycobacterium phage Wile,3,12,7,14,1,5,NA,6
Mycobacterium phage WIVsmall,NA,NA,NA,NA,NA,1,NA,1
Mycobacterium phage Xeno,4,6,8,5,NA,2,1,1
Mycobacterium phage XFactor,1,2,2,NA,NA,1,1,1
Mycobacterium phage Zaka,NA,1,NA,NA,NA,NA,NA,NA
Mycobacterium phage ZoeJ,1,NA,2,NA,NA,1,NA,NA
Mycolicibacterium phlei,444,660,590,723,276,256,227,424
Mycolicibacterium rhodesiae,330,351,362,324,250,208,284,300
Mycobacterium sinense,157,291,294,248,111,138,199,198
Mycolicibacterium smegmatis,373,522,499,506,241,211,232,316
Mycobacterium sp. djl-10,461,578,490,510,312,221,303,378
Mycobacterium sp. EPa45,228,317,378,277,131,166,184,183
Mycobacterium sp. JLS,198,293,376,280,106,134,174,220
Mycobacterium sp. JS623,363,453,460,520,194,233,225,263
Mycobacterium sp. KMS,200,318,381,305,106,141,162,220
Mycobacterium sp. MCS,199,312,377,299,106,139,161,213
Mycobacterium sp. MOTT36Y,240,352,374,390,118,169,185,199
Mycolicibacterium neoaurum,308,519,492,485,185,203,199,294
Mycobacterium sp. QIA-37,231,285,349,369,118,152,138,190
Mycobacterium sp. VKM Ac-1817D,228,352,361,359,180,207,203,252
Mycobacterium sp. YC-RL4,206,322,381,336,128,180,197,249
Mycobacterium tuberculosis,94,119,135,118,56,77,115,86
Mycolicibacterium vaccae,819,828,715,820,660,298,249,446
Mycolicibacterium vanbaalenii,341,454,441,556,200,192,190,274
Mycobacterium intracellulare subsp. yongonense,160,270,292,299,98,146,171,178
Mycoplasma,2,3,4,7,1,NA,1,2
Mycoplasmopsis agalactiae,186,97,69,99,222,108,114,102
Mycoplasmopsis arginini,11,11,6,9,31,43,74,40
Metamycoplasma arthritidis,27,18,13,18,29,35,59,48
Mycoplasmopsis bovis,37,36,38,47,70,62,90,47
Mesomycoplasma bovoculi,6,28,37,14,19,33,36,44
Mycoplasmopsis californica,2,2,4,12,31,77,95,53
Mycoplasma canadense,1,NA,2,NA,9,54,57,34
Mycoplasmopsis canis,41,34,54,65,59,115,100,72
Mycoplasma capricolum,27,44,34,46,32,82,124,76
Mycoplasma crocodyli,34,48,48,65,40,84,66,71
Mycoplasmopsis cynos,46,52,40,76,66,93,90,81
Mycoplasma dispar,41,51,31,58,50,39,44,52
Mycoplasmopsis fermentans,2,NA,NA,3,41,95,110,74
Mesomycoplasma flocculare,NA,1,NA,2,18,24,37,30
Mycoplasmoides gallisepticum,159,110,76,112,164,114,106,104
Mycoplasmoides genitalium,22,24,15,41,33,38,59,36
Mycoplasma haemocanis,2,2,3,2,19,52,68,43
Mycoplasma haemofelis,161,122,72,106,146,28,22,49
Metamycoplasma hominis,52,45,67,68,75,147,167,111
Mesomycoplasma hyopneumoniae,133,90,27,107,164,93,56,64
Mesomycoplasma hyorhinis,19,14,11,13,37,49,62,46
Mycoplasma leachii,35,58,53,57,26,69,94,69
[Mycoplasma] mobile,68,86,38,91,86,103,102,85
Mycoplasma mycoides,67,83,95,101,76,104,164,128
Mycoplasma ovis,1,NA,1,2,8,17,29,11
Mycoplasma parvum,9,6,13,17,23,27,22,17
Malacoplasma penetrans,6,9,11,13,40,77,104,76
Mycoplasmoides pneumoniae,2,1,1,4,8,11,22,14
Mycoplasmopsis pulmonis,127,91,28,65,184,58,62,65
Mycoplasma putrefaciens,10,15,18,12,21,50,68,45
Mycoplasma suis,6,13,11,14,23,36,39,32
Mycoplasmopsis synoviae,104,50,25,69,142,67,60,55
Delislevirus P1,NA,NA,NA,NA,NA,1,NA,NA
Mycoplasma wenyonii,124,58,28,61,129,27,17,25
Mycoplasma yeatsii,66,44,23,44,85,91,91,78
Mycoreovirus 1,1,NA,NA,NA,NA,1,NA,1
Myotis gammaherpesvirus 8,NA,1,NA,NA,NA,NA,1,NA
Myroides,NA,NA,1,NA,1,4,6,2
Myroides odoratimimus,635,382,283,346,824,733,990,679
Myroides profundi,710,397,239,366,733,345,370,369
Myroides sp. A21,674,393,263,337,715,337,359,345
Myroides sp. ZB35,616,344,223,336,655,365,382,382
Mythimna separata entomopoxvirus 'L',NA,1,NA,NA,NA,1,3,2
Myxococcaceae,1,2,1,3,3,3,8,3
Myxococcales,10,14,9,6,NA,5,7,12
Myxococcus,12,20,13,25,4,4,3,4
Myxococcus fulvus,1880,1830,1805,1913,1367,762,914,1183
Myxococcus hansupus,537,681,822,795,384,391,543,549
Myxococcus phage Mx8,NA,NA,NA,NA,NA,NA,1,NA
Myxococcus stipitatus,585,615,644,577,445,270,475,417
Myxococcus xanthus,696,761,724,815,525,330,441,545
Myxoma virus,NA,NA,NA,NA,NA,2,NA,1
Nakamurella,NA,2,NA,1,1,2,3,NA
Nakamurella multipartita,426,550,527,615,268,242,251,345
Nakamurellaceae,9,10,7,6,1,3,1,3
Nakamurellales,NA,NA,NA,NA,NA,NA,NA,1
Natranaerobius,NA,NA,NA,NA,NA,NA,NA,1
Natranaerobius thermophilus,68,76,73,79,153,291,252,218
Natrialba magadii,193,153,134,129,144,55,55,93
Natrialbaceae,NA,NA,NA,1,NA,1,NA,NA
Natrinema,NA,3,1,5,NA,1,NA,1
Natrinema pellirubrum,72,107,141,77,38,55,73,82
Natrinema sp. J7-2,93,105,126,84,43,62,57,75
Natronobacterium gregoryi,70,79,119,76,50,30,26,44
Natronococcus occultus,122,87,115,73,93,77,74,90
Natronomonas,NA,NA,NA,1,NA,NA,NA,NA
Natronomonas moolapensis,31,57,56,41,22,35,42,37
Natronomonas pharaonis,39,65,80,57,34,37,51,76
Nautilia,1,NA,NA,NA,NA,NA,NA,NA
Nautilia profundicola,209,199,228,240,240,209,205,222
Neisseria,7,8,7,11,2,3,4,6
Neisseria elongata,112,151,165,158,91,162,231,167
Neisseria gonorrhoeae,202,239,250,312,116,198,226,210
Neisseria lactamica,114,165,164,183,98,189,201,178
Neisseria meningitidis,872,946,938,1157,717,615,579,693
Neisseria weaveri,385,376,274,444,361,229,225,263
Neisseriaceae,NA,NA,NA,NA,NA,NA,1,2
Neisseriales,1,NA,NA,1,NA,NA,NA,2
Neodiprion lecontei nucleopolyhedrovirus,1,NA,3,NA,1,NA,1,1
Neorhizobium,1,NA,1,NA,NA,NA,NA,3
Neorhizobium galegae,513,785,753,782,341,413,447,548
Neorickettsia helminthoeca,NA,2,4,2,19,31,32,26
Neorickettsia risticii,68,39,31,41,85,60,27,52
Ehrlichia sennetsu,78,33,24,36,82,33,26,37
Niabella ginsenosidivorans,980,662,560,692,943,539,443,522
Niabella soli,559,476,350,469,633,491,507,473
Niastella koreensis,1308,876,657,958,1319,688,628,694
Nilaparvata lugens reovirus,NA,NA,NA,NA,1,NA,NA,NA
Nile crocodilepox virus,NA,NA,NA,NA,1,3,1,3
Nipah virus,NA,NA,NA,NA,2,7,4,3
Nitratifractor,1,2,1,2,NA,1,NA,1
Nitratifractor salsuginis,238,295,301,292,202,212,234,287
Nitratiruptor sp. SB155-2,231,229,198,195,202,149,137,176
Nitrobacter,9,7,7,7,12,6,3,9
Nitrobacter hamburgensis,168,219,199,250,113,113,174,162
Nitrobacter winogradskyi,194,246,231,250,125,114,131,173
Nitrosococcus halophilus,152,132,121,154,150,85,92,105
Nitrosococcus oceani,92,82,90,68,86,84,79,80
Nitrosococcus watsonii,63,84,104,93,88,83,62,69
Nitrosomonadaceae,NA,NA,NA,NA,NA,1,1,NA
Nitrosomonas,NA,NA,NA,NA,NA,2,NA,NA
Nitrosomonas communis,188,139,91,119,198,128,125,150
Nitrosomonas europaea,104,107,122,113,90,147,126,149
Nitrosomonas eutropha,121,91,74,89,150,110,115,118
Nitrosomonas sp. AL212,70,72,49,70,92,119,121,121
