species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Escherichia phage phAPEC8,1,1,1,2,1,1,1,NA
Escherichia phage phi191,NA,NA,NA,NA,4,9,1,1
Escherichia phage pro483,NA,NA,NA,NA,NA,NA,1,1
Escherichia phage Rtp,NA,NA,NA,NA,NA,NA,1,NA
Escherichia phage slur07,NA,NA,NA,NA,NA,NA,NA,1
Escherichia phage slur16,NA,NA,NA,NA,NA,1,NA,NA
Escherichia phage SUSP2,NA,NA,NA,NA,NA,NA,NA,2
Escherichia phage TL-2011b,NA,NA,NA,NA,NA,1,NA,1
Escherichia phage TL-2011c,NA,NA,NA,NA,5,16,2,6
Escherichia phage UFV-AREG1,NA,NA,NA,NA,NA,NA,NA,1
Escherichia phage vB_EcoM_112,NA,NA,NA,NA,NA,1,1,NA
Escherichia phage vB_EcoM_ACG-C40,NA,NA,NA,NA,NA,NA,NA,2
Escherichia phage vB_EcoM_PhAPEC2,NA,NA,NA,NA,2,NA,2,NA
Escherichia phage vB_EcoM_VR25,NA,2,1,NA,NA,1,NA,1
Escherichia phage vB_EcoM_VR26,NA,NA,1,NA,NA,2,NA,1
Escherichia phage vB_EcoM_VR7,NA,2,1,NA,NA,NA,NA,NA
Escherichia phage vB_EcoM-ep3,NA,NA,NA,NA,NA,NA,NA,1
Escherichia Stx1 converting phage,NA,NA,NA,NA,17,36,14,20
Byrnievirus HK97,NA,NA,NA,NA,NA,NA,1,NA
Vectrevirus K1E,NA,NA,NA,NA,NA,NA,NA,1
Lambdavirus lambda,NA,NA,NA,NA,1,4,1,NA
Peduovirus P2,NA,NA,NA,NA,NA,NA,1,1
Ethanoligenens,1,NA,NA,NA,NA,1,NA,1
Ethanoligenens harbinense,424,587,467,787,230,271,162,400
Eubacterium limosum,177,270,215,303,334,762,469,506
Exiguobacterium antarcticum,9,6,11,13,13,32,25,19
Exiguobacterium artemiae,11,14,3,10,23,35,27,31
Exiguobacterium sp. AT1b,6,11,15,14,17,36,34,27
Exiguobacterium sp. MH3,3,14,10,17,18,25,25,19
Exiguobacterium sp. U13-1,5,7,6,15,10,23,17,17
Faecalibaculum rodentium,111,167,126,203,77,87,111,146
Falconid herpesvirus 1,NA,NA,NA,NA,NA,1,NA,NA
Feline infectious peritonitis virus,NA,NA,NA,NA,NA,NA,1,NA
Felis catus gammaherpesvirus 1,1,1,NA,NA,NA,NA,1,NA
Fermentimonas,NA,1,NA,NA,NA,NA,NA,NA
Fermentimonas caenicola,348,222,130,227,386,135,114,139
Ferrimonas,NA,NA,NA,NA,NA,NA,NA,1
Ferrimonas balearica,47,46,50,66,40,32,30,30
Ferroglobus placidus,12,8,4,6,9,2,4,3
Ferroplasma acidarmanus,11,4,2,4,9,3,4,2
Fervidobacterium islandicum,15,10,10,9,16,14,9,9
Fervidobacterium nodosum,3,4,5,8,5,10,5,8
Fervidobacterium pennivorans,19,18,21,15,27,17,25,14
Fibrobacter succinogenes,159,127,85,139,181,57,46,74
Fictibacillus arsenicus,33,27,25,22,33,58,34,55
Fictibacillus phosphorivorans,9,11,15,12,16,39,38,29
Filifactor alocis,9,18,11,9,29,63,102,48
Fimbriimonas ginsengisoli,25,21,16,26,23,19,16,14
Finegoldia magna,18,42,28,42,373,877,3966,1228
Fischerella,NA,NA,NA,NA,NA,NA,NA,1
Fischerella sp. NIES-3754,16,14,14,9,14,14,31,27
Flammeovirga sp. MY04,86,62,40,71,105,70,63,65
Flammeovirgaceae bacterium 311,159,118,82,134,130,59,53,82
Flavisolibacter sp. LCS9,118,64,50,65,113,44,35,61
Flavobacteriaceae,1,NA,NA,NA,NA,NA,NA,NA
Flavobacteriaceae bacterium 3519-10,61,38,50,64,66,30,39,36
Flavobacterium,NA,NA,NA,NA,NA,1,NA,NA
Flavobacterium branchiophilum,50,28,24,30,43,19,31,26
Flavobacterium columnare,146,84,68,95,126,67,72,75
Flavobacterium gilvum,59,35,28,47,55,63,46,46
Flavobacterium indicum,31,17,11,18,31,28,24,26
Flavobacterium johnsoniae,220,160,110,183,264,139,119,117
Flavobacterium phage 6H,NA,NA,NA,NA,NA,1,NA,1
Flavobacterium psychrophilum,125,65,38,82,134,55,52,77
Flavobacterium sp. LPB0076,65,34,13,33,64,29,22,23
Flavobacterium sp. PK15,64,42,32,49,62,47,34,50
Flavonifractor,1,NA,NA,NA,NA,NA,NA,NA
Flavonifractor plautii,1126,1663,1349,2120,1660,3227,9280,4663
Bernardetia litoralis,36,32,21,30,33,31,33,27
Flexistipes sinusarabici,8,11,14,14,15,28,21,10
Fluviicola taffensis,111,60,40,61,135,37,36,49
Formosa sp. Hel1_33_131,30,28,17,24,36,29,22,19
Formosa sp. Hel3_A1_48,22,8,4,4,26,21,16,9
Fowl aviadenovirus 5,1,NA,NA,NA,NA,NA,NA,NA
Fowlpox virus,NA,NA,NA,NA,NA,NA,NA,1
Francisella noatunensis,6,4,5,5,5,12,10,8
Francisella persica,4,10,11,11,9,9,12,5
Francisella philomiragia,36,21,15,24,51,33,42,40
Francisella sp. FSC1006,38,26,15,33,43,22,13,13
Francisella sp. TX077308,26,11,2,8,15,12,8,12
Francisella tularensis,39,55,31,39,40,45,53,44
Frankia,1,1,1,1,1,NA,NA,1
Frankia alni,27,48,57,33,15,22,21,33
Frankia casuarinae,20,33,33,33,11,11,19,22
Frankia inefficax,59,62,45,52,40,26,22,42
Frankia sp. EAN1pec,44,47,52,47,18,22,33,25
Frankia symbiont of Datisca glomerata,21,30,26,33,11,23,20,14
Frankiaceae,NA,NA,NA,NA,NA,NA,NA,1
Frateuria,NA,NA,1,1,NA,NA,NA,NA
Frateuria aurantia,35,41,31,52,24,23,19,27
Frischella perrara,6,4,5,6,4,7,19,12
Frondihabitans sp. PAMC 28766,17,26,16,18,28,16,24,18
Fusobacterium hwasookii,26,16,21,13,41,46,61,57
Fusobacterium nucleatum,49,38,37,34,110,135,179,137
Gallibacterium anatis,38,19,9,14,44,21,19,16
Gallid alphaherpesvirus 2,NA,NA,NA,NA,NA,1,1,NA
Gallionella capsiferriformans,41,34,22,42,30,26,18,25
Gallionellaceae,NA,1,NA,NA,NA,NA,NA,NA
gamma proteobacterium HdN1,28,30,23,40,15,15,18,22
Gammaproteobacteria bacterium TR3.2,39,55,56,50,23,31,15,33
Gardnerella,1,1,1,1,NA,NA,NA,NA
Gardnerella vaginalis,57,40,27,39,60,32,26,29
Geitlerinema,NA,NA,NA,NA,NA,NA,NA,1
Geitlerinema sp. PCC 7407,36,40,38,29,29,22,14,23
Gemella sp. oral taxon 928,15,11,4,20,18,46,47,26
Geminocystis sp. NIES-3708,20,24,15,16,25,12,21,15
Geminocystis sp. NIES-3709,23,6,9,18,19,30,22,19
Gemmatimonas,1,NA,NA,NA,1,NA,NA,NA
Gemmatimonas aurantiaca,72,76,51,51,68,20,32,41
Geoalkalibacter subterraneus,55,71,71,79,40,45,28,61
Geobacillus,NA,NA,NA,NA,NA,NA,1,NA
Geobacillus kaustophilus,18,25,15,8,16,13,29,28
Geobacillus sp. 12AMOR1,18,15,12,21,13,16,25,16
Geobacillus sp. C56-T3,30,24,14,25,25,24,20,27
Geobacillus sp. GHH01,22,28,17,19,20,16,18,26
Geobacillus sp. JF8,20,16,13,13,9,18,27,7
Geobacillus sp. JS12,25,33,23,22,23,22,23,28
Geobacillus sp. LC300,14,18,13,14,14,17,29,21
Geobacillus sp. WCH70,12,3,9,14,24,32,24,32
Geobacillus sp. Y4.1MC1,12,13,13,6,22,33,34,21
Geobacillus sp. Y412MC52,26,28,13,15,29,22,25,28
Geobacillus sp. Y412MC61,26,26,15,15,30,20,19,23
Geobacillus stearothermophilus,21,24,9,10,21,15,23,26
Geobacillus subterraneus,37,23,25,30,31,25,18,25
Geobacillus thermodenitrificans,12,17,29,11,24,14,19,18
Geobacillus thermoleovorans,26,30,18,19,27,20,25,34
Geobacillus virus E2,NA,NA,NA,NA,1,NA,NA,NA
Geobacillus virus E3,NA,NA,NA,NA,NA,NA,1,NA
Geobacter,6,5,6,4,5,NA,NA,2
Geobacter anodireducens,50,55,69,82,39,39,21,42
Citrifermentans bemidjiense,59,71,75,92,30,56,48,57
Geotalea daltonii,40,66,45,56,22,30,33,36
Trichlorobacter lovleyi,42,71,57,76,39,50,38,45
Geobacter metallireducens,32,70,46,75,30,33,21,34
Geobacter pickeringii,54,61,58,74,44,28,34,39
Geobacter sp. M18,60,104,91,103,38,55,47,71
Geobacter sp. M21,82,110,103,127,90,67,46,71
Geobacter sulfurreducens,35,42,66,72,29,39,35,42
Geotalea uraniireducens,61,99,50,80,36,26,31,48
Geobacteraceae,4,NA,2,1,2,NA,NA,NA
Geodermatophilaceae,5,1,NA,2,4,NA,1,1
Geodermatophilus,10,4,NA,3,8,1,NA,NA
Geodermatophilus obscurus,28,56,46,36,15,23,23,30
Geoglobus acetivorans,20,13,2,13,28,6,3,7
Geoglobus ahangari,4,8,2,5,3,6,4,4
Geosporobacter ferrireducens,41,48,60,77,78,123,100,81
Gilliamella apicola,25,27,19,40,22,21,23,20
Brumicola nitratireducens,14,10,2,11,22,7,10,7
Glaciecola sp. 4H-3-7+YE-5,16,17,7,7,12,16,5,8
Gloeobacter,3,NA,NA,NA,NA,NA,NA,1
Gloeobacter kilaueensis,39,32,42,49,21,18,17,30
Gloeobacter violaceus,31,50,35,55,15,30,19,35
Gloeobacteraceae,NA,NA,NA,NA,NA,1,NA,NA
Gloeobacterales,1,NA,NA,NA,NA,NA,NA,NA
Gloeocapsa,NA,NA,NA,NA,NA,NA,NA,1
Gloeocapsa sp. PCC 7428,17,8,8,4,14,9,16,16
Glossina pallidipes salivary gland hypertrophy virus,1,3,NA,1,NA,2,NA,NA
Gluconacetobacter,NA,1,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,36,56,34,51,15,19,16,40
Gluconobacter,NA,1,NA,NA,NA,NA,NA,1
Gluconobacter oxydans,117,88,63,80,105,35,43,54
Glutamicibacter arilaitensis,75,63,56,83,33,36,23,52
Glycomycetaceae,NA,1,NA,NA,1,NA,NA,1
Goatpox virus Pellor,NA,NA,NA,NA,1,3,NA,2
Golden mussel marseillevirus,NA,NA,NA,NA,NA,1,NA,NA
Gordonia <eudicots>,2,1,2,1,2,NA,2,1
Gordonia bronchialis,30,43,52,28,13,15,28,20
Gordonia phage Blueberry,NA,NA,1,NA,NA,NA,NA,NA
Gordonia phage Bowser,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage Emalyn,NA,1,1,2,NA,1,NA,NA
Gordonia phage GMA3,NA,1,NA,NA,NA,NA,NA,NA
Gordonia phage GTE7,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage KatherineG,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Orchid,1,NA,NA,NA,NA,NA,NA,NA
Gordonia phage Remus,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Rosalind,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Smoothie,NA,1,NA,1,1,NA,1,2
Gordonia phage Soups,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Vivi2,1,NA,NA,NA,NA,NA,NA,1
Gordonia phage Woes,NA,NA,NA,NA,NA,NA,NA,1
Gordonia polyisoprenivorans,57,56,71,48,43,25,21,38
Gordonia sp. KTR9,60,70,65,43,60,16,26,28
Gordonia sp. QH-11,31,29,36,28,17,19,27,25
Gordonia terrae,37,42,46,36,32,15,29,18
Gordoniaceae,1,NA,NA,NA,NA,NA,NA,NA
Gottschalkia acidurici,31,28,25,21,53,49,78,60
Christiangramia forsetii,118,55,39,55,126,36,43,32
Granulibacter,2,1,1,1,2,NA,NA,NA
Granulibacter bethesdensis,47,59,58,65,53,24,20,42
Granulicella,4,1,NA,2,2,NA,1,NA
Granulicella mallensis,53,52,46,55,51,18,25,30
Granulicella tundricola,21,20,21,26,14,17,22,23
Grapevine berry inner necrosis virus,NA,NA,NA,1,NA,NA,NA,NA
Grapevine leafroll-associated virus 13,NA,NA,NA,1,NA,NA,NA,NA
Grimontia hollisae,27,27,18,30,27,29,25,34
Gryllus bimaculatus nudivirus,NA,NA,NA,NA,NA,NA,1,NA
Gynuella sunshinyii,24,22,28,36,24,27,23,19
Haematospirillum jordaniae,8,7,10,11,7,9,11,13
Haemophilus influenzae,46,30,22,22,40,35,36,28
Haemophilus parainfluenzae,4,4,8,5,6,12,12,4
Haemophilus phage HP1,NA,NA,NA,NA,1,1,NA,NA
Haemophilus phage HP2,NA,NA,NA,NA,1,1,NA,NA
Hafnia,NA,NA,NA,1,NA,NA,NA,NA
Hafnia alvei,29,30,27,47,51,38,48,38
Hafniaceae,NA,NA,NA,NA,NA,NA,NA,1
Hahella chejuensis,24,24,21,31,26,17,18,20
Halalkalicoccus jeotgali,3,10,9,1,2,3,7,6
Halanaeroarchaeum sulfurireducens,NA,2,6,1,4,2,6,2
Halanaerobium hydrogeniformans,8,11,9,12,16,34,38,36
Halanaerobium praevalens,16,17,18,30,18,41,33,30
Haliangium,NA,NA,NA,NA,1,NA,NA,NA
Haliangium ochraceum,66,94,87,116,49,40,56,57
Haliscomenobacter hydrossis,166,128,96,139,157,61,60,82
haloarchaeon HTSR1,NA,2,NA,1,1,NA,5,1
Haloarcula hispanica,4,3,NA,1,NA,6,4,2
Haloarcula hispanica pleomorphic virus 2,NA,NA,NA,NA,1,NA,NA,NA
Haloarcula marismortui,5,4,1,5,4,4,6,8
Haloarcula sp. CBA1115,3,4,3,1,1,10,2,4
Halobacillus,NA,1,NA,NA,NA,NA,NA,NA
Halobacillus halophilus,9,14,11,17,19,22,24,24
Halobacteriaceae,NA,NA,NA,1,NA,NA,NA,NA
Halobacteriales,1,NA,NA,NA,NA,NA,NA,NA
Halobacteriovorax marinus,2,6,8,3,10,20,8,8
Halobacterium hubeiense,12,18,19,18,4,7,13,21
Halobacterium salinarum,1,7,8,4,5,3,6,5
Halobacterium sp. DL1,23,27,26,25,7,3,8,7
Halobacteroides halobius,5,9,3,11,21,26,27,28
Halocynthiibacter arcticus,4,2,NA,5,4,12,10,6
Haloferax gibbonsii,24,25,23,15,20,11,12,14
Haloferax mediterranei,11,10,7,16,14,15,10,6
Haloferax volcanii,22,17,18,16,12,7,8,9
Halogeometricum borinquense,17,16,16,13,18,5,7,9
Halomicrobium mukohataei,7,10,10,11,7,6,4,10
Halomonadaceae,2,1,1,1,1,1,NA,NA
Halomonas,NA,1,NA,1,NA,1,1,NA
Halomonas campaniensis,19,9,13,15,7,7,6,7
Halomonas chromatireducens,51,46,56,58,41,21,20,40
Halomonas elongata,61,55,57,88,48,27,29,29
Halomonas huangheensis,19,15,21,16,22,19,19,22
Halomonas phage phiHAP-1,NA,NA,NA,NA,NA,NA,NA,1
Halomonas sp. KO116,42,37,28,28,34,21,16,36
halophilic archaeon DL31,4,3,2,4,5,5,1,6
Halopiger xanaduensis,11,15,25,17,10,13,5,11
Haloquadratum walsbyi,9,4,4,4,10,8,8,8
Halorhabdus tiamatea,4,4,14,8,1,9,1,5
Halorhabdus utahensis,15,14,8,9,8,6,4,8
Halorhodospira halophila,19,35,45,42,14,20,25,21
Halorubrum lacusprofundi,7,9,10,1,3,4,4,5
Halostagnicola larsenii,5,15,18,9,3,7,6,7
Halotalea,1,NA,NA,NA,NA,NA,NA,NA
Halotalea alkalilenta,50,43,45,31,23,27,15,35
Haloterrigena turkmenica,12,6,15,8,1,6,5,14
Halothece,NA,NA,NA,NA,NA,NA,NA,1
Halothece sp. PCC 7418,10,8,11,20,8,4,14,16
Halothermothrix orenii,13,16,6,20,22,41,23,28
Halothiobacillus,NA,NA,NA,NA,NA,NA,1,NA
Halothiobacillus neapolitanus,57,35,19,36,50,16,5,27
Halothiobacillus sp. LS2,22,26,28,36,20,21,14,22
Halovirus HCTV-5,NA,NA,NA,NA,NA,1,NA,NA
Halovirus HGTV-1,2,NA,3,NA,NA,NA,NA,1
Halovirus HHTV-1,NA,2,3,1,NA,NA,NA,2
Halovirus HVTV-1,NA,NA,NA,NA,NA,NA,1,NA
Sendosyvirus APSE1,NA,NA,NA,NA,NA,1,NA,1
Hardenbergia mosaic virus,NA,NA,NA,NA,NA,NA,1,NA
Helicobacter acinonychis,6,1,7,4,6,4,4,4
Helicobacter cetorum,4,2,6,3,9,9,13,7
Helicobacter cinaedi,4,6,2,3,11,11,8,9
Helicobacter felis,2,2,2,3,3,5,7,2
Helicobacter hepaticus,18,7,11,5,11,7,10,11
Helicobacter himalayensis,9,4,2,1,3,9,5,5
Helicobacter mustelae,11,5,4,4,8,6,10,7
Helicobacter pylori,59,30,34,28,59,45,59,35
Helicobacter sp. MIT 01-6242,47,13,4,15,36,11,8,8
Helicobacter typhlonius,3,4,6,3,5,8,5,7
Helicoverpa zea nudivirus 2,NA,1,NA,NA,NA,NA,NA,NA
Heliomicrobium modesticaldum,55,100,88,116,42,46,68,77
Hemileuca sp. nucleopolyhedrovirus,NA,NA,NA,NA,NA,NA,1,NA
Herbaspirillum,1,NA,5,1,NA,NA,NA,2
Herbaspirillum hiltneri,84,75,47,70,58,36,36,46
Herbaspirillum rubrisubalbicans,74,96,79,73,49,38,48,49
Herbaspirillum seropedicae,62,95,90,122,62,51,50,57
Herminiimonas arsenicoxydans,20,20,26,19,10,22,26,22
Hippea maritima,11,3,7,11,13,12,9,14
Hirschia baltica,25,24,12,20,27,17,8,17
Histophilus somni,45,31,16,34,50,25,23,25
Hoeflea sp. IMCC20628,14,31,32,29,13,21,20,32
Homo sapiens,6358,4260,2829,4224,6853,4467,4368,4327
Honeysuckle yellow vein virus,12,4,2,4,6,2,NA,1
Horseradish latent virus,2,5,1,2,9,NA,NA,2
Hoyosella,10,4,NA,3,8,1,NA,NA
Hoyosella subflava,57,25,22,22,31,9,8,11
Huangpi Tick Virus 2,NA,NA,NA,NA,NA,NA,1,NA
Human alphaherpesvirus 2,NA,NA,NA,NA,NA,NA,NA,1
Human betaherpesvirus 7,NA,NA,NA,NA,1,NA,NA,NA
Human gammaherpesvirus 8,NA,NA,NA,NA,NA,1,1,NA
human metapneumovirus,NA,NA,NA,NA,NA,NA,1,NA
human papillomavirus 128,NA,1,NA,NA,NA,NA,NA,NA
Human rotavirus B,NA,NA,NA,NA,NA,1,NA,NA
Hydrogenobacter thermophilus,3,2,4,2,8,7,6,1
Hydrogenobaculum sp. 3684,17,38,23,35,13,26,15,16
Hydrogenobaculum sp. HO,17,38,23,35,13,26,15,16
Hydrogenobaculum sp. SHO,17,38,23,35,13,26,15,16
Hydrogenobaculum sp. SN,17,38,23,35,13,26,15,16
Hydrogenobaculum sp. Y04AAS1,16,38,23,35,12,21,10,17
Hydrogenophaga,NA,NA,NA,1,NA,NA,NA,NA
Hydrogenophaga sp. LPB0072,60,51,48,54,48,26,21,29
Hydrogenophaga sp. PBC,54,86,81,85,33,31,61,61
Hydrogenophaga sp. RAC07,43,65,62,92,29,31,43,48
Hydrogenophilaceae,1,1,1,1,1,NA,NA,1
Hymenobacter,1,NA,1,1,1,1,1,1
Hymenobacter sp. APR13,154,144,155,159,120,70,81,91
Hymenobacter sp. DG25A,99,112,92,123,87,48,45,70
Hymenobacter sp. DG25B,147,128,139,144,115,66,65,74
Hymenobacter sp. DG5B,159,153,143,172,113,71,69,107
Hymenobacter sp. PAMC 26554,162,160,142,169,147,77,70,108
Hymenobacter sp. PAMC 26628,158,151,159,160,120,70,82,125
Hymenobacter swuensis,116,115,125,127,97,63,75,78
Hymenobacteraceae,1,NA,1,1,NA,NA,NA,NA
Hyperthermus butylicus,1,5,1,NA,NA,1,1,NA
Hyphomicrobiaceae,4,1,2,NA,2,NA,NA,NA
Hyphomicrobium,NA,1,2,1,1,1,1,NA
Hyphomicrobium denitrificans,47,48,55,65,64,33,40,45
Hyphomicrobium nitrativorans,30,41,47,65,20,13,20,25
Hyphomicrobium sp. MC1,27,34,37,37,15,14,19,22
Hyphomonadaceae,NA,NA,NA,NA,NA,NA,1,NA
Hyphomonas,NA,NA,NA,1,NA,2,NA,NA
Hyphomonas neptunium,25,27,36,30,14,22,9,23
Hyphomonas sp. Mor2,21,16,23,25,20,18,9,18
Idiomarina,NA,NA,NA,NA,NA,NA,NA,1
Idiomarina loihiensis,14,8,4,10,11,22,9,11
Idiomarinaceae phage Phi1M2-2,NA,NA,NA,NA,NA,NA,1,NA
Ignavibacterium album,23,17,8,12,30,29,15,19
Ignicoccus hospitalis,NA,NA,1,NA,2,2,NA,1
Ilumatobacter,NA,1,NA,1,NA,NA,NA,NA
Ilumatobacter coccineus,90,62,56,60,63,25,36,37
Ilyobacter polytropus,40,29,22,29,68,67,50,57
Indian cassava mosaic virus,NA,NA,NA,1,NA,NA,NA,1
Intestinimonas,1,NA,NA,NA,NA,NA,NA,NA
Intestinimonas butyriciproducens,759,1101,917,1402,572,814,734,975
Intrasporangiaceae,NA,NA,NA,NA,1,NA,NA,NA
Intrasporangium calvum,9,36,28,22,8,12,14,18
Invertebrate iridescent virus 22,NA,NA,NA,NA,NA,3,NA,NA
Invertebrate iridescent virus 30,NA,NA,NA,NA,NA,NA,1,NA
Invertebrate iridescent virus 6,NA,NA,NA,NA,NA,NA,1,NA
Invertebrate iridescent virus 22,NA,NA,NA,NA,1,NA,NA,NA
Isoptericola,11,6,2,5,8,1,NA,NA
Isoptericola dokdonensis,61,54,59,38,41,27,23,27
Isoptericola variabilis,26,37,56,25,17,14,30,16
Isosphaera pallida,26,25,23,26,17,17,15,13
Ixeridium yellow mottle virus 1,NA,NA,NA,1,NA,NA,NA,NA
Jannaschia,NA,NA,NA,1,1,NA,NA,NA
Jannaschia sp. CCS1,19,26,25,27,11,12,12,20
Janthinobacterium,NA,NA,NA,1,NA,NA,2,NA
Janthinobacterium agaricidamnosum,26,31,52,47,17,18,36,37
Janthinobacterium sp. 1_2014MBL_MicDiv,46,49,57,65,40,37,47,56
Janthinobacterium sp. B9-8,11,19,18,27,12,23,15,20
Janthinobacterium sp. Marseille,7,14,14,17,9,15,28,19
Japanese encephalitis virus,NA,NA,NA,1,1,NA,1,NA
Jeongeupia,NA,NA,NA,1,1,1,NA,NA
Jeongeupia sp. USM3,47,55,34,60,29,23,39,40
Jeotgalibacillus malaysiensis,13,21,23,30,23,69,54,60
Jonesia,1,1,1,1,NA,NA,NA,NA
Jonesia denitrificans,40,31,20,55,15,20,10,26
Kangiella,NA,NA,NA,NA,NA,NA,NA,1
Kangiella geojedonensis,5,8,4,8,6,14,19,7
Kangiella koreensis,7,4,2,8,3,10,12,10
Kangiella sediminilitoris,10,5,7,10,12,9,6,12
Ketogulonicigenium,1,NA,NA,NA,NA,NA,NA,1
Ketogulonicigenium vulgare,29,25,28,47,18,22,17,29
Kibdelosporangium,NA,NA,NA,NA,1,1,NA,NA
Kibdelosporangium phytohabitans,22,37,39,35,17,21,27,45
Kineococcus,NA,NA,1,1,NA,NA,1,NA
Kineococcus radiotolerans,31,48,69,59,17,20,16,36
Kineosporiaceae,NA,NA,NA,NA,NA,NA,NA,1
Candidatus Kinetoplastidibacterium blastocrithidiae,1,NA,NA,2,2,6,4,5
Kingella kingae,14,16,11,13,21,10,10,8
Kitasatospora,4,1,NA,2,2,NA,1,1
Kitasatospora setae,54,71,77,72,30,44,41,43
Klebsiella,2,4,5,4,2,6,7,6
Klebsiella michiganensis,72,90,78,80,48,77,95,76
Klebsiella oxytoca,129,153,132,158,116,142,249,185
Klebsiella phage JD18,NA,NA,NA,NA,1,NA,NA,NA
Klebsiella phage KP15,NA,NA,NA,NA,NA,NA,NA,1
Klebsiella phage KP27,NA,NA,NA,NA,NA,NA,NA,1
Klebsiella phage PKO111,NA,NA,NA,NA,1,NA,NA,NA
Klebsiella phage vB_KpnM_KB57,NA,NA,NA,NA,1,NA,NA,1
Klebsiella phage vB_KpnM_KpV477,NA,NA,NA,NA,1,NA,NA,NA
Klebsiella pneumoniae,227,217,162,241,3114,7802,25657,11162
Klebsiella quasipneumoniae,60,63,52,77,69,79,308,107
[Enterobacter] lignolyticus,27,35,36,49,22,29,33,31
Klebsiella sp. LTGPAF-6F,47,61,61,57,24,35,42,37
Klebsiella variicola,110,138,113,155,743,1712,12291,2493
Kluyvera intermedia,42,39,31,36,34,31,23,39
Kocuria,NA,NA,1,1,1,NA,1,NA
Kocuria flava,24,37,30,34,15,16,25,30
Kocuria palustris,28,57,41,51,14,18,20,27
Kocuria rhizophila,36,53,43,49,21,16,21,29
Kofleriaceae,1,1,1,1,1,NA,NA,NA
Komagataeibacter,2,4,NA,NA,1,NA,NA,NA
Komagataeibacter medellinensis,27,41,36,54,13,15,10,29
Komagataeibacter xylinus,27,34,50,25,23,20,20,14
Kosakonia oryzae,21,36,34,26,13,31,22,32
Kosakonia sacchari,32,33,32,35,23,34,23,32
Kosmotoga olearia,19,3,3,4,16,6,5,7
Kosmotoga pacifica,7,10,8,6,1,13,12,9
Kozakia baliensis,7,8,15,9,12,19,18,13
Kribbella,NA,NA,NA,NA,NA,1,NA,NA
Kribbella flavida,29,59,57,52,18,23,29,35
Kurthia sp. 11kri321,25,17,20,14,21,50,47,32
Kutzneria,NA,NA,NA,NA,1,NA,NA,NA
Kutzneria albida,76,70,73,87,33,37,44,66
Kyrpidia tusciae,27,27,30,33,11,32,13,25
Kytococcus,NA,NA,NA,1,NA,NA,1,NA
Kytococcus sedentarius,28,36,54,30,22,12,24,26
Labrenzia sp. CP4,45,40,41,38,17,27,25,44
Lachnoclostridium phytofermentans,51,41,42,53,299,720,544,444
Lachnoclostridium sp. YL32,287,383,345,569,792,1734,1305,1290
Lacimicrobium,NA,1,NA,NA,NA,1,NA,NA
Lacimicrobium alkaliphilum,46,69,39,65,48,25,23,37
Lacinutrix,NA,NA,NA,NA,NA,1,NA,NA
Lacinutrix sp. 5H-3-7-4,4,7,5,16,17,17,31,14
Lactobacillus,7,7,1,NA,1,2,1,2
Lactobacillus acetotolerans,2,NA,1,2,6,20,22,14
Lactobacillus acidophilus,297,341,285,472,225,249,307,272
Lactobacillus amylovorus,138,158,116,199,104,73,107,92
Lactobacillus backii,20,10,13,26,32,17,17,18
Levilactobacillus brevis,43,21,12,34,37,15,13,22
Lentilactobacillus buchneri,34,18,10,23,28,24,28,18
Lacticaseibacillus casei,42,38,30,43,65,47,57,38
Latilactobacillus curvatus,5,14,11,6,14,15,22,16
Lactobacillus delbrueckii,33,31,31,27,24,33,26,17
Limosilactobacillus fermentum,33,33,33,49,18,16,23,28
Lactobacillus gallinarum,23,7,4,15,15,15,21,12
Lactobacillus gasseri,2,7,5,8,12,23,30,27
Lactobacillus ginsenosidimutans,13,21,16,21,17,24,27,20
Lactobacillus heilongjiangensis,9,9,4,4,16,23,22,16
Lactobacillus helveticus,51,32,19,37,39,37,40,32
Paucilactobacillus hokkaidonensis,24,12,10,15,25,7,20,16
Lactobacillus johnsonii,130,145,115,185,94,97,147,119
Lactobacillus kefiranofaciens,12,8,5,12,10,22,21,12
Levilactobacillus koreensis,6,NA,3,12,12,15,15,9
Apilactobacillus kunkeei,9,4,7,6,15,15,18,9
Fructilactobacillus lindneri,2,3,3,8,2,17,12,8
Limosilactobacillus mucosae,151,186,149,208,99,86,138,116
Lacticaseibacillus paracasei,30,23,17,30,20,21,30,27
Secundilactobacillus paracollinoides,72,70,47,80,52,40,31,38
Lactiplantibacillus paraplantarum,17,17,13,24,17,16,11,14
Lactobacillus phage iA2,NA,NA,NA,NA,1,NA,1,NA
Lactobacillus phage Ld17,1,NA,NA,NA,NA,NA,NA,NA
Lactobacillus phage Ld25A,1,NA,NA,NA,NA,NA,NA,NA
Lactobacillus phage LfeInf,NA,NA,NA,NA,NA,NA,NA,1
