Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,Ti,Run_mock__vaio-mock-10-5-1,Run_mock__vaio-mock-10-6-3,Run_mock__50eb-50gr-1,Run_mock__ec-bl-rp-rm-cn-2,Run_mock__10eb-90gr-2,Run_mock__5eb-95gr-2,Run_newprimers__vaio-mock-newprimer-4,Run_mock__95eb-5gr-1,Run_mock__vaio-mock-10-4-1,Run_mock__vaio-mock-10-4-2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica/terrigena,Raoultella ornithinolytica/terrigena,0,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Metakosakonia,Metakosakonia massiliensis,Metakosakonia massiliensis,0,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata/georgiana,Kluyvera ascorbata/georgiana,0,212,212,212,212,212,212,212,212,212,212
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,Kluyvera ascorbata,0,252,252,252,252,252,252,252,252,252,252
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,Kluyvera cryocrescens,0,735,735,735,735,735,735,735,735,735,735
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera intermedia,Kluyvera intermedia,0,1346,1346,1346,1346,1346,1346,1346,1346,1346,1346
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacteriaceae gen. incertae sedis,Enterobacteriaceae bacterium strain FGI 57,Enterobacteriaceae bacterium strain FGI 57,0,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli,0,59,59,59,59,59,59,59,59,59,59
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter, Citrobacter sp. [Citrobacter amalonaticus/Citrobacter braakii/Citrobacter freundii/Citrobacter pasteurii/Citrobacter portucalensis/Citrobacter sp. A1/Citrobacter sp. A316/Citrobacter sp. AATXQ/Citrobacter sp. AATXR/Citrobacter sp. BIDMC107/Citrobacter sp. BIDMC108/Citrobacter sp. CFSAN044567/Citrobacter sp. FDAARGOS_156/Citrobacter sp. KTE151/Citrobacter sp. KTE30/Citrobacter sp. KTE32/Citrobacter sp. L17/Citrobacter sp. MGH100/Citrobacter sp. MGH103/Citrobacter sp. MGH104/Citrobacter sp. MGH105/Citrobacter sp. MGH109/Citrobacter sp. MGH110/Citrobacter sp. MGH99/Citrobacter werkmanii/Citrobacter youngae/Enterobacter cloacae/Enterobacter sp. GN02600/Escherichia coli/Salmonella enterica], Citrobacter sp. [Citrobacter amalonaticus/Citrobacter braakii/Citrobacter freundii/Citrobacter pasteurii/Citrobacter portucalensis/Citrobacter sp. A1/Citrobacter sp. A316/Citrobacter sp. AATXQ/Citrobacter sp. AATXR/Citrobacter sp. BIDMC107/Citrobacter sp. BIDMC108/Citrobacter sp. CFSAN044567/Citrobacter sp. FDAARGOS_156/Citrobacter sp. KTE151/Citrobacter sp. KTE30/Citrobacter sp. KTE32/Citrobacter sp. L17/Citrobacter sp. MGH100/Citrobacter sp. MGH103/Citrobacter sp. MGH104/Citrobacter sp. MGH105/Citrobacter sp. MGH109/Citrobacter sp. MGH110/Citrobacter sp. MGH99/Citrobacter werkmanii/Citrobacter youngae/Enterobacter cloacae/Enterobacter sp. GN02600/Escherichia coli/Salmonella enterica],0,288,288,288,288,288,288,288,288,288,288
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. MGH106,Citrobacter sp. MGH106,0,216,216,216,216,216,216,216,216,216,216
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella bongori,Salmonella bongori,0,70,70,70,70,70,70,70,70,70,70
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,0,652,652,652,652,652,652,652,652,652,652
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter rodentium,Citrobacter rodentium,0,931,931,931,931,931,931,931,931,931,931
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sedlakii [Citrobacter sp. 50677481/Citrobacter sedlakii],Citrobacter sedlakii [Citrobacter sp. 50677481/Citrobacter sedlakii],0,384,384,384,384,384,384,384,384,384,384
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter koseri [Salmonella sp. HMSC13B08/Citrobacter koseri],Citrobacter koseri [Salmonella sp. HMSC13B08/Citrobacter koseri],0,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter, Citrobacter sp. [Citrobacter amalonaticus/Citrobacter farmeri/Citrobacter sp. CtB7.12/Citrobacter sp. JT3/Citrobacter sp. MGH 55/Citrobacter sp. NLAE-zl-C269/Vibrio parahaemolyticus], Citrobacter sp. [Citrobacter amalonaticus/Citrobacter farmeri/Citrobacter sp. CtB7.12/Citrobacter sp. JT3/Citrobacter sp. MGH 55/Citrobacter sp. NLAE-zl-C269/Vibrio parahaemolyticus],0,447,447,447,447,447,447,447,447,447,447
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. RIT-PI-d,Klebsiella sp. RIT-PI-d,0,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735
Bacteria,Cyanobacteria,Cyanobacteria class incertae sedis,Synechococcales,Prochlorotrichaceae,Prochlorothrix,Prochlorothrix hollandica,Prochlorothrix hollandica,0,1419,1419,1419,1419,1419,1419,1419,1419,1419,1419
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,Pseudomonas fluorescens,0,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas helleri,Pseudomonas helleri,0,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrophila,Pseudomonas psychrophila,0,942,942,942,942,942,942,942,942,942,942
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas endophytica,Pseudomonas endophytica,0,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas taetrolens,Pseudomonas taetrolens,0,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria order [Pasteurellales/Pseudomonadales],Gammaproteobacteria fam. [Pseudomonadaceae/Pasteurellaceae],Gammaproteobacteria gen. [Testudinibacter/Pseudomonas],Gammaproteobacteria sp. [Testudinibacter aquarius/Pseudomonas weihenstephanensis/Pseudomonas sp. TAA207/Pseudomonas sp. TAD18],Gammaproteobacteria sp. [Testudinibacter aquarius/Pseudomonas weihenstephanensis/Pseudomonas sp. TAA207/Pseudomonas sp. TAD18],0,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas versuta/fragi [Pseudomonas sp. Lz4W/Pseudomonas versuta/Pseudomonas fragi],Pseudomonas versuta/fragi [Pseudomonas sp. Lz4W/Pseudomonas versuta/Pseudomonas fragi],0,244,244,244,244,244,244,244,244,244,244
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,Pseudomonas fragi,0,220,220,220,220,220,220,220,220,220,220
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrophila/deceptionensis,Pseudomonas psychrophila/deceptionensis,0,488,488,488,488,488,488,488,488,488,488
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas agarici,Pseudomonas agarici,0,1867,1867,1867,1867,1867,1867,1867,1867,1867,1867
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas gingeri,Pseudomonas gingeri,0,762,762,762,762,762,762,762,762,762,762
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fuscovaginae/asplenii,Pseudomonas fuscovaginae/asplenii,0,469,469,469,469,469,469,469,469,469,469
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fuscovaginae,Pseudomonas fuscovaginae,0,672,672,672,672,672,672,672,672,672,672
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas batumici,Pseudomonas batumici,0,1894,1894,1894,1894,1894,1894,1894,1894,1894,1894
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. MF4836/Pseudomonas sp. CF161],Pseudomonas sp. [Pseudomonas sp. MF4836/Pseudomonas sp. CF161],0,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mucidolens,Pseudomonas mucidolens,0,1397,1397,1397,1397,1397,1397,1397,1397,1397,1397
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. FH4/Pseudomonas brenneri/Pseudomonas sp. 25 R 14/Pseudomonas sp. 06C 126/Pseudomonas proteolytica/Pseudomonas fluorescens/Pseudomonas gessardii],Pseudomonas sp. [Pseudomonas sp. FH4/Pseudomonas brenneri/Pseudomonas sp. 25 R 14/Pseudomonas sp. 06C 126/Pseudomonas proteolytica/Pseudomonas fluorescens/Pseudomonas gessardii],0,192,192,192,192,192,192,192,192,192,192
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens/yamanorum [Pseudomonas sp. PAMC 25886/Pseudomonas sp. Ag1/Pseudomonas sp. PAMC 26793/Pseudomonas sp. ATCC PTA-122608/Pseudomonas fluorescens/Pseudomonas yamanorum],Pseudomonas fluorescens/yamanorum [Pseudomonas sp. PAMC 25886/Pseudomonas sp. Ag1/Pseudomonas sp. PAMC 26793/Pseudomonas sp. ATCC PTA-122608/Pseudomonas fluorescens/Pseudomonas yamanorum],0,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. KG01,Pseudomonas sp. KG01,0,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens/rhodesiae [Pseudomonas sp. ARP3/Pseudomonas fluorescens/Pseudomonas rhodesiae],Pseudomonas fluorescens/rhodesiae [Pseudomonas sp. ARP3/Pseudomonas fluorescens/Pseudomonas rhodesiae],0,873,873,873,873,873,873,873,873,873,873
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. 25 E 4/Pseudomonas trivialis/Pseudomonas poae/Pseudomonas fluorescens],Pseudomonas sp. [Pseudomonas sp. 25 E 4/Pseudomonas trivialis/Pseudomonas poae/Pseudomonas fluorescens],0,617,617,617,617,617,617,617,617,617,617
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas palleroniana/fluorescens,Pseudomonas palleroniana/fluorescens,0,503,503,503,503,503,503,503,503,503,503
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas cedrina/orientalis [Pseudomonas sp. 24 E 13/Pseudomonas sp. 28 E 9/Pseudomonas sp. 31 R 17/Pseudomonas sp. 34 E 7/Pseudomonas sp. 37 R 15/Pseudomonas sp. 44 R 15/Pseudomonas cedrina/Pseudomonas orientalis],Pseudomonas cedrina/orientalis [Pseudomonas sp. 24 E 13/Pseudomonas sp. 28 E 9/Pseudomonas sp. 31 R 17/Pseudomonas sp. 34 E 7/Pseudomonas sp. 37 R 15/Pseudomonas sp. 44 R 15/Pseudomonas cedrina/Pseudomonas orientalis],0,164,164,164,164,164,164,164,164,164,164
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. AP19/Pseudomonas costantinii/Pseudomonas sp. Leaf15/Pseudomonas sp. 58 R 3/Pseudomonas salomonii/Pseudomonas antarctica/Pseudomonas fluorescens/Pseudomonas putida/Pseudomonas simiae],Pseudomonas sp. [Pseudomonas sp. AP19/Pseudomonas costantinii/Pseudomonas sp. Leaf15/Pseudomonas sp. 58 R 3/Pseudomonas salomonii/Pseudomonas antarctica/Pseudomonas fluorescens/Pseudomonas putida/Pseudomonas simiae],0,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas marginalis,Pseudomonas marginalis,0,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. MIACH/Pseudomonas sp. LAMO17WK12:I2/Pseudomonas sp. LAMO17WK12:I1/Pseudomonas grimontii/Pseudomonas sp. TKP/Pseudomonas sp. NFACC25/Pseudomonas sp. NFACC42-2/Pseudomonas sp. 1 R 17/Pseudomonas sp. 8 R 14/Pseudomonas sp. S3E12/Pseudomonas sp. PDC86/Pseudomonas fluorescens/Pseudomonas marginalis/Pseudomonas panacis/Pseudomonas extremaustralis/Pseudomonas veronii],Pseudomonas sp. [Pseudomonas sp. MIACH/Pseudomonas sp. LAMO17WK12:I2/Pseudomonas sp. LAMO17WK12:I1/Pseudomonas grimontii/Pseudomonas sp. TKP/Pseudomonas sp. NFACC25/Pseudomonas sp. NFACC42-2/Pseudomonas sp. 1 R 17/Pseudomonas sp. 8 R 14/Pseudomonas sp. S3E12/Pseudomonas sp. PDC86/Pseudomonas fluorescens/Pseudomonas marginalis/Pseudomonas panacis/Pseudomonas extremaustralis/Pseudomonas veronii],0,1459,1459,1459,1459,1459,1459,1459,1459,1459,1459
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens [Pseudomonas sp. 31 E 5/Pseudomonas sp. 31 E 6/Pseudomonas fluorescens],Pseudomonas fluorescens [Pseudomonas sp. 31 E 5/Pseudomonas sp. 31 E 6/Pseudomonas fluorescens],0,536,536,536,536,536,536,536,536,536,536
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas, Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO2_12_60_38/Pseudomonadales bacterium RIFCSPLOWO2_12_FULL_59_450/Pseudomonas azotoformans/Pseudomonas canadensis/Pseudomonas extremorientalis/Pseudomonas fluorescens/Pseudomonas lactis/Pseudomonas libanensis/Pseudomonas marginalis/Pseudomonas paralactis/Pseudomonas simiae/Pseudomonas sp. 24 E 1/Pseudomonas sp. 24 R 17/Pseudomonas sp. 35 E 8/Pseudomonas sp. 52 E 6/Pseudomonas sp. 58 R 12/Pseudomonas sp. AP42/Pseudomonas sp. BRG-100/Pseudomonas sp. bs2935/Pseudomonas sp. BTN1/Pseudomonas sp. CBZ-4/Pseudomonas sp. CF150/Pseudomonas sp. CFT9/Pseudomonas sp. CHM02/Pseudomonas sp. Eur1 9.41/Pseudomonas sp. FH1/Pseudomonas sp. FSL W5-0203/Pseudomonas sp. ICMP 19500/Pseudomonas sp. MF6394/Pseudomonas sp. NBRC 111137/Pseudomonas sp. NBRC 111138/Pseudomonas sp. NFPP02/Pseudomonas sp. NFPP04/Pseudomonas sp. NFPP11/Pseudomonas sp. NFPP24/Pseudomonas sp. NFPP28/Pseudomonas sp. NFR02/Pseudomonas sp. NFR09/Pseudomonas sp. OV546/Pseudomonas sp. R81/Pseudomonas sp. Root569/Pseudomonas sp. Root9/Pseudomonas sp. S1E40/Pseudomonas sp. WCS374/Pseudomonas synxantha/Pseudomonas tolaasii/Pseudomonas trivialis], Pseudomonas sp. [Paraburkholderia insulsa/Pseudomonadales bacterium RIFCSPLOWO2_12_60_38/Pseudomonadales bacterium RIFCSPLOWO2_12_FULL_59_450/Pseudomonas azotoformans/Pseudomonas canadensis/Pseudomonas extremorientalis/Pseudomonas fluorescens/Pseudomonas lactis/Pseudomonas libanensis/Pseudomonas marginalis/Pseudomonas paralactis/Pseudomonas simiae/Pseudomonas sp. 24 E 1/Pseudomonas sp. 24 R 17/Pseudomonas sp. 35 E 8/Pseudomonas sp. 52 E 6/Pseudomonas sp. 58 R 12/Pseudomonas sp. AP42/Pseudomonas sp. BRG-100/Pseudomonas sp. bs2935/Pseudomonas sp. BTN1/Pseudomonas sp. CBZ-4/Pseudomonas sp. CF150/Pseudomonas sp. CFT9/Pseudomonas sp. CHM02/Pseudomonas sp. Eur1 9.41/Pseudomonas sp. FH1/Pseudomonas sp. FSL W5-0203/Pseudomonas sp. ICMP 19500/Pseudomonas sp. MF6394/Pseudomonas sp. NBRC 111137/Pseudomonas sp. NBRC 111138/Pseudomonas sp. NFPP02/Pseudomonas sp. NFPP04/Pseudomonas sp. NFPP11/Pseudomonas sp. NFPP24/Pseudomonas sp. NFPP28/Pseudomonas sp. NFR02/Pseudomonas sp. NFR09/Pseudomonas sp. OV546/Pseudomonas sp. R81/Pseudomonas sp. Root569/Pseudomonas sp. Root9/Pseudomonas sp. S1E40/Pseudomonas sp. WCS374/Pseudomonas synxantha/Pseudomonas tolaasii/Pseudomonas trivialis],0,1829,1829,1829,1829,1829,1829,1829,1829,1829,1829
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. RIT357,Pseudomonas sp. RIT357,0,56,56,56,56,56,56,56,56,56,56
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. CMAA1215/Pseudomonas sp. R26(2017)/Pseudomonas sp. B6(2017)/Pseudomonas sp. CMR5c],Pseudomonas sp. [Pseudomonas sp. CMAA1215/Pseudomonas sp. R26(2017)/Pseudomonas sp. B6(2017)/Pseudomonas sp. CMR5c],0,32,32,32,32,32,32,32,32,32,32
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. BIOMIG1N,Pseudomonas sp. BIOMIG1N,0,1955,1955,1955,1955,1955,1955,1955,1955,1955,1955
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. Os17/Pseudomonas sp. St29/Pseudomonas sp. NFPP16/Pseudomonas sp. NFPP15/Pseudomonas sp. NFPP14/Pseudomonas sp. NFPP13/Pseudomonas sp. NFPP12/Pseudomonas sp. NFPP10/Pseudomonas sp. NFPP09/Pseudomonas sp. NFPP08/Pseudomonas sp. NFPP05/Pseudomonas sp. NFPP19/Pseudomonas sp. NFPP18/Pseudomonas sp. NFPP17/Pseudomonas sp. NFPP25/Pseudomonas fluorescens/Pseudomonas protegens/Pseudomonas saponiphila],Pseudomonas sp. [Pseudomonas sp. Os17/Pseudomonas sp. St29/Pseudomonas sp. NFPP16/Pseudomonas sp. NFPP15/Pseudomonas sp. NFPP14/Pseudomonas sp. NFPP13/Pseudomonas sp. NFPP12/Pseudomonas sp. NFPP10/Pseudomonas sp. NFPP09/Pseudomonas sp. NFPP08/Pseudomonas sp. NFPP05/Pseudomonas sp. NFPP19/Pseudomonas sp. NFPP18/Pseudomonas sp. NFPP17/Pseudomonas sp. NFPP25/Pseudomonas fluorescens/Pseudomonas protegens/Pseudomonas saponiphila],0,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. PH1b,Pseudomonas sp. PH1b,0,169,169,169,169,169,169,169,169,169,169
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis [Pseudomonas sp. MRSN12121/Pseudomonas chlororaphis],Pseudomonas chlororaphis [Pseudomonas sp. MRSN12121/Pseudomonas chlororaphis],0,531,531,531,531,531,531,531,531,531,531
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis [Pseudomonas sp. GM17/Pseudomonas sp. NFIX51/Pseudomonas sp. NFACC41-3/Pseudomonas sp. NFPP07/Pseudomonas sp. NFIX28/Pseudomonas chlororaphis],Pseudomonas chlororaphis [Pseudomonas sp. GM17/Pseudomonas sp. NFIX51/Pseudomonas sp. NFACC41-3/Pseudomonas sp. NFPP07/Pseudomonas sp. NFIX28/Pseudomonas chlororaphis],0,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis,Pseudomonas chlororaphis,0,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. R5(2017)/Pseudomonas sp. R44(2017)/Pseudomonas sp. R29(2017)/Pseudomonas sp. R27(2017)/Pseudomonas sp. R25(2017)/Pseudomonas sp. R21(2017)/Pseudomonas sp. R20(2017)/Pseudomonas sp. R19(2017)/Pseudomonas sp. R16(2017)/Pseudomonas sp. R12(2017)/Pseudomonas sp. B7(2017)/Pseudomonas sp. B3(2017)/Pseudomonas sp. B35(2017)/Pseudomonas sp. B2(2017)/Pseudomonas sp. B11(2017)],Pseudomonas sp. [Pseudomonas sp. R5(2017)/Pseudomonas sp. R44(2017)/Pseudomonas sp. R29(2017)/Pseudomonas sp. R27(2017)/Pseudomonas sp. R25(2017)/Pseudomonas sp. R21(2017)/Pseudomonas sp. R20(2017)/Pseudomonas sp. R19(2017)/Pseudomonas sp. R16(2017)/Pseudomonas sp. R12(2017)/Pseudomonas sp. B7(2017)/Pseudomonas sp. B3(2017)/Pseudomonas sp. B35(2017)/Pseudomonas sp. B2(2017)/Pseudomonas sp. B11(2017)],0,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas sp. NFACC32-1/Pseudomonas sp. NFACC47-1/Pseudomonas sp. NFACC43/Pseudomonas sp. NFACC49-2/Pseudomonas sp. NFACC09-4/Pseudomonas sp. 7SR1],Pseudomonas sp. [Pseudomonas sp. NFACC32-1/Pseudomonas sp. NFACC47-1/Pseudomonas sp. NFACC43/Pseudomonas sp. NFACC49-2/Pseudomonas sp. NFACC09-4/Pseudomonas sp. 7SR1],0,414,414,414,414,414,414,414,414,414,414
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. Pf153,Pseudomonas sp. Pf153,0,1601,1601,1601,1601,1601,1601,1601,1601,1601,1601
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. [Pseudomonas frederiksbergensis/Pseudomonas sp. URIL14HWK12:I7/Pseudomonas kilonensis/Pseudomonas sp. NFACC16-2/Pseudomonas sp. NFACC24-1/Pseudomonas sp. NFACC23-1/Pseudomonas sp. NFACC17-2/Pseudomonas sp. NFACC39-1/Pseudomonas sp. NFACC37-1/Pseudomonas sp. NFACC46-3/Pseudomonas sp. NFACC45/Pseudomonas sp. NFACC44-2/Pseudomonas sp. NFACC56-3/Pseudomonas sp. NFACC54/Pseudomonas sp. NFACC52/Pseudomonas sp. NFACC51/Pseudomonas sp. NFACC48-1/Pseudomonas sp. NFIX10/Pseudomonas sp. NFACC08-1/Pseudomonas sp. NFACC07-1/Pseudomonas sp. NFACC06-1/Pseudomonas sp. NFACC05-1/Pseudomonas sp. NFACC04-2/Pseudomonas sp. NFACC15-1/Pseudomonas sp. NFACC14/Pseudomonas sp. NFACC13-1/Pseudomonas sp. Root401/Pseudomonas sp. Q12-87/Pseudomonas sp. A214/Pseudomonas sp. A25(2017)/Pseudomonas sp. Ep R1/Pseudomonas fluorescens/Pseudomonas thivervalensis/Pseudomonas sp. CFII68/Pseudomonas brassicacearum],Pseudomonas sp. [Pseudomonas frederiksbergensis/Pseudomonas sp. URIL14HWK12:I7/Pseudomonas kilonensis/Pseudomonas sp. NFACC16-2/Pseudomonas sp. NFACC24-1/Pseudomonas sp. NFACC23-1/Pseudomonas sp. NFACC17-2/Pseudomonas sp. NFACC39-1/Pseudomonas sp. NFACC37-1/Pseudomonas sp. NFACC46-3/Pseudomonas sp. NFACC45/Pseudomonas sp. NFACC44-2/Pseudomonas sp. NFACC56-3/Pseudomonas sp. NFACC54/Pseudomonas sp. NFACC52/Pseudomonas sp. NFACC51/Pseudomonas sp. NFACC48-1/Pseudomonas sp. NFIX10/Pseudomonas sp. NFACC08-1/Pseudomonas sp. NFACC07-1/Pseudomonas sp. NFACC06-1/Pseudomonas sp. NFACC05-1/Pseudomonas sp. NFACC04-2/Pseudomonas sp. NFACC15-1/Pseudomonas sp. NFACC14/Pseudomonas sp. NFACC13-1/Pseudomonas sp. Root401/Pseudomonas sp. Q12-87/Pseudomonas sp. A214/Pseudomonas sp. A25(2017)/Pseudomonas sp. Ep R1/Pseudomonas fluorescens/Pseudomonas thivervalensis/Pseudomonas sp. CFII68/Pseudomonas brassicacearum],0,429,429,429,429,429,429,429,429,429,429
