Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1_noerr,healthy_stool_10_10_noerr,healthy_stool_10_100_noerr,healthy_stool_10_50_noerr,healthy_stool_100_1_noerr,healthy_stool_100_10_noerr,healthy_stool_100_100_noerr,healthy_stool_100_50_noerr
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia intestinalis,602,385.633623188406,9092.39487179487,4020.99764705882,6860.98538461539,46642.8497872341,225144.430952381,315323.725,91924.1893416928
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius aestuarii,Roseovarius aestuarii,603,0,0,0,0,0,0.4,0,0
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius litorisediminis,Roseovarius litorisediminis,604,0,0,0,0,0,0,4.1,0
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseovarius,Roseovarius lutimaris,Roseovarius lutimaris,605,0,0,0,0,0,0,0,4
NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,Rothia mucilaginosa,606,0,0,0,0,0,0,0,11.5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rouxiella,Rouxiella chamberiensis,Rouxiella chamberiensis,607,0,0,0,0,0,0,7.9,0
NA,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Rubripirellula,Rubripirellula obstinata,Rubripirellula obstinata,608,0,0,0,0,0,33.1,0,9.7
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria atlantica,Ruegeria atlantica,609,0,0,0,0,0,0,0,2.3
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria meonggei,Ruegeria meonggei,610,0,0,0,0,0.4,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium cellobioparum,Ruminiclostridium cellobioparum,611,0,0,0,0,0,1.3,1.3,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium cellulolyticum,Ruminiclostridium cellulolyticum,612,0,0,0,0,0,0,2.5,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium josui,Ruminiclostridium josui,613,0,0,0,0,17.1,0,70.4,17.3
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium papyrosolvens,Ruminiclostridium papyrosolvens,614,0,0,0,0,0,0.8,0,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus albus,Ruminococcus albus,615,0,1.1,0,0,0,0.5,3.3,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),616,0,0,0,0,324.1,146,221,1018.1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus callidus,Ruminococcus callidus,617,0,2.1,0,1,16.8,132.5,125.7,127
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus champanellensis,Ruminococcus champanellensis,618,0,0,0,0,1,0,0,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus flavefaciens,Ruminococcus flavefaciens,619,0,0,1,0,0,0,0,0.6
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus gauvreauii,Ruminococcus gauvreauii,620,0,0,0,0,0,1,231.8,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus lactaris,Ruminococcus lactaris,621,0,0,0,0,20500.2,56595.8428571429,74422.9,30339.1620689655
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. XPD3002,Ruminococcus sp. XPD3002,622,0,0,0,0,0,0,5,1.1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,Ruminococcus sp. YE282,623,295,423.9,580.9,524.9,117,124.5,57,213.2
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus torques,Ruminococcus torques,624,0,0,0,0,49264.9678865248,132524.995238095,67422.2263157895,93057.1143416928
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,625,224.1,511.5,394.9,427.2,21746.4,46208.5,174669.926315789,74191.475
NA,Bacteroidota,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Saccharicrinis,Saccharicrinis fermentans,Saccharicrinis fermentans,626,0,1.3,0,0,0,0,0,3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,627,0,0,0,0,404,486.8,3935.4,3876.2
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Salmonella phage epsilon34,Salmonella phage epsilon34,628,0,0,0,0,2.3,4.6,3.9,3.4
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Salmonella phage SPN9CC,Salmonella phage SPN9CC,629,0,0,0,0,7.3,0,7,0
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Salmonella phage SSU5,Salmonella phage SSU5,630,0,0,0,0,0,0,3,2
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Salmonella phage vB SemP Emek,Salmonella phage vB SemP Emek,631,0,0,0,0,25.8,3.1,1,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Sanguibacteroides,Sanguibacteroides justesenii,Sanguibacteroides justesenii,632,0,0,0,0,544,352.5,841.7,444.7
NA,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Sarcina,Sarcina ventriculi,Sarcina ventriculi,633,0,0,0,0,0,25.4,0,0
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia turicensis,Schaalia turicensis,634,0,0,0,0,0,4,16.1,6
NA,Bacillota,Bacilli,Bacillales,Bacillaceae,Schinkia,Schinkia azotoformans,Schinkia azotoformans,635,0,0,0,0,0,0,1.9,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,secondary endosymbiont of Ctenarytaina eucalypti,secondary endosymbiont of Ctenarytaina eucalypti,636,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus malefermentans,Secundilactobacillus malefermentans,637,0,0,0,0,0,0,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella albensis,Segatella albensis,638,0,0,0,0,6,19,38.5,20
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,Segatella baroniae,639,0.6,0,0,0,0,1,200.3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,Segatella buccae,640,5.4,0,1,1.1,0,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella copri,641,5026533.74007976,2523100.2,1026558.151,2366313.5,4964177.5,479305.5,100786.5,894889.102631579
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,Segatella maculosa,642,0,0,0,0,2.6,7,101.5,57.8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella salivae,Segatella salivae,643,0,0,0,1.1,1,6,11,3.5
NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. AB3002,Selenomonas sp. AB3002,644,0,0,0,0,0,0,0.6,3.5
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,Sellimonas intestinalis,645,0,0,0,0,1.2,7,4,1
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia,Senegalimassilia anaerobia,Senegalimassilia anaerobia,646,0,0,0,0,24,58,219.2,164.5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,Serratia fonticola,647,0,0,0,0,0,3.4,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens,648,0,0,0,0,0,2,5.2,1.2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,Serratia rubidaea,649,0,0,0,0,1,6.9,24,6.9
NA,Uroviricota,Caudoviricetes,NA,NA,Shamshuipovirus,Shamshuipovirus HK022,Shamshuipovirus HK022,650,0,0,0,0,67.8,0,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Shamshuipovirus,Shamshuipovirus mEpX2,Shamshuipovirus mEpX2,651,0,0,0,0,0,3.5,1.1,1.1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Sharpea,Sharpea azabuensis,Sharpea azabuensis,652,0,0,0,0,9,15.5,43.6,68.2
NA,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans,Shewanella piezotolerans,653,0,0,0,0,0,1.6,0,2.4
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae,654,0,0,0,0,81346.3,214863.1,92563.8,129023.3
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Shigella flexneri,655,0,0,0,0,16070.8,40723.7,17029.9,25379.7
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Shigella phage SfIV,Shigella phage SfIV,656,0,0,0,0,1,9.3,3.6,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Shuttleworthella,Shuttleworthella satelles,Shuttleworthella satelles,657,1,0,0,0,0,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Siccibacter,Siccibacter turicensis,Siccibacter turicensis,658,0,0,0,0,0,4.1,10.8,4.5
NA,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella stibiiresistens,Skermanella stibiiresistens,659,0,0,0,0,0,3.1,0,3.5
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia exigua,Slackia exigua,660,0,0,0,0,3.3,0,12.4,2.4
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia heliotrinireducens,Slackia heliotrinireducens,661,0,0,0,0,2.1,0,10.4,2
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia piriformis,Slackia piriformis,662,0,0,0,0,4.8,25,96.8,27.4
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,Sneathia vaginalis,Sneathia vaginalis,663,0,0,0,0,1,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis praecaptivus,Sodalis praecaptivus,664,0,0,0,0,2,2,20.8,1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium moorei,Solobacterium moorei,665,0,0,0,0,4,4,2,6.4
NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium xenophagum,Sphingobium xenophagum,666,0,0,0,0,0,0,1.7,0
NA,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter tropicus,Spongiibacter tropicus,667,0,0,0,0,0,0,0,1.9
NA,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina koreensis,Sporosarcina koreensis,668,0,0,0,0,24,41,132,82.6
NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,Staphylococcus aureus,669,0,0,0,0,1,0,0,0
NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,Staphylococcus haemolyticus,670,0,0,0,0,2.3,1,1.8,0
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas acidaminiphila,Stenotrophomonas acidaminiphila,671,0,0,0,0,0,0,11.1,1
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas daejeonensis,Stenotrophomonas daejeonensis,672,0,0,0,0,0,0,13.5,0
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia,Stenotrophomonas maltophilia,673,0,0,0,0,0,2.3,8.4,3
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas nitritireducens,Stenotrophomonas nitritireducens,674,0,0,0,0,0,3.1,0,0
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas pictorum,Stenotrophomonas pictorum,675,0,0,0,0,1,0,7.6,0
NA,Pseudomonadota,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Steroidobacter denitrificans,Steroidobacter denitrificans,676,0,0,0,0,1,0,4.4,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Stomatobaculum longum,677,411.5,0,461.1,831.6,187.4,167.9,48,552.2
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus notomytis,Streptobacillus notomytis,678,0,0,0,0,8,24,55.3,18
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae,Streptococcus agalactiae,679,0,0,0,0,0,3.5,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,Streptococcus anginosus,680,0,0,0,0,1,1.4,4.3,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus caballi,Streptococcus caballi,681,0,0,0,0,0,1,0,4.1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus criceti,Streptococcus criceti,682,0,0,0,0,0.9,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus,683,0,0,0,0,19.9,14.9,18,31.5
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus dysgalactiae,Streptococcus dysgalactiae,684,0,0,3,3,0,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equi,Streptococcus equi,685,0,0,0,0,2.9,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equinus,Streptococcus equinus,686,0,0,0,0,0,0,12.9,14.4
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,Streptococcus gallolyticus,687,0,0,0,0,9,23,42,28
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,Streptococcus gordonii,688,0,0,0,0,33.2,6.3,4.2,4.2
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus himalayensis,Streptococcus himalayensis,689,0,0,0,0,4,0,3,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus iniae,Streptococcus iniae,690,0,0,0,0,0,0,2.4,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,Streptococcus intermedius,691,0,0,0,0,1.2,0,5.1,6.6
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus massiliensis,Streptococcus massiliensis,692,0,0,0,0,0,0,1.2,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus merionis,Streptococcus merionis,693,0,0,0,0,0,0,2,6
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis,694,0,0,0,0,51.1,127.2,115.8,106.6
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus orisratti,Streptococcus orisratti,695,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis,696,0,0,0,0,4059.3,11129.4,61760.6,16021.3
NA,Uroviricota,Caudoviricetes,NA,Aliceevansviridae,NA,Streptococcus phage YMC-2011,Streptococcus phage YMC-2011,697,0,0,0,0,6,18,42,31
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus plurextorum,Streptococcus plurextorum,698,0,0,0,0,0,2.7,3.2,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae,Streptococcus pneumoniae,699,0,0,0,0,0,3.4,28.2,8.8
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudoporcinus,Streptococcus pseudoporcinus,700,0,0,0,0,0,5.7,4,0.8
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pyogenes,Streptococcus pyogenes,701,0,0,0,0,0,13.9,4.8,13.6
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius,702,0,0,0,0,7724.29361702128,21938.9,38566.9,27918.7
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis,703,0,0,0,0,5.7,4.1,4.5,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Streptococcus suis,704,0,0,0,0,7,13,22,22.2
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus,705,0,0,0,0,9809.6,23381.6,46364.8,37537.3
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus uberis,Streptococcus uberis,706,0,0,0,0,1.1,0,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus urinalis,Streptococcus urinalis,707,0,0,0,0,12.4,2.1,0,1
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Subdoligranulum variabile,708,7.2,0,11.1,15.7,69.2,236.8,203.1,140.3
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succiniclasticum,Succiniclasticum ruminis,Succiniclasticum ruminis,709,0,0,0,0,0,2.5,13.7,13.4
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succinispira,Succinispira mobilis,Succinispira mobilis,710,0,0,0,0,1,7,7,3.7
NA,Bacillota,Clostridia,Eubacteriales,Syntrophomonadaceae,Syntrophomonas,Syntrophomonas zehnderi,Syntrophomonas zehnderi,711,0,0,0,0,8,10,13,8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia,712,0,0,0,0,1,0,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Tatumella citrea,Tatumella citrea,713,0,0,0,0,1.1,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Tatumella saanichensis,Tatumella saanichensis,714,0,0,0,0,0,14.2,0,22.2
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,NA,Tepidimonas,Tepidimonas fonticaldi,Tepidimonas fonticaldi,715,0,0,0,0,0,6,0,0
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera aminoaromatica,Thauera aminoaromatica,716,0,0,0,0,0,1.1,0,0
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera humireducens,Thauera humireducens,717,0,0,0,0,21.5,45,74,92
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera terpenica,Thauera terpenica,718,0,0,0,0,0,1,9,0
NA,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces daqus,Thermoactinomyces daqus,719,0,0,0,0,0,0,1,0
NA,Bacteroidota,Cytophagia,Cytophagales,Thermoflexibacteraceae,Thermoflexibacter,Thermoflexibacter ruber,Thermoflexibacter ruber,720,0,0,0,0,0.7,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sulfidiphilus,Thioalkalivibrio sulfidiphilus,721,0,0,0,0,0,2,2.1,1
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia cocleata,Thomasclavelia cocleata,722,0,0,0,0,0,0,0,3.8
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia saccharogumia,Thomasclavelia saccharogumia,723,0,0,0,0,26.8,65.9,58.5,236.2
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia spiroformis,Thomasclavelia spiroformis,724,0,0,0,0,6.6,17.4,56.1,11.4
NA,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,Tolumonas auensis,Tolumonas auensis,725,0,0,0,0,0,0,2.1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Trabulsiella,Trabulsiella odontotermitis,Trabulsiella odontotermitis,726,0,0,0,0,23.3,45.9,795.5,47.6
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella,Traorella massiliensis,Traorella massiliensis,727,28.2,34.9,45.9,54.4,138.9,566.1,82.7,63.9
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus II,Traversvirus II,728,0,0,0,0,22.8,1053.9,2369.9,2115.2
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus PA28,Traversvirus PA28,729,0,0,0,0,49,194.7,275.4,115.4
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus tv86,Traversvirus tv86,730,0,0,0,0,2,18.7,3,6
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus tv933W,Traversvirus tv933W,731,0,0,0,0,1,7,83.1,14.9
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema succinifaciens,Treponema succinifaciens,732,3,4,4,3,0,0,0,2
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema vincentii,Treponema vincentii,733,36,59.6,42.7,64.2,7,4,5,6.3
NA,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,Trichococcus ilyis,Trichococcus ilyis,734,0,0,0,0,0.7,0,0,0
NA,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tritonibacter,Tritonibacter multivorans,Tritonibacter multivorans,735,0,0,0,0,0,1.2,0,0
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Trueperella,Trueperella bernardiae,Trueperella bernardiae,736,0,0,0,0,0,0,1,0
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Trueperella,Trueperella pyogenes,Trueperella pyogenes,737,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Uetakevirus,Uetakevirus phiV10,Uetakevirus phiV10,738,0,0,0,0,0,29.9,0,0
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Urinicoccus,Urinicoccus massiliensis,Urinicoccus massiliensis,739,0,0,0,0,0,100,367,9.6
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Varibaculum,Varibaculum cambriense,Varibaculum cambriense,740,0,0,0,0,4.5,0,0,0
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella magna,Veillonella magna,741,0,0,0,0,0,1.5,0,0
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula,742,0,0,0,0,3008.6,7851.4,60318.8,11302.2
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella seminalis,Veillonella seminalis,743,0,0,0,0,1,0,46.7,0
NA,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio aerogenes,Vibrio aerogenes,744,0,0,0,0,0,0,1.8,0
NA,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tubiashii,Vibrio tubiashii,745,0,0,0,0,3.5,8.4,5.1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Wanchaivirus,Wanchaivirus HK106,Wanchaivirus HK106,746,0,0,0,0,0,330,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Wanchaivirus,Wanchaivirus mEp234,Wanchaivirus mEp234,747,0,0,0,0,0,6,0,1.1
NA,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia,Wenyingzhuangia marina,Wenyingzhuangia marina,748,0,0,0,0,0.9,0,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Winslowiella,Winslowiella iniecta,Winslowiella iniecta,749,0,0,0,0,0,1,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Winslowiella,Winslowiella toletana,Winslowiella toletana,750,0,0,0,0,4.5,1,5.8,3
NA,Uroviricota,Caudoviricetes,NA,NA,Wongtaivirus,Wongtaivirus HK542,Wongtaivirus HK542,751,0,0,0,0,4,65.4,5,8.3
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Xanthomonas,Xanthomonas massiliensis,Xanthomonas massiliensis,752,0,0,0,0,0,0,2,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus,Xenophilus azovorans,Xenophilus azovorans,753,0,0,0,0,11,0,10.8,2.2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus bovienii,Xenorhabdus bovienii,754,0,0,0,0,0,6.5,42.3,6.8
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus cabanillasii,Xenorhabdus cabanillasii,755,0,0,0,0,206,527,1302.8,770
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus nematophila,Xenorhabdus nematophila,756,0,0,0,0,0,5.5,11.2,4
