species,healthy_stool_10_1,healthy_stool_10_10,healthy_stool_10_100,healthy_stool_10_50,healthy_stool_100_1,healthy_stool_100_10,healthy_stool_100_100,healthy_stool_100_50
Oribacterium asaccharolyticum,0,0,0,0,5,0,2,0
Oribacterium parvum,1,0,1,3,0,0,2,3
Ornithinimicrobium cavernae,0,0,0,0,0,0,0,1
Oscillibacter acetigenes,0,0,0,0,0,14,0,4
Oscillibacter hominis,0,0,0,0,1,0,0,0
Oscillibacter ruminantium,0,0,0,0,1,0,0,0
Oxalobacter paraformigenes,4,1,0,8,1,0,3,1
Pantoea ananatis,0,0,0,0,0,1,0,0
Pantoea trifolii,0,0,0,0,0,0,1,0
Parabacteroides bouchesdurhonensis,36,16,29,28,11,0,0,0
Parabacteroides chinchillae,0,0,0,0,0,1,0,1
Parabacteroides chongii,14,0,17,10,0,0,0,0
Parabacteroides distasonis,0,0,0,7,9756,26028,16494,15834
Parabacteroides faecis,0,0,0,0,1,0,0,0
Parabacteroides goldsteinii,25,46,105,51,0,0,0,242
Parabacteroides gordonii,0,0,0,0,1,35,15,0
Parabacteroides hominis,75,52,142,15,0,0,0,0
Parabacteroides massiliensis,0,0,0,0,0,0,17,0
Parabacteroides merdae,0,2,0,0,7005,18575,11795,9191
Parabacteroides provencensis,2,0,0,0,0,0,0,0
Parabacteroides sp. TA-V-105,0,0,0,0,1,0,0,0
Parabacteroides sp. W1-Q-101,0,0,0,0,9,0,0,0
Parablautia muri,0,0,0,0,0,1,0,0
Parafannyhessea umbonata,0,0,0,0,0,2,0,4
Paraprevotella clara,4,2,2,0,8,124,525,0
Paraprevotella xylaniphila,5,0,1,13,842,1992,10621,3062
Parascardovia denticolens,0,0,0,0,1,0,0,0
Parasutterella excrementihominis,7,2,0,0,760,1987,7981,2866
Pectobacterium actinidiae,0,0,0,0,0,0,1,0
Pectobacterium parmentieri,0,0,0,0,0,0,1,0
Peptoanaerobacter stomatis,1,0,0,0,0,0,0,1
Peptoniphilus duerdenii,0,0,0,0,1,0,0,0
Peptoniphilus obesi,0,0,0,0,1,1,0,0
Phascolarctobacterium faecium,0,0,0,0,694,1816,6939,2619
Phascolarctobacterium succinatutens,0,0,0,0,2104,5485,6602,3349
Phocaeicola barnesiae,0,0,0,0,0,0,3,8
Phocaeicola coprocola,2,1350,0,0,1756,3280,10554,4786
Phocaeicola coprophilus,2,0,0,0,0,0,43,0
Phocaeicola dorei,41578,62989,124415,38424,18394,16335,12469,28715
Phocaeicola faecalis,6,0,0,0,0,2,0,0
Phocaeicola faecicola,1,3,0,0,2,25,0,0
Phocaeicola fibrisolvens,0,32,0,0,0,0,0,0
Phocaeicola massiliensis,0,0,0,0,1930,5228,12536,7174
Phocaeicola plebeius,0,0,6,35,8468,23240,13628,14500
Phocaeicola salanitronis,0,0,0,0,0,7,11,4
Phocaeicola sartorii,0,0,0,0,0,0,0,21
Phocaeicola vulgatus,122534,185215,189336,226107,50433,44766,18281,85059
Phoenicibacter congonensis,0,0,0,1,0,0,0,0
Phytobacter palmae,0,0,0,0,1,0,0,0
Phytobacter ursingii,0,0,0,0,0,0,0,1
Pilosibacter fragilis,0,0,0,0,0,268,2,0
Pisciglobus halotolerans,0,0,0,0,0,2,0,0
Pluralibacter gergoviae,0,0,0,0,0,0,2,0
Porcincola intestinalis,0,0,0,0,0,0,1,0
Porphyromonas gulae,0,0,0,0,3,0,0,0
Porphyromonas levii,0,0,0,0,0,0,2,0
Porphyromonas vaginalis,0,0,0,0,0,0,0,1
Prevotella amnii,0,2,0,0,0,8,0,2
Prevotella bivia,20,4,6,9,1366,3572,7485,5089
Prevotella corporis,0,0,0,0,490,1278,7389,1532
Prevotella dentalis,0,1,1,0,0,0,0,1
Prevotella denticola,0,0,0,0,0,4,0,0
Prevotella disiens,0,0,0,0,403,949,8498,1692
Prevotella histicola,0,0,0,0,0,0,1,3
Prevotella ihumii,0,0,0,0,1,0,0,0
Prevotella lacticifex,1,0,0,0,0,0,0,0
Prevotella marseillensis,0,0,0,0,14,16,0,0
Prevotella melaninogenica,6,0,0,0,0,1,0,5
Prevotella micans,0,0,0,0,5,9,37,16
Prevotella pectinovora,16,38,29,42,75,144,0,6
Prevotella phocaeensis,0,0,0,0,1,0,0,0
Prevotella rectalis,0,0,0,0,23,70,0,0
Prevotella scopos,0,0,0,0,0,4,0,0
Prevotella sp. B2-R-102,2,0,33,1,0,0,37,0
Prevotella veroralis,0,0,0,0,0,0,0,8
Prevotella vespertina,0,0,0,0,0,0,9,0
Prevotellamassilia timonensis,0,0,0,0,0,19,0,33
Proteus mirabilis,0,0,0,0,0,0,1,0
Proteus terrae,0,0,0,0,0,4,0,0
Proteus vulgaris,0,0,0,0,0,0,0,1
Provencibacterium massiliense,0,2,3,9,1,0,0,0
Providencia huaxiensis,0,0,0,0,0,0,1,0
Providencia sp. SKLX146130,0,0,0,0,0,0,0,2
Pseudocitrobacter corydidari,0,0,0,0,0,0,0,1
Pseudoflavonifractor capillosus,3,11,12,15,8,1,22,1
Pseudoflavonifractor phocaeensis,0,0,0,0,0,0,1,0
Pseudoflavonifractor sp. P01025,0,0,0,0,1,0,0,12
Pseudomonas alloputida,0,0,0,0,0,5,0,4
Pseudomonas arcuscaelestis,0,0,0,0,0,0,5,0
Pseudomonas defluvii,0,0,0,0,0,0,1,0
Pseudomonas fulva,0,0,0,0,1,0,0,0
Pseudomonas juntendi,0,0,0,0,0,0,0,1
Pseudomonas saudimassiliensis,0,0,0,0,0,0,1,0
Pseudomonas soli,0,0,0,0,0,4,0,0
Pseudoramibacter porci,0,0,0,3,0,0,1,0
Pseudoruminococcus massiliensis,0,0,0,0,0,218,1,0
Pseudoscardovia radai,0,0,0,0,0,1,0,0
Pseudoxanthomonas kalamensis,0,0,0,0,0,0,0,1
Pusillibacter faecalis,0,0,0,0,0,13,0,10
Qiania dongpingensis,1,4,0,2,0,0,0,0
Rahnella aquatilis,0,0,0,0,1,1,0,1
Ralstonia flaminis,0,0,0,0,0,0,0,2
Raoultella ornithinolytica,0,0,0,0,0,1,0,0
Raoultella planticola,0,0,0,0,0,2,4,0
Raoultibacter massiliensis,0,0,0,0,4,0,0,0
Riemerella columbina,0,0,0,0,0,0,2,1
Rikenella microfusus,0,0,0,0,0,24,0,0
Romboutsia hominis,0,0,0,0,0,1,0,0
Romboutsia ilealis,0,0,0,0,0,0,1,0
Romboutsia timonensis,0,0,0,0,0,1,0,0
Roseateles saccharophilus,0,0,0,0,0,0,0,1
Roseburia amylophila,387,0,6,0,0,0,0,417
Roseburia faecis,0,0,0,0,12787,34876,9354,21592
Roseburia hominis,20,12,6,98,2560,5056,10852,7303
Roseburia intestinalis,0,0,0,0,5511,11881,14208,7789
Roseburia inulinivorans,0,0,1,0,5789,16633,11117,9373
Roseburia lenta,0,1,0,0,0,0,0,0
Roseburia porci,0,0,0,0,0,0,9,0
Roseburia rectibacter,1,211,8,1,0,0,1,0
Roseburia zhanii,3,715,0,307,0,0,0,1
Rubneribacter badeniensis,0,0,0,0,0,4,0,1
Ruminiclostridium cellulolyticum,0,0,0,0,1,0,0,0
Ruminococcoides intestinale,0,0,0,0,0,2653,0,4906
Ruminococcoides intestinihominis,0,0,0,0,0,0,4,0
Ruminococcus bromii,26557,39973,53378,51364,11394,7816,5212,13575
Ruminococcus callidus,0,0,0,0,0,0,0,3
Ruminococcus hominis,0,1,0,0,0,0,4,1
[Ruminococcus] lactaris,0,0,0,0,1884,4884,7954,3437
[Ruminococcus] torques,0,0,0,0,6128,17345,7648,9694
Ruminococcus turbiniformis,0,0,0,0,1,0,0,0
Ruthenibacterium intestinale,1,0,0,0,0,0,34,0
Ruthenibacterium lactatiformans,0,0,0,0,1700,4731,11769,6416
Salmonella bongori,0,0,0,0,1,0,0,1
Salmonella enterica,0,0,0,0,0,2,0,5
Schaalia turicensis,0,0,0,0,0,2,0,0
Segatella baroniae,0,0,0,0,1,3,0,1
Segatella copri,502850,252208,102670,236707,496590,47886,10034,84506
Segatella maculosa,0,0,0,0,3,1,16,0
Segatella oulorum,1,0,0,1,2,2,0,0
Sellimonas catena,1,2,3,3,0,0,35,0
Senegalimassilia anaerobia,195,3,1,2,0,10,0,4
Senegalimassilia faecalis,0,0,1,0,0,0,0,0
Serratia nevei,0,0,0,0,0,0,2,0
Serratia sarumanii,0,0,0,0,0,0,2,0
Sharpea azabuensis,0,0,0,0,2,3,5,5
Sharpea porci,0,0,0,0,0,0,5,0
Shewanella chilikensis,0,0,0,0,0,0,2,0
Shewanella intestini,0,0,0,0,0,0,1,0
Shigella boydii,0,0,0,0,0,0,4,0
Shigella dysenteriae,0,0,0,0,4,1,2,0
Shigella flexneri,0,0,0,0,2,25,8,9
Shigella sonnei,0,0,0,0,0,1,1,0
Siccibacter colletis,0,0,0,0,0,1,0,0
Simiaoa sunii,0,0,621,140,0,0,0,4
Slackia isoflavoniconvertens,0,0,2,0,595,1555,6484,2251
Sodaliphilus pleomorphus,0,0,0,0,0,0,2,0
Solibaculum intestinale,0,0,0,0,0,0,7,0
Solobacterium moorei,0,0,0,0,1,0,0,0
Sphingomonas flavalba,0,0,0,0,0,0,1,0
Stomatobaculum longum,1,1,9,2,19,3,7,22
Streptococcus canis,0,0,0,0,1,0,0,0
Streptococcus criceti,0,0,0,0,0,0,0,1
Streptococcus gingivalis,0,0,0,0,0,0,12,0
Streptococcus hillyeri,0,0,0,0,0,1,0,0
Streptococcus hyovaginalis,0,0,0,0,1,0,2,0
Streptococcus ilei,0,0,0,0,0,0,1,2
Streptococcus infantis,0,0,0,0,0,2,0,0
Streptococcus lingualis,0,0,0,0,0,1,1,4
Streptococcus lutetiensis,0,0,0,0,1,0,1,2
Streptococcus macedonicus,0,0,0,0,3,0,2,0
Streptococcus nidrosiense,0,0,0,0,0,0,0,1
Streptococcus parasanguinis,0,0,0,0,408,1063,6082,1537
Streptococcus parauberis,0,0,0,0,0,1,4,0
Streptococcus pasteurianus,0,0,0,0,0,0,22,0
Streptococcus peroris,0,0,0,0,0,2,0,0
Streptococcus plurextorum,0,0,0,0,0,0,2,0
Streptococcus porcinus,0,0,0,0,0,0,6,2
Streptococcus pseudopneumoniae,0,0,0,0,0,0,1,0
Streptococcus raffinosi,0,0,0,0,0,0,1,0
Streptococcus respiraculi,0,0,0,0,1,0,0,0
Streptococcus salivarius,0,0,0,0,1326,3500,6372,4995
Streptococcus sanguinis,0,0,0,0,0,0,1,0
Streptococcus sp. 21WXBC0057M1,0,0,0,0,0,0,3,0
Streptococcus sp. BJSWXB5TM5,0,0,0,0,0,3,0,0
Streptococcus sp. ST2,0,0,0,0,1,0,0,0
Streptococcus suis,0,0,0,0,0,0,0,7
Streptococcus thermophilus,0,0,0,0,930,2436,4795,3606
Streptococcus timonensis,0,0,0,0,0,1,0,0
Streptococcus vestibularis,0,0,0,0,28,74,0,0
Streptomyces labedae,0,0,0,0,1,0,0,0
Subdoligranulum variabile,0,1,0,0,0,0,31,84
Succiniclasticum ruminis,0,0,0,0,0,0,0,1
Suilimivivens aceti,7,0,7,147,0,0,0,422
Suonthocola fibrivorans,3,0,1,43,0,0,0,8
Terrisporobacter othiniensis,0,0,0,0,0,0,0,1
Terrisporobacter petrolearius,0,0,0,0,0,1,0,0
Tetragenococcus halophilus,0,0,0,0,0,0,2,0
Thermophagus xiamenensis,0,0,0,0,0,1,0,0
Thermophilibacter mediterraneus,0,0,0,0,0,0,2,0
Thomasclavelia saccharogumia,0,0,0,0,0,0,1,0
Tidjanibacter massiliensis,0,0,0,0,0,2965,0,4266
Trabulsiella odontotermitis,0,0,0,0,0,0,4,0
Traorella massiliensis,0,0,0,0,0,31,0,3
Trypanosoma cruzi,0,0,0,0,1,0,0,0
Tumebacillus flagellatus,0,0,0,0,1,0,0,0
Vaginella massiliensis,0,0,0,0,1,0,0,0
Vagococcus teuberi,0,0,0,0,0,1,0,0
Varibaculum cambriense,0,0,0,0,0,0,1,0
Varibaculum massiliense,0,0,0,0,0,1,0,1
Varibaculum vaginae,0,0,0,0,2,11,1,0
Veillonella denticariosi,0,0,0,0,0,1,0,0
Veillonella dispar,0,0,0,0,0,0,2,0
Veillonella infantium,0,0,0,0,0,3,0,0
Veillonella nakazawae,0,0,0,0,0,0,0,10
Veillonella parvula,0,0,0,0,300,765,6028,1116
Veillonella rogosae,0,0,0,0,0,12,0,0
Veillonella sp. S12025-13,0,0,0,0,0,0,0,4
Veillonella sp. YH-vei2233,0,0,0,0,0,3,0,3
Veillonella tobetsuensis,0,0,0,0,0,3,0,0
Ventrimonas faecis,0,0,0,0,0,0,14,0
Vescimonas coprocola,0,0,0,0,0,0,0,2
Vibrio hepatarius,0,0,0,0,0,0,0,1
Vibrio olivae,0,0,0,0,0,0,0,16
Victivallis lenta,0,0,0,0,0,0,80,0
Waltera acetigignens,0,0,5,0,0,0,0,0
Winslowiella toletana,0,0,0,0,0,0,0,1
Wolbachia endosymbiont of Mansonella ozzardi,0,0,0,0,0,1,0,0
Wujia chipingensis,0,3,386,0,2,0,0,0
Xanthomonas sp. DAR 80977,0,0,0,0,0,1,3,0
Xenorhabdus aichiensis,0,0,0,0,0,0,1,0
Xylanibacter rarus,0,0,0,0,6,0,0,3
Yanghanlia caeni,0,0,0,0,0,1,0,0
Yersinia aldovae,0,0,0,0,0,0,0,2
Zhenpiania hominis,0,0,2,0,1,0,0,0
