species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Flavihumibacter sp. SB-02,94,90,342,101,76,161,365,187
Panacibacter ginsenosidivorans,90,95,261,99,64,146,252,146
Rhodothermaceae bacterium,58,72,256,88,99,156,295,154
Rhodothermus marinus,66,83,47,96,163,106,67,63
Salinibacter ruber,44,21,12,24,48,21,11,16
Haliscomenobacter hydrossis,88,114,74,98,51,76,64,77
Saprospira grandis,45,27,14,31,56,22,19,18
Chlorobium phaeobacteroides,68,84,188,77,57,109,191,91
Chlorobium limicola,48,76,231,65,28,89,181,97
Chlorobium phaeovibrioides,39,35,34,39,20,21,21,30
Chlorobium chlorochromatii,34,25,166,45,28,89,159,79
Pelodictyon luteolum,55,95,201,85,102,122,206,109
Pelodictyon phaeoclathratiforme,47,48,50,35,40,36,55,28
Prosthecochloris sp. HL-130-GSB,51,74,45,61,60,36,45,28
Prosthecochloris sp. CIB 2401,19,53,69,47,48,45,57,38
Prosthecochloris sp. GSB1,18,16,0,20,0,0,0,0
Prosthecochloris aestuarii,36,31,24,33,40,24,17,19
Chlorobaculum limnaeum,48,61,27,59,69,44,41,38
Chlorobaculum parvum,33,33,277,40,38,121,226,129
Chlorobaculum tepidum,26,38,156,50,51,92,176,95
Chloroherpeton thalassium,34,28,20,28,47,33,24,55
Ignavibacterium album,78,67,197,80,64,97,208,94
Melioribacter roseus,65,53,27,46,17,15,10,24
Candidatus Cyclonatronum proteinivorum,68,56,27,75,103,73,39,54
Fibrobacter succinogenes,111,184,681,198,167,325,581,323
Gemmatimonas phototrophica,21,31,11,11,0,0,0,0
Gemmatimonas sp. TET16,19,18,17,21,63,36,15,40
Gemmatirosa kalamazoonesis,38,21,0,15,0,0,0,0
Candidatus Cloacimonas acidaminovorans,39,64,163,64,39,74,156,65
candidate division Zixibacteria bacterium,21,38,22,30,79,43,21,22
Roseburia intestinalis,167552,174466,67438,107898,1426,1595,1338,1841
Roseburia hominis,141755,87671,34267,105254,3847,4008,2797,4628
Lachnospiraceae bacterium Choco86,20876,30531,12328,20346,3482,3413,2663,2619
Lachnospiraceae bacterium GAM79,13556,16362,6564,11306,3405,3442,2710,2787
Lachnospiraceae bacterium,129116,250757,233788,375801,985646,736888,488907,444966
Lachnospiraceae bacterium KM106-2,2987,3985,1442,2652,135,102,79,127
Lachnospiraceae bacterium oral taxon 500,302,374,151,259,43,39,28,51
Mediterraneibacter gnavus,124466,79503,30998,97060,1080,1110,951,1278
Lachnospira eligens,89410,159192,61238,98555,911,709,540,820
Anaerostipes hadrus,80929,178933,68643,110171,372,340,285,428
Anaerostipes rhamnosivorans,1523,2101,960,1383,143,168,239,181
Anaerostipes caccae,1442,2052,749,1330,118,82,84,115
Blautia sp. SC05B48,39170,49037,19013,31121,1133,1193,1073,1377
Blautia sp. N6H1-15,7029,9067,3654,6668,267,250,315,291
Blautia sp. YL58,4022,5549,0,0,0,0,0,0
Blautia producta,6004,9362,6474,9622,590,772,1010,837
Anaerobutyricum hallii,53352,82328,32471,52800,2077,2502,1752,2990
[Clostridium] scindens,7407,11167,4631,7126,284,403,545,402
Lachnoclostridium phocaeense,5148,7611,3373,4981,623,802,722,921
[Clostridium] hylemonae,3515,5174,1913,3190,30,21,14,30
Lachnoclostridium sp. YL32,2562,3371,1452,2551,2067,2560,1737,2593
Lachnoclostridium phytofermentans,1391,1696,843,1189,138,154,201,174
Butyrivibrio fibrisolvens,1932,2535,1673,1889,797,801,946,887
Butyrivibrio proteoclasticus,1772,2493,1296,1782,367,381,459,421
Butyrivibrio hungatei,1628,2212,1586,1624,637,725,942,789
Enterocloster bolteae,3384,4157,2034,3098,1154,1315,1010,1578
Enterocloster clostridioformis,2853,3274,1542,2497,1789,2160,1554,2121
Anaerocolumna sp. CTTW,1492,2001,959,1378,105,128,136,134
Anaerocolumna sp. CBA3638,1458,1807,731,1290,129,92,71,108
Anaerocolumna cellulosilytica,1333,1708,896,1124,93,150,217,143
Lacrimispora sphenoides,1491,2167,1154,1479,252,305,442,310
Lacrimispora saccharolytica,1552,2252,846,1569,232,232,170,289
Pseudobutyrivibrio xylanivorans,2152,2931,1454,1998,344,340,374,435
Lachnoanaerobaculum umeaense,1241,1513,651,1096,195,143,89,162
Herbinix luporum,891,1038,406,694,34,34,19,33
Cellulosilyticum sp. WCF-2,553,629,321,435,98,126,172,134
Cellulosilyticum lentocellum,117,174,75,108,0,0,0,0
Anaerotignum propionicum,491,573,561,410,238,291,433,291
Flavonifractor plautii,126751,35812,14003,50486,2168,2698,1826,3529
Faecalibacterium prausnitzii,111200,310997,328429,529738,819552,1095753,738632,1399082
Ruthenibacterium lactatiformans,95476,36650,13925,51502,345,395,271,494
Ruminococcus bicirculans (ex Liu et al. 2021)
 
 
 <species>
 
,1424,1706,1311,1796,2604,2104,1542,2605
Ruminococcus sp. JE7A12,1001,1545,1457,2311,5467,4135,2792,5242
Ruminococcus albus,471,637,794,636,956,868,903,1123
Ruminococcus champanellensis,357,440,465,395,258,270,365,301
Ruminococcaceae bacterium CPB6,182,341,175,368,240,260,164,392
Ruminococcaceae bacterium LBM 19010,109,127,55,73,151,63,60,87
Ruminococcaceae bacterium LAM 19011,84,0,0,0,0,0,0,0
Ethanoligenens harbinense,276,285,338,336,342,423,409,498
Caproiciproducens sp. NJN-50,262,303,142,250,224,191,108,194
[Clostridium] cellulosi,140,225,273,225,346,303,302,365
Clostridium sp. SY8519,2601,3091,1326,2135,187,236,237,252
Clostridium sp. DL-VIII,400,291,94,238,0,0,0,0
Clostridium sp. BNL1100,293,352,128,225,112,94,61,116
Clostridium sp. CT4,269,249,249,194,54,116,174,107
Clostridium sp. SYSU GA15002T,308,258,107,187,99,76,35,72
Clostridium sp. JN-9,212,216,94,144,44,36,21,41
Clostridium sp. JN-1,214,177,63,132,0,0,0,0
Clostridium sp. JN500901,189,119,45,89,0,0,0,0
Clostridium sp. AWRP,148,152,61,136,100,62,47,89
Clostridium sp. MF28,145,0,0,84,0,0,0,0
Clostridium botulinum,1760,1297,1644,1494,667,812,1277,916
Clostridium perfringens,878,652,496,521,106,182,268,192
Clostridium butyricum,683,527,224,440,215,170,100,229
Clostridium pasteurianum,493,418,224,312,44,56,90,59
Clostridium saccharoperbutylacetonicum,440,388,172,296,39,20,21,33
Clostridium baratii,419,274,121,217,25,20,15,42
Clostridium saccharobutylicum,395,258,93,215,0,0,0,0
Clostridium beijerinckii,750,1310,672,437,136,132,235,163
Clostridium argentinense,350,335,314,236,50,98,223,107
Clostridium bornimense,368,264,91,217,55,38,34,42
Clostridium novyi,360,291,109,247,73,63,35,66
Clostridium estertheticum,279,212,95,171,73,49,28,71
Clostridium kluyveri,256,225,92,151,0,0,0,0
Clostridium tetani,257,238,103,205,42,49,39,78
Clostridium cellulovorans,245,306,419,253,189,232,425,267
Clostridium tyrobutyricum,230,244,89,166,55,48,34,55
Clostridium acetobutylicum,221,161,72,123,86,49,46,74
Clostridium taeniosporum,216,161,59,129,0,0,0,0
Clostridium intestinale,202,234,426,236,190,231,341,285
Clostridium septicum,198,161,208,130,28,70,167,80
Clostridium carboxidivorans,208,186,75,141,47,36,13,38
Clostridium chauvoei,196,97,40,106,0,0,0,0
Clostridium isatidis,198,172,69,137,0,0,0,0
Clostridium formicaceticum,178,168,214,154,71,104,173,118
Clostridium cochlearium,159,101,34,86,0,0,0,0
Clostridium aceticum,123,119,225,115,75,121,195,125
Clostridium scatologenes,190,96,34,94,0,0,0,0
Clostridium drakei,170,105,202,83,32,94,174,95
Clostridium autoethanogenum,245,66,0,89,0,0,0,0
Clostridium diolis,238,82,0,154,0,0,0,0
Clostridium ljungdahlii,127,32,0,0,0,0,0,0
Hungatella hathewayi,1288,1969,852,1280,173,154,112,176
Alkaliphilus oremlandii,162,131,67,123,56,37,31,68
Alkaliphilus metalliredigens,156,145,223,134,91,124,187,106
Crassaminicella sp. SY095,247,205,95,169,77,41,35,80
Geosporobacter ferrireducens,198,216,81,158,39,57,37,68
Caloramator sp. E03,189,108,51,101,24,17,16,26
Clostridiaceae bacterium 14S0207,206,173,85,151,78,62,29,68
Caloranaerobacter azorensis,135,92,206,104,83,102,181,117
Hathewaya histolytica,145,158,77,131,155,94,61,118
Candidatus Arthromitus sp. SFB-rat-Yit,105,56,16,39,0,0,0,0
Clostridioides difficile,10253,10651,4664,8419,2777,3562,2364,4654
Romboutsia sp. CE17,2541,620,382,772,28,70,148,66
Romboutsia ilealis,1862,486,166,529,0,0,0,0
Romboutsia hominis,1666,394,159,510,0,0,0,0
Peptacetobacter hiranonis,1318,518,250,581,94,75,47,89
Paraclostridium sordellii,1144,264,89,335,0,0,0,0
Paraclostridium bifermentans,867,253,98,292,0,0,0,0
Acetoanaerobium sticklandii,217,156,79,118,74,55,38,66
Filifactor alocis,204,226,70,180,0,0,0,0
Peptostreptococcaceae bacterium oral taxon 929,151,112,193,147,125,143,204,153
Peptoclostridium acidaminophilum,129,133,66,118,136,98,64,119
Massilistercora timonensis,6663,8861,3990,5839,737,1077,950,1272
Aminipila sp. CBA3637,286,394,450,281,85,192,326,178
Aminipila sp. JN-18,240,297,114,205,73,51,33,74
Aminipila butyrica,143,141,85,137,113,104,67,129
Mogibacterium pumilum,240,287,136,213,115,100,58,128
Mogibacterium diversum,153,215,264,180,147,156,216,153
[Eubacterium] sulci,231,277,304,301,420,348,385,419
[Eubacterium] minutum,115,128,97,120,98,91,83,89
Flintibacter sp. KGMB00164,688,671,459,836,621,787,498,1007
Intestinimonas butyriciproducens,2744,877,326,957,267,201,171,275
Thermaerobacter sp. FW80,33,19,0,19,51,41,0,0
Thermaerobacter sp. PB12/4term,14,0,0,15,0,0,0,0
Thermaerobacter marianensis,17,30,23,23,0,0,0,0
Carboxydocella thermautotrophica,65,70,28,56,32,12,0,11
[Eubacterium] cellulosolvens,1718,2801,1258,1816,299,300,312,341
Eubacterium limosum,1451,2048,992,1224,228,242,258,292
Eubacterium maltosivorans,833,1058,813,1417,1495,1901,1264,2414
Eubacterium callanderi,295,291,105,187,0,0,0,0
Acetobacterium woodii,125,109,46,100,39,25,25,35
Acetobacterium sp. KB-1,117,164,176,143,149,159,222,219
Dysosmobacter welbionis,4170,3559,1583,2840,884,1317,901,1628
Oscillibacter sp. PEA192,689,431,361,550,824,728,503,986
Oscillibacter valericigenes,328,283,137,245,167,189,114,188
Clostridiales bacterium CCNA10,3445,3071,1820,3218,2200,2948,2074,3743
Clostridiales bacterium,5866,2579,1080,2429,1914,1367,929,1690
Christensenella minuta,1799,888,357,839,74,60,41,87
Christensenella sp. Marseille-P3954,341,383,150,311,92,84,70,121
Desulfosporosinus orientis,111,127,51,71,22,0,0,0
Desulfosporosinus youngiae,112,105,211,115,69,98,158,113
Desulfosporosinus meridiei,95,133,53,86,0,0,0,0
Desulfosporosinus acidiphilus,83,123,221,121,33,85,153,94
Desulfitobacterium metallireducens,121,160,79,137,93,73,45,71
Desulfitobacterium hafniense,114,117,63,77,17,32,52,37
Desulfitobacterium dehalogenans,73,79,26,62,26,30,15,24
Desulfitobacterium dichloroeliminans,72,87,30,49,30,23,0,35
Desulforamulus ruminis,78,81,42,62,21,24,13,12
Desulfotomaculum nigrificans,83,72,25,65,39,24,13,15
Desulforamulus reducens,55,79,34,62,84,43,35,62
Desulfotomaculum ferrireducens,60,73,33,53,53,44,27,60
Dehalobacter restrictus,267,333,142,253,148,107,90,112
Desulfoscipio gibsoniae,141,134,109,125,89,124,100,131
Peptococcaceae bacterium DCMF,105,133,149,103,53,86,107,59
Syntrophobotulus glycolicus,88,131,57,87,0,0,14,0
Thermincola potens,75,80,35,49,41,16,12,26
Dehalobacterium formicoaceticum,75,74,47,71,48,43,31,42
Desulfofarcimen acetoxidans,69,70,76,67,0,27,47,25
Candidatus Desulforudis audaxviator,16,22,14,17,18,10,0,0
Acetivibrio clariflavus,301,344,480,269,122,222,402,228
Acetivibrio thermocellus,178,298,297,207,149,146,245,177
Hungateiclostridium saccincola,145,206,99,179,238,176,130,247
Mageeibacillus indolicus,349,200,79,179,0,0,0,0
Ruminiclostridium cellulolyticum,194,249,106,189,136,78,51,123
Clostridium thermosuccinogenes,179,221,127,203,167,131,88,131
Thermoclostridium stercorarium,174,222,96,177,170,103,71,130
Fastidiosipila sanguinis,125,87,54,76,43,32,27,44
Petrocella atlantisensis,240,248,113,139,0,0,28,0
Heliorestis convoluta,93,57,28,83,36,37,23,47
Heliomicrobium modesticaldum,75,62,26,53,14,11,0,0
Candidatus Syntrophocurvum alkaliphilum,40,52,175,58,30,86,158,82
Syntrophomonas wolfei,35,45,14,26,0,0,0,0
Syntrophothermus lipocalidus,32,37,28,27,25,28,18,46
Symbiobacterium thermophilum,35,21,25,46,98,79,39,73
Caldicellulosiruptor saccharolyticus,84,78,20,47,0,0,0,0
Caldicellulosiruptor changbaiensis,90,101,31,84,79,48,52,73
Caldicellulosiruptor kronotskyensis,74,101,44,84,86,47,0,48
Caldicellulosiruptor obsidiansis,48,66,39,33,0,0,0,0
Caldicellulosiruptor owensensis,43,51,47,52,92,60,48,73
Caldicellulosiruptor hydrothermalis,32,58,0,35,47,21,22,24
Caldicellulosiruptor bescii,40,27,0,24,80,68,52,65
Caldicellulosiruptor acetigenus,63,87,63,83,45,46,0,66
Caldicellulosiruptor acetigenus,47,0,0,0,0,0,0,42
Thermoanaerobacterium thermosaccharolyticum,222,268,297,192,128,166,230,164
Thermoanaerobacterium sp. RBIITD,151,132,73,100,36,27,22,38
Thermoanaerobacterium xylanolyticum,86,57,91,69,11,24,67,35
Thermoanaerobacterium aotearoense,60,43,24,28,0,0,0,0
Thermosediminibacter oceani,42,43,15,30,0,0,0,0
Thermoanaerobacter kivui,109,122,404,141,95,186,353,198
Thermoanaerobacter wiegelii,70,114,0,94,0,0,0,0
Thermoanaerobacter italicus,60,0,0,0,0,0,0,0
Thermoanaerobacter mathranii,40,0,0,0,0,0,0,0
Tepidanaerobacter acetatoxydans,142,167,62,108,0,0,0,0
Neomoorella thermoacetica,55,45,22,65,87,61,44,65
Moorella glycerini,34,51,196,59,66,107,163,87
Ammonifex degensii,25,37,22,38,25,47,28,47
Caldanaerobacter subterraneus,76,65,25,51,14,10,0,0
Thermacetogenium phaeum,58,95,39,81,0,0,0,0
Carboxydothermus hydrogenoformans,37,37,19,24,0,0,0,0
Thermanaeromonas toyohensis,37,52,16,27,0,0,0,0
Thermoanaerobacterales bacterium SK-G1,75,63,28,44,0,0,0,0
Thermodesulfobium acidiphilum,31,18,0,0,0,0,0,0
Thermodesulfobium narugense,27,22,0,20,0,0,0,0
Mahella australiensis,73,122,241,121,75,139,222,122
Halanaerobium praevalens,118,109,48,91,0,0,0,0
Halanaerobium hydrogeniformans,80,84,34,73,31,22,12,28
Halocella sp. SP3-1,91,102,167,85,59,80,113,99
Halothermothrix orenii,60,73,28,53,0,0,16,0
Acetohalobium arabaticum,74,90,25,47,0,0,0,0
Halobacteroides halobius,54,38,14,27,0,0,0,0
Anoxybacter fermentans,84,80,32,58,22,0,13,14
Natranaerobius thermophilus,60,37,0,35,0,0,0,0
Streptococcus parasanguinis,59897,10674,4139,15358,81,42,33,60
Streptococcus thermophilus,51578,27242,10716,38907,132,175,285,205
Streptococcus salivarius,60033,33238,13127,47553,44,0,0,31
Streptococcus sp. HSISS1,1937,1121,597,1626,0,0,0,0
Streptococcus sp. HSISS2,210,131,52,173,0,0,0,0
Streptococcus sp. HSISM1,100,20,0,30,0,0,0,0
Streptococcus sp. LPB0220,83,21,0,21,0,0,0,0
Streptococcus sp. HSISS3,101,55,28,70,63,40,23,54
Streptococcus sp. FDAARGOS_192,95,40,20,92,0,0,0,0
Streptococcus sp. Z15,52,37,35,37,22,26,20,24
Streptococcus sp. oral taxon 431,43,45,186,58,43,99,200,96
Streptococcus sp. oral taxon 061,29,36,10,25,12,0,0,0
Streptococcus sp. NPS 308,20,23,15,20,44,30,17,47
Streptococcus sp. 116-D4,19,19,195,29,28,110,217,120
Streptococcus sp. CNU G2,35,0,0,0,0,0,0,0
Streptococcus sp. A12,17,0,0,0,0,0,0,0
Streptococcus sp. I-P16,27,0,0,0,0,0,0,0
Streptococcus sp. DAT741,24,0,0,21,0,0,0,0
Streptococcus sp. I-G2,27,18,0,0,0,0,0,0
Streptococcus sp. HSISB1,23,0,0,0,0,0,0,0
Streptococcus sp. FDAARGOS_521,324,0,0,0,0,0,0,0
Streptococcus agalactiae,1991,1295,549,1037,0,0,0,0
Streptococcus suis,489,421,188,350,111,69,41,89
Streptococcus pyogenes,719,225,107,218,53,60,57,63
Streptococcus dysgalactiae,315,134,62,131,88,54,0,82
Streptococcus equi,92,93,38,67,16,0,0,15
Streptococcus pseudoporcinus,261,76,16,71,0,0,0,0
Streptococcus lutetiensis,612,257,123,293,0,0,0,0
Streptococcus intermedius,116,112,34,80,0,0,0,0
Streptococcus anginosus,105,84,36,74,0,0,0,0
Streptococcus constellatus,18,0,0,0,0,0,0,0
Streptococcus equinus,236,231,295,227,153,311,606,281
Streptococcus canis,164,149,46,77,0,0,0,0
Streptococcus pneumoniae,175,161,63,143,51,39,22,50
Streptococcus sanguinis,129,163,45,94,45,27,11,28
Streptococcus pasteurianus,654,1145,505,852,0,0,0,0
Streptococcus oralis,120,124,234,94,106,282,494,238
Streptococcus gordonii,96,101,213,93,33,94,195,80
Streptococcus vestibularis,96,63,24,75,0,0,0,0
Streptococcus mitis,90,49,23,46,0,0,0,0
Streptococcus cristatus,84,104,313,99,56,159,306,179
Streptococcus mutans,74,72,23,53,0,0,0,0
Streptococcus porcinus,73,40,15,43,0,0,0,0
Streptococcus ratti,71,81,34,76,44,35,32,44
Streptococcus halotolerans,68,53,19,33,0,0,0,0
Streptococcus uberis,68,61,19,46,65,50,30,40
Streptococcus ferus,50,30,27,43,35,27,15,36
Streptococcus pluranimalium,50,58,0,40,0,0,0,0
Streptococcus urinalis,48,23,11,25,0,0,0,0
Streptococcus parauberis,48,63,29,38,0,0,0,0
Streptococcus gallolyticus,72,73,32,31,0,0,0,0
Streptococcus merionis,44,61,29,44,0,0,0,0
Streptococcus pantholopis,42,56,18,54,41,23,19,43
Streptococcus australis,41,29,11,29,0,0,0,0
Streptococcus sobrinus,32,49,14,28,0,0,0,0
Streptococcus milleri,44,49,17,25,0,0,0,0
Streptococcus himalayensis,30,29,20,21,0,0,0,0
Streptococcus iniae,24,16,0,13,0,0,0,0
Streptococcus marmotae,24,33,17,31,0,0,0,0
Streptococcus acidominimus,24,23,15,21,0,0,0,0
Streptococcus infantarius,29,43,16,27,0,0,0,0
Streptococcus respiraculi,20,33,0,18,0,0,0,0
Streptococcus troglodytae,18,20,0,14,0,0,0,0
Streptococcus koreensis,25,35,0,33,0,0,0,0
Streptococcus gwangjuense,18,19,0,18,0,0,0,0
Streptococcus viridans,16,0,0,0,0,0,0,0
Streptococcus pseudopneumoniae,13,0,0,14,0,0,0,0
Lactococcus lactis,616,455,159,470,0,0,0,0
Pseudolactococcus raffinolactis,74,46,16,41,0,0,0,0
Lactococcus sp. 1JSPR-7,40,62,202,55,60,97,0,91
Lactococcus sp. KACC 19320,28,30,0,0,0,0,0,0
Pseudolactococcus piscium,65,69,171,75,62,110,173,105
Lactococcus garvieae,50,37,17,34,0,0,0,18
Enterococcus faecium,87671,14302,6515,19647,447,598,827,676
Enterococcus avium,219,246,254,184,43,131,245,115
Enterococcus faecalis,177,161,60,125,0,0,0,0
Enterococcus saigonensis,161,146,182,167,123,228,233,222
Enterococcus cecorum,151,157,45,108,0,0,0,0
Enterococcus sp. HSIEG1,143,39,0,0,0,0,0,0
Enterococcus sp. DA9,116,46,0,0,0,0,0,0
Enterococcus sp. FDAARGOS_553,95,79,74,0,0,0,0,0
Enterococcus sp. CR-Ec1,24,36,0,21,0,0,0,0
Enterococcus sp. FDAARGOS_375,18,0,0,0,0,0,0,0
Enterococcus mundtii,134,123,38,79,24,22,18,30
Enterococcus hirae,95,62,32,51,0,0,0,0
Enterococcus durans,84,88,28,49,0,0,0,0
Enterococcus wangshanyuanii,66,63,33,37,0,0,13,0
Enterococcus gilvus,60,31,11,32,0,0,0,0
Enterococcus thailandicus,50,34,16,28,0,0,0,0
Enterococcus casseliflavus,34,13,13,29,101,87,77,133
Vagococcus sp. CF-49,66,40,14,39,0,0,0,0
Vagococcus sp. MN-17,45,40,17,19,0,0,0,0
Vagococcus sp. HDW17B,35,41,21,55,28,21,13,27
Vagococcus sp. HDW17A,11,0,0,14,0,0,0,0
Vagococcus teuberi,74,51,25,42,43,19,16,0
Vagococcus penaei,38,50,16,44,0,0,0,0
Tetragenococcus halophilus,74,63,27,58,35,30,14,29
Tetragenococcus koreensis,38,44,23,36,0,0,0,0
Tetragenococcus osmophilus,25,27,15,20,0,0,0,0
Melissococcus plutonius,70,59,176,55,31,99,173,87
Ligilactobacillus ruminis,58817,13900,5513,19645,39,87,164,88
Lactobacillus sp. NFFJ11,48,40,14,34,0,0,0,0
Lactobacillus sp. CBA3606,42,36,57,37,0,0,0,0
Ligilactobacillus saerimneri,31,27,15,28,0,0,0,0
Lactobacillus sp. 3B(2020),19,23,21,27,40,56,75,71
Lactobacillus sp. wkB8,16,16,0,12,0,0,0,0
Ligilactobacillus salivarius,48,38,0,0,0,0,0,0
Lactobacillus sp. BHWM-4,13,17,12,26,69,36,35,62
Lactobacillus johnsonii,19,0,11,0,0,0,0,0
Lactobacillus crispatus,25,0,0,0,0,0,0,0
Limosilactobacillus reuteri,158,178,262,177,85,122,171,110
Lactobacillus iners,117,84,39,63,36,25,18,31
Ligilactobacillus salivarius,159,165,56,109,57,32,21,54
Lacticaseibacillus casei,35,107,33,62,0,0,0,0
Lacticaseibacillus zeae,25,0,0,0,0,0,0,0
Lacticaseibacillus paracasei,50,0,0,0,0,0,0,0
Lactiplantibacillus plantarum,249,368,849,445,251,460,715,423
Lactobacillus jensenii,83,65,38,75,96,69,32,91
Lactobacillus delbrueckii,81,59,27,57,0,0,0,13
Lacticaseibacillus rhamnosus,77,86,276,93,78,164,272,167
Lactobacillus amylovorus,81,96,26,71,0,0,0,0
Lactobacillus johnsonii,80,82,29,51,0,0,0,0
Ligilactobacillus animalis,64,55,17,43,0,0,0,0
Ligilactobacillus murinus,63,47,26,49,38,25,16,40
Lactobacillus acidophilus,61,60,27,47,0,0,0,0
Paucilactobacillus hokkaidonensis,64,52,16,57,31,32,17,55
Companilactobacillus paralimentarius,61,36,21,37,42,18,10,31
Lactobacillus helveticus,93,151,212,91,32,77,189,84
Companilactobacillus crustorum,60,38,20,45,36,23,17,35
Liquorilactobacillus hordei,60,54,33,55,0,0,0,0
Lactobacillus allii,57,70,32,48,21,10,0,19
Lactobacillus heilongjiangensis,55,46,17,38,28,24,17,35
Apilactobacillus kunkeei,54,33,13,29,0,0,0,0
Companilactobacillus alimentarius,54,35,18,35,36,17,23,25
Limosilactobacillus fermentum,54,85,30,73,57,35,15,63
Latilactobacillus curvatus,54,72,28,65,36,42,34,63
Lentilactobacillus hilgardii,50,46,17,33,0,0,0,0
Paucilactobacillus oligofermentans,49,43,23,41,38,18,19,19
Lactobacillus acetotolerans,48,40,15,33,0,0,0,0
Lactiplantibacillus pentosus,44,61,136,41,19,55,110,50
Lactobacillus backii,45,33,56,47,79,62,67,101
Lentilactobacillus buchneri,43,32,12,19,0,0,0,0
Schleiferilactobacillus harbinensis,42,40,23,43,34,37,19,54
Lactobacillus amylolyticus,43,47,335,70,77,172,308,167
Lactobacillus apis,40,21,0,18,0,0,0,0
Amylolactobacillus amylophilus,41,30,0,19,0,0,0,0
Limosilactobacillus mucosae,39,60,75,52,0,12,24,13
Companilactobacillus futsaii,39,64,21,32,0,0,0,0
Latilactobacillus sakei,39,35,15,31,0,0,0,0
Lactobacillus gasseri,212,113,0,73,0,0,0,0
Lactobacillus kullabergensis,37,17,0,24,0,0,0,0
Lactobacillus zhachilii,36,27,15,25,38,20,16,27
Lapidilactobacillus dextrinicus,36,31,14,29,0,0,0,0
Ligilactobacillus agilis,36,26,0,24,0,0,0,0
Lactobacillus kefiranofaciens,45,27,19,27,0,0,0,0
Limosilactobacillus vaginalis,35,45,33,64,130,106,74,129
Furfurilactobacillus rossiae,34,42,21,46,0,0,0,0
Loigolactobacillus coryniformis,36,72,207,66,27,79,170,81
Ligilactobacillus acidipiscis,34,33,10,33,36,17,14,34
Lactobacillus crispatus,52,28,0,38,0,0,0,0
Lactobacillus terrae,32,23,10,21,0,0,0,0
Fructilactobacillus sanfranciscensis,32,30,13,24,0,0,0,0
