"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","g_Cutibacterium","Cutibacterium",1209,NA,NA,NA,NA,NA,4,2,NA
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium avidum","Cutibacterium avidum",1210,510,512,450,493,406,222,192,321
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae","f_Geminocystaceae","f_Geminocystaceae","Geminocystaceae",1211,NA,NA,NA,NA,NA,1,1,NA
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae","Cyanobacterium","g_Cyanobacterium","Cyanobacterium",1212,NA,NA,NA,NA,NA,NA,NA,1
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae","Cyanobacterium","Cyanobacterium aponinum","Cyanobacterium aponinum",1213,180,186,171,201,218,279,311,243
NA,"Cyanobacteriota","p_Cyanobacteriota","p_Cyanobacteriota","p_Cyanobacteriota","p_Cyanobacteriota","cyanobacterium endosymbiont of Epithemia turgida","cyanobacterium endosymbiont of Epithemia turgida",1214,201,145,112,163,189,129,105,129
NA,"Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Cyanobium","g_Cyanobium","Cyanobium",1215,NA,1,4,3,4,1,NA,NA
NA,"Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Cyanobium","Cyanobium gracile","Cyanobium gracile",1216,345,548,462,675,189,219,218,336
NA,"Uroviricota","Caudoviricetes","Autographivirales","o_Autographivirales","Sednavirus","Sednavirus SRIP2","Cyanophage KBS-P-1A",1217,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Cyanophage KBS-S-2A","Cyanophage KBS-S-2A",1218,NA,NA,NA,NA,NA,NA,2,NA
NA,"Uroviricota","Caudoviricetes","Autographivirales","o_Autographivirales","Tangaroavirus","Tangaroavirus NATL2A133","Cyanophage NATL2A-133",1219,NA,NA,NA,NA,1,4,NA,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","Emcearvirus","Emcearvirus gerard","Cyanophage P-RSM1",1220,NA,NA,NA,NA,NA,2,NA,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","f_Kyanoviridae","Cyanophage P-RSM6","Cyanophage P-RSM6",1221,NA,NA,NA,NA,1,8,3,3
NA,"Uroviricota","Caudoviricetes","Autographivirales","o_Autographivirales","Tritonvirus","Tritonvirus PSSP2","Cyanophage P-SSP2",1222,NA,NA,NA,NA,NA,2,NA,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","Libanvirus","Libanvirus ptim40","Cyanophage P-TIM40",1223,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Cyanophage PSS2","Cyanophage PSS2",1224,3,2,NA,1,NA,1,1,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","Bristolvirus","Bristolvirus rhodeisland","Cyanophage S-RIM32",1225,NA,NA,NA,NA,NA,1,5,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","Neptunevirus","Neptunevirus srim50","Cyanophage S-RIM50",1226,NA,NA,NA,NA,1,7,6,6
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Aurunvirus","Aurunvirus STIM5","Cyanophage S-TIM5",1227,NA,NA,NA,NA,NA,1,2,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Kyanoviridae","Leucotheavirus","Leucotheavirus syn30","Cyanophage Syn30",1228,46,16,5,10,29,6,3,7
NA,"Cyanobacteriota","Cyanophyceae","Gomontiellales","Cyanothecaceae","f_Cyanothecaceae","f_Cyanothecaceae","Cyanothecaceae",1229,NA,NA,1,NA,NA,NA,NA,NA
NA,"Cyanobacteriota","Cyanophyceae","Gomontiellales","Cyanothecaceae","Cyanothece","g_Cyanothece","Cyanothece",1230,NA,NA,NA,NA,NA,NA,1,2
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Crocosphaera","Crocosphaera subtropica","Cyanothece sp. ATCC 51142",1231,15,13,30,13,61,125,144,78
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Gloeothece","Gloeothece citriformis","Cyanothece sp. PCC 7424",1232,292,217,118,249,366,225,184,195
NA,"Cyanobacteriota","Cyanophyceae","Gomontiellales","Cyanothecaceae","Cyanothece","Cyanothece sp. PCC 7425","Cyanothece sp. PCC 7425",1233,162,91,64,65,157,135,98,104
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Gloeothece","Gloeothece verrucosa","Cyanothece sp. PCC 7822",1234,81,91,70,93,98,162,152,131
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Rippkaea","Rippkaea orientalis","Cyanothece sp. PCC 8801",1235,198,134,116,155,267,117,138,112
NA,"Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Rippkaea","Rippkaea orientalis","Cyanothece sp. PCC 8802",1236,151,101,96,131,191,110,118,113
NA,"Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Cyclobacterium","Cyclobacterium amurskyense","Cyclobacterium amurskyense",1237,774,526,336,542,832,344,347,395
NA,"Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Cyclobacterium","Cyclobacterium marinum","Cyclobacterium marinum",1238,320,253,226,290,363,321,330,299
NA,"Pseudomonadota","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Cycloclasticus","g_Cycloclasticus","Cycloclasticus",1239,NA,NA,NA,NA,NA,1,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Cycloclasticus","Cycloclasticus sp. P1","Cycloclasticus sp. P1",1240,68,52,29,53,109,67,83,80
NA,"Pseudomonadota","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Cycloclasticus","Cycloclasticus zancles","Cycloclasticus zancles",1241,119,93,72,84,145,82,99,121
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Betabaculovirus","Betabaculovirus cypomonellae","Cydia pomonella granulovirus",1242,NA,NA,NA,NA,1,2,5,2
NA,"Peploviricota","Herviviricetes","Herpesvirales","Alloherpesviridae","Cyvirus","Cyvirus cyprinidallo1","Cyprinid herpesvirus 1",1243,NA,NA,NA,NA,NA,1,NA,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Alloherpesviridae","Cyvirus","Cyvirus cyprinidallo2","Cyprinid herpesvirus 2",1244,NA,NA,NA,NA,NA,NA,2,NA
NA,"Peploviricota","Herviviricetes","Herpesvirales","Alloherpesviridae","Cyvirus","Cyvirus cyprinidallo3","Cyprinid herpesvirus 3",1245,NA,NA,2,NA,1,2,3,3
NA,"Myxococcota","Myxococcia","Myxococcales","Archangiaceae","f_Archangiaceae","f_Archangiaceae","Archangiaceae",1246,NA,1,1,1,NA,1,1,NA
NA,"Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Cytophaga","Cytophaga hutchinsonii","Cytophaga hutchinsonii",1247,695,404,281,413,752,484,424,489
NA,"Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","f_Cytophagaceae","f_Cytophagaceae","Cytophagaceae",1248,3,2,NA,3,5,1,NA,2
NA,"Bacteroidota","Cytophagia","Cytophagales","o_Cytophagales","o_Cytophagales","o_Cytophagales","Cytophagales",1249,NA,1,NA,NA,NA,NA,NA,NA
NA,"Cyanobacteriota","Cyanophyceae","Nodosilineales","Cymatolegaceae","Dactylococcopsis","Dactylococcopsis salina","Dactylococcopsis salina",1250,12,17,18,25,46,100,103,82
NA,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas","g_Dechloromonas","Dechloromonas",1251,3,7,3,4,3,1,3,6
NA,"Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas","Dechloromonas aromatica (nom. nud.)","Dechloromonas aromatica (nom. nud.)",1252,185,201,235,195,206,203,222,234
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Cervidpoxvirus","Cervidpoxvirus muledeerpox","Deerpox virus W-848-83",1253,NA,NA,NA,NA,NA,NA,2,1
NA,"Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae","Deferribacter","Deferribacter desulfuricans","Deferribacter desulfuricans",1254,302,227,193,199,350,247,226,210
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Albidovulum","g_Albidovulum","Albidovulum",1255,2,3,1,1,NA,NA,3,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Frigidibacter","Frigidibacter mobilis","Defluviimonas alba",1256,342,479,442,550,206,192,200,295
NA,"Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","Defluviitoga","Defluviitoga tunisiensis","Defluviitoga tunisiensis",1257,88,41,29,46,125,154,184,124
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Ionavirus","Ionavirus W14","Deftia phage phiW-14",1258,NA,NA,NA,NA,NA,1,2,1
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Dehalobacter","g_Dehalobacter","Dehalobacter",1259,NA,NA,NA,NA,NA,NA,1,NA
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Dehalobacter","Dehalobacter restrictus","Dehalobacter restrictus",1260,240,229,148,260,354,487,474,399
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Dehalobacter","Dehalobacter sp. CF","Dehalobacter sp. CF",1261,221,211,201,231,318,505,493,415
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Dehalobacter","Dehalobacter sp. DCA","Dehalobacter sp. DCA",1262,211,188,180,203,306,491,494,411
NA,"Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalococcoides","Dehalococcoides mccartyi","Dehalococcoides mccartyi",1263,258,210,146,212,304,270,328,272
NA,"Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalococcoides","Dehalococcoides sp. UCH007","Dehalococcoides sp. UCH007",1264,230,143,113,152,199,82,79,104
NA,"Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalogenimonas","Dehalogenimonas lykanthroporepellens","Dehalogenimonas lykanthroporepellens",1265,185,232,179,276,193,140,119,177
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","f_Deinococcaceae","f_Deinococcaceae","Deinococcaceae",1266,9,6,7,5,4,NA,2,4
NA,"Deinococcota","Deinococci","Deinococcales","o_Deinococcales","o_Deinococcales","o_Deinococcales","Deinococcales",1267,2,2,2,NA,NA,NA,1,1
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","g_Deinococcus","Deinococcus",1268,11,13,14,17,8,7,9,13
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus actinosclerus","Deinococcus actinosclerus",1269,472,525,469,547,304,256,241,336
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus deserti","Deinococcus deserti",1270,362,432,385,408,320,199,174,234
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus geothermalis","Deinococcus geothermalis",1271,229,339,346,376,138,171,174,211
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus gobiensis","Deinococcus gobiensis",1272,526,701,664,678,305,300,340,406
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus maricopensis","Deinococcus maricopensis",1273,453,676,698,641,264,230,205,393
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus peraridilitoris","Deinococcus peraridilitoris",1274,163,272,278,262,151,117,115,169
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus proteolyticus","Deinococcus proteolyticus",1275,367,514,474,548,235,237,238,333
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus puniceus","Deinococcus puniceus",1276,291,459,393,529,186,200,173,313
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus radiodurans","Deinococcus radiodurans",1277,268,348,334,386,176,186,233,264
NA,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus radiopugnans","Deinococcus radiopugnans",1278,505,689,633,766,330,314,271,429
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","g_Delftia","Delftia",1279,1,4,10,4,4,2,7,4
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia acidovorans","Delftia acidovorans",1280,769,883,804,971,521,427,601,634
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Schitoviridae","Dendoorenvirus","Dendoorenvirus RG2014","Delftia phage RG-2014",1281,NA,NA,NA,NA,NA,2,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia sp. Cs1-4","Delftia sp. Cs1-4",1282,573,727,775,783,397,349,485,500
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Delftia tsuruhatensis","Delftia tsuruhatensis",1283,640,744,734,816,461,391,617,544
NA,"Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Deltapapillomavirus","Deltapapillomavirus 1","Deltapapillomavirus 1",1284,NA,NA,NA,NA,NA,1,1,2
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Denitrobacterium","g_Denitrobacterium","Denitrobacterium",1285,NA,NA,NA,NA,NA,NA,2,1
NA,"Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Denitrobacterium","Denitrobacterium detoxificans","Denitrobacterium detoxificans",1286,2258,3254,3849,2842,1372,1499,2318,2193
NA,"Deferribacterota","Deferribacteres","Deferribacterales","Geovibrionaceae","Denitrovibrio","Denitrovibrio acetiphilus","Denitrovibrio acetiphilus",1287,73,73,85,94,117,173,208,127
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Dermabacter","g_Dermabacter","Dermabacter",1288,NA,1,1,2,NA,1,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Dermabacter","Dermabacter vaginalis","Dermabacter vaginalis",1289,140,173,196,157,104,107,105,117
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","f_Dermacoccaceae","f_Dermacoccaceae","Dermacoccaceae",1290,4,3,NA,6,NA,3,NA,2
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus","g_Dermacoccus","Dermacoccus",1291,1,1,1,1,NA,2,2,1
NA,"Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus","Dermacoccus nishinomiyaensis","Dermacoccus nishinomiyaensis",1292,187,247,276,227,118,114,138,160
NA,"Cyanobacteriota","Cyanophyceae","Pleurocapsales","Dermocarpellaceae","f_Dermocarpellaceae","f_Dermocarpellaceae","Dermocarpellaceae",1293,NA,NA,NA,NA,NA,NA,2,NA
NA,"Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae","f_Desulfarculaceae","f_Desulfarculaceae","Desulfarculaceae",1294,1,1,1,1,NA,NA,NA,NA
NA,"Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfarculus","g_Desulfarculus","Desulfarculus",1295,1,1,4,2,2,NA,NA,NA
NA,"Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfarculus","Desulfarculus baarsii","Desulfarculus baarsii",1296,483,714,795,718,247,315,399,456
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfatibacillaceae","Desulfatibacillum","g_Desulfatibacillum","Desulfatibacillum",1297,NA,1,1,NA,3,4,NA,4
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfatibacillaceae","Desulfatibacillum","Desulfatibacillum alkenivorans","Desulfatibacillum alkenivorans",1298,316,413,441,447,164,231,245,292
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","g_Desulfitobacterium","Desulfitobacterium",1299,NA,1,1,5,1,NA,2,1
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","Desulfitobacterium dehalogenans","Desulfitobacterium dehalogenans",1300,210,272,263,348,238,462,482,411
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","Desulfitobacterium dichloroeliminans","Desulfitobacterium dichloroeliminans",1301,230,329,291,408,270,499,725,597
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","Desulfitobacterium hafniense","Desulfitobacterium hafniense",1302,639,663,554,768,544,670,673,637
NA,"Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium","Desulfitobacterium metallireducens","Desulfitobacterium metallireducens",1303,158,221,229,298,191,330,354,331
NA,"Thermodesulfobacteriota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","g_Desulfobacca","Desulfobacca",1304,NA,NA,NA,NA,NA,NA,1,NA
NA,"Thermodesulfobacteriota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","Desulfobacca acetoxidans","Desulfobacca acetoxidans",1305,141,216,250,265,137,153,132,179
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","f_Desulfobacteraceae","f_Desulfobacteraceae","Desulfobacteraceae",1306,1,NA,1,NA,NA,NA,1,NA
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","o_Desulfobacterales","o_Desulfobacterales","o_Desulfobacterales","Desulfobacterales",1307,NA,2,1,NA,NA,NA,NA,1
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulforapulum","Desulforapulum autotrophicum","Desulforapulum autotrophicum",1308,283,225,211,255,285,243,234,266
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacula","Desulfobacula toluolica","Desulfobacula toluolica",1309,63,90,112,97,148,306,280,222
NA,"Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","f_Desulfobulbaceae","f_Desulfobulbaceae","Desulfobulbaceae",1310,6,10,4,10,2,2,1,3
NA,"Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","g_Desulfobulbus","Desulfobulbus",1311,NA,1,1,NA,NA,NA,NA,NA
NA,"Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","Desulfobulbus propionicus","Desulfobulbus propionicus",1312,549,554,468,622,418,356,304,418
NA,"Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa","Desulfocapsa sulfexigens","Desulfocapsa sulfexigens",1313,241,230,211,279,260,248,246,257
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus","g_Desulfococcus","Desulfococcus",1314,NA,NA,1,1,2,6,4,4
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus","Desulfococcus multivorans","Desulfococcus multivorans",1315,236,311,329,356,162,183,275,266
NA,"Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosudaceae","Desulfosudis","Desulfosudis oleivorans","Desulfosudis oleivorans",1316,217,321,296,291,177,234,262,279
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobium","g_Desulfohalobium","Desulfohalobium",1317,2,6,NA,2,2,1,NA,2
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfohalobiaceae","Desulfohalobium","Desulfohalobium retbaense","Desulfohalobium retbaense",1318,194,204,209,266,163,138,159,184
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","f_Desulfomicrobiaceae","f_Desulfomicrobiaceae","Desulfomicrobiaceae",1319,NA,1,NA,1,NA,1,1,NA
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","g_Desulfomicrobium","Desulfomicrobium",1320,NA,NA,NA,NA,NA,1,NA,NA
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","Desulfomicrobium baculatum","Desulfomicrobium baculatum",1321,521,612,548,612,392,300,506,441
NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium","Desulfomicrobium orale","Desulfomicrobium orale",1322,297,333,378,394,189,213,360,337
NA,"Thermodesulfobacteriota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","g_Desulfomonile","Desulfomonile",1323,NA,NA,NA,NA,3,3,NA,4
NA,"Thermodesulfobacteriota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","Desulfomonile tiedjei","Desulfomonile tiedjei",1324,277,150,89,150,268,167,187,151
