"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter kobei","Enterobacter kobei",1193,17,23,13,30,22,18,28,18
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pluralibacter","Enterobacter lignolyticus","[Enterobacter] lignolyticus",1194,30,39,52,39,21,33,36,38
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter ludwigii","Enterobacter ludwigii",1195,30,38,28,37,31,18,25,29
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Aryavirus","Aryavirus arya","Enterobacter phage Arya",1196,NA,NA,NA,NA,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Karamvirus","Karamvirus cc31","Enterobacter phage CC31",1197,1,2,4,NA,NA,NA,NA,2
NA,"Uroviricota","Caudoviricetes","Autographivirales","Autotranscriptaviridae","Teetrevirus","Teetrevirus E2","Enterobacter phage E-2",1198,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Sarkviridae","f_Sarkviridae","Enterobacter phage phiEap-2","Enterobacter phage phiEap-2",1199,1,NA,NA,2,NA,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. 638","Enterobacter sp. 638",1200,28,26,19,36,19,20,25,25
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. E20","Enterobacter sp. E20",1201,27,41,23,40,28,22,32,29
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. FY-07","Enterobacter sp. FY-07",1202,13,15,13,16,15,14,17,9
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. HK169","Enterobacter sp. HK169",1203,28,35,24,38,25,21,22,28
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. ODB01","Enterobacter sp. ODB01",1204,16,15,18,22,18,19,18,17
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. R4-368","Enterobacter sp. R4-368",1205,27,24,25,32,36,45,35,41
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter hormaechei","Enterobacter xiangfangensis",1206,25,28,26,36,24,25,24,22
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","o_Enterobacterales","o_Enterobacterales","o_Enterobacterales","Enterobacterales",1207,1,NA,1,1,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","Autographivirales","Autotranscriptaviridae","Berlinvirus","Berlinvirus 285P","Enterobacteria phage 285P",1208,NA,NA,NA,NA,NA,1,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus tv933W","Enterobacteria phage 933W",1209,NA,NA,NA,NA,148,394,154,233
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Marienburgvirus","Marienburgvirus BP4795","Enterobacteria phage BP-4795",1210,NA,NA,NA,NA,58,193,74,115
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Enterobacteria phage cdtI","Enterobacteria phage cdtI",1211,NA,NA,NA,NA,7,14,14,7
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Peduoviridae","Peduovirus","Peduovirus fiAA91ss","Enterobacteria phage fiAA91-ss",1212,NA,NA,NA,NA,NA,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Wanchaivirus","Wanchaivirus HK106","Enterobacteria phage HK106",1213,NA,NA,NA,NA,1,3,2,4
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Yautsimvirus","Yautsimvirus HK140","Enterobacteria phage HK140",1214,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Wongtaivirus","Wongtaivirus HK542","Enterobacteria phage HK542",1215,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Kwaitsingvirus","Kwaitsingvirus HK544","Enterobacteria phage HK544",1216,NA,NA,NA,NA,2,2,2,5
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lambdavirus","Lambdavirus HK629","Enterobacteria phage HK629",1217,NA,NA,NA,NA,7,13,6,8
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lambdavirus","Lambdavirus HK630","Enterobacteria phage HK630",1218,NA,NA,NA,NA,7,14,7,9
NA,"Hofneiviricota","Faserviricetes","Tubulavirales","Inoviridae","Infulavirus","Infulavirus If1","Enterobacteria phage If1",1219,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Dhakavirus","Dhakavirus ime08","Enterobacteria phage IME08",1220,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lederbergvirus","Enterobacteria phage IME10","Enterobacteria phage IME10",1221,NA,NA,NA,NA,NA,1,1,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Dhakavirus","Dhakavirus JS10","Enterobacteria phage JS10",1222,6,NA,1,NA,1,1,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Krischvirus","Krischvirus jse","Enterobacteria phage JSE",1223,NA,NA,NA,NA,NA,1,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Nochtlivirus","Nochtlivirus mEp235","Enterobacteria phage mEp235",1224,NA,NA,NA,NA,NA,1,3,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Enterobacteria phage mEp460","Enterobacteria phage mEp460",1225,NA,NA,NA,NA,7,24,6,6
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Cuauhtlivirus","Cuauhtlivirus mEpX1","Enterobacteria phage mEpX1",1226,NA,NA,NA,NA,2,4,4,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Shamshuipovirus","Shamshuipovirus mEpX2","Enterobacteria phage mEpX2",1227,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus min27","Enterobacteria phage Min27",1228,NA,NA,NA,NA,124,334,128,183
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Mktvariviridae","Kuravirus","Kuravirus NJ01","Enterobacteria phage NJ01",1229,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Peduoviridae","Xuanwuvirus","Xuanwuvirus P88","Enterobacteria phage P88",1230,NA,NA,NA,NA,4,3,5,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Justusliebigvirus","Justusliebigvirus phi92","Enterobacteria phage phi92",1231,NA,NA,NA,NA,NA,NA,1,NA
NA,"Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","Alphatrevirus","Alphatrevirus phiK","Enterobacteria phage phiK",1232,NA,NA,NA,NA,NA,1,1,1
NA,"Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","Sinsheimervirus","Sinsheimervirus phiX174","Escherichia phage phiX174",1233,NA,NA,NA,NA,NA,1,4,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Dhakavirus","Dhakavirus ql01","Enterobacteria phage QL01",1234,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus RB14","Tequatrovirus RB14",1235,NA,NA,NA,NA,NA,1,2,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Pseudotevenvirus","Pseudotevenvirus RB16","Pseudotevenvirus RB16",1236,NA,NA,NA,NA,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Pseudotevenvirus","Pseudotevenvirus RB43","Enterobacteria phage RB43",1237,NA,NA,NA,NA,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Mosigvirus","Mosigvirus RB69","Enterobacteria phage RB69",1238,NA,NA,NA,NA,1,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Enterobacteria phage SfI","Enterobacteria phage SfI",1239,NA,NA,NA,NA,2,7,2,4
NA,"Phixviricota","Malgrandaviricetes","Petitvirales","Microviridae","Alphatrevirus","Alphatrevirus St1","Enterobacteria phage St-1",1240,NA,NA,NA,NA,NA,1,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lederbergvirus","Enterobacteria phage ST104","Enterobacteria phage ST104",1241,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Lederbergvirus","Enterobacteria phage UAB_Phi20","Enterobacteria phage UAB_Phi20",1242,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Traversvirus","Traversvirus II","Enterobacteria phage VT2-Sakai",1243,NA,NA,NA,NA,161,461,184,258
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Oslovirus","Oslovirus PA2","Enterobacteria phage VT2phi_272",1244,NA,NA,NA,NA,110,284,121,161
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Pankowvirus","Pankowvirus YYZ2008","Enterobacteria phage YYZ-2008",1245,NA,NA,NA,NA,111,375,163,231
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","f_Enterobacteriaceae","f_Enterobacteriaceae","Enterobacteriaceae",1246,2,NA,5,1,1,4,10,4
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","f_Enterobacteriaceae","Enterobacteriaceae bacterium strain FGI 57","Enterobacteriaceae bacterium strain FGI 57",1247,55,36,39,46,33,34,33,28
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Wanchaivirus","Wanchaivirus mEp234","Enterobacterial phage mEp234",1248,NA,NA,NA,NA,NA,2,NA,NA
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","g_Enterococcus","Enterococcus",1249,NA,NA,NA,NA,NA,NA,1,NA
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus","Enterococcus casseliflavus",1250,19,12,4,9,20,38,52,23
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans","Enterococcus durans",1251,8,1,4,2,31,49,118,40
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus faecalis",1252,63,54,101,66,113,171,262,187
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium","Enterococcus faecium",1253,138,197,187,213,564,1363,7889,1874
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum","Enterococcus gallinarum",1254,14,10,6,9,20,47,63,36
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae","Enterococcus hirae",1255,26,9,8,16,40,40,134,41
NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii","Enterococcus mundtii",1256,12,11,9,19,40,39,73,36
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Efquatrovirus","Efquatrovirus EcZZ2","Enterococcus phage Ec-ZZ2",1257,NA,1,2,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Kochikohdavirus","Kochikohdavirus ECP3","Enterococcus phage ECP3",1258,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Efquatrovirus","Efquatrovirus EfaCPT1","Enterococcus phage EfaCPT1",1259,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Efquatrovirus","Efquatrovirus EF4","Enterococcus phage IME-EF4",1260,NA,1,2,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Efemunavirus","Efemunavirus Efm1","Enterococcus phage IME-EFm1",1261,NA,NA,NA,NA,NA,1,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Herelleviridae","Kochikohdavirus","Kochikohdavirus EF24CP2","Enterococcus phage phiEF24C",1262,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Phifelvirus","Phifelvirus FL1","Enterococcus phage phiFL1A",1263,NA,NA,NA,NA,1,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Phifelvirus","Phifelvirus FL2","Enterococcus phage phiFL2A",1264,NA,NA,NA,NA,1,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Phifelvirus","Phifelvirus FL3","Enterococcus phage phiFL3A",1265,NA,NA,NA,NA,1,NA,2,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Efquatrovirus","Efquatrovirus IME196","Enterococcus phage vB_EfaS_IME196",1266,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Saphexavirus","Enterococcus phage vB_EfaS_IME198","Enterococcus phage vB_EfaS_IME198",1267,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Saphexavirus","Saphexavirus VD13","Enterococcus phage VD13",1268,NA,NA,NA,NA,NA,NA,NA,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Varicellovirus","Varicellovirus equidalpha3","Equid herpesvirus 3",1269,NA,NA,NA,NA,NA,NA,1,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Varicellovirus","Varicellovirus equidalpha4","Equid alphaherpesvirus 4",1270,NA,NA,NA,NA,NA,NA,1,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Percavirus","Percavirus equidgamma5","Equid herpesvirus 5",1271,NA,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","g_Erwinia","Erwinia",1272,1,2,NA,1,1,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia amylovora","Erwinia amylovora",1273,17,13,9,16,12,17,11,21
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia billingiae","Erwinia billingiae",1274,71,55,46,58,68,36,28,35
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Duffyella","Duffyella gerundensis","Erwinia gerundensis",1275,39,34,52,38,26,22,21,34
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Agricanvirus","Agricanvirus Ea3570","Erwinia phage Ea35-70",1276,8,3,4,1,8,3,1,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Erskinevirus","Erskinevirus EaH2","Erwinia phage phiEaH2",1277,NA,NA,NA,NA,2,NA,1,2
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Erskinevirus","Erskinevirus asesino","Erwinia phage vB_EamM_Asesino",1278,NA,NA,NA,NA,1,1,NA,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Derbicusvirus","Derbicusvirus derbicus","Erwinia phage vB_EamM_EarlPhillipIV",1279,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Chimalliviridae","Wellingtonvirus","Wellingtonvirus wellington","Erwinia phage vB_EamM_Kwan",1280,2,4,NA,NA,1,1,1,1
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia pyrifoliae","Erwinia pyrifoliae",1281,15,11,7,10,16,22,17,28
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia sp. Ejp617","Erwinia sp. Ejp617",1282,13,8,10,11,14,11,21,20
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia tasmaniensis","Erwinia tasmaniensis",1283,16,23,16,25,20,19,19,23
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","f_Erwiniaceae","f_Erwiniaceae","Erwiniaceae",1284,2,NA,1,NA,NA,NA,NA,2
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix rhusiopathiae","Erysipelothrix rhusiopathiae",1285,8,8,8,11,18,36,68,48
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix larvae","Erysipelothrix sp. LV19",1286,12,8,4,4,32,43,41,31
NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","f_Erysipelotrichaceae","Erysipelotrichaceae bacterium I46","Erysipelotrichaceae bacterium I46",1287,80,69,63,102,329,698,509,527
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","g_Erythrobacter","Erythrobacter",1288,1,1,NA,1,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Aurantiacibacter","Aurantiacibacter atlanticus","Erythrobacter atlanticus",1289,12,15,6,6,9,7,14,3
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Erythrobacter litoralis","Erythrobacter litoralis",1290,49,48,44,49,36,23,38,39
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","f_Erythrobacteraceae","f_Erythrobacteraceae","Erythrobacteraceae",1291,1,NA,1,1,1,NA,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","g_Escherichia","Escherichia",1292,NA,NA,NA,NA,NA,NA,2,NA
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia albertii","Escherichia albertii",1293,13,15,21,25,177,470,192,309
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia coli",1294,107,90,90,148,13900,36099,16283,22451
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii","Escherichia fergusonii",1295,37,38,38,62,251,586,295,375
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Asteriusvirus","Asteriusvirus av121Q","Escherichia phage 121Q",1296,NA,NA,NA,NA,NA,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Mktvariviridae","Kuravirus","Kuravirus kv1721","Escherichia phage 172-1",1297,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Seunavirus","Seunavirus 4MG","Escherichia phage 4MG",1298,NA,NA,NA,NA,NA,NA,NA,1
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Mosigvirus","Mosigvirus mar005p1","Escherichia phage APCEc01",1299,NA,NA,NA,NA,NA,1,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Mktvariviridae","Suseptimavirus","Suseptimavirus ECBP2","Escherichia phage ECBP2",1300,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Lindbergviridae","Wifcevirus","Wifcevirus ECML117","Escherichia phage ECML-117",1301,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus ecml134","Escherichia phage ECML-134",1302,NA,NA,NA,NA,NA,1,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Demerecviridae","Epseptimavirus","Epseptimavirus EPS7","Escherichia phage Eps7",1303,NA,NA,NA,NA,1,NA,2,2
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Vequintavirus","Vequintavirus PDX","Escherichia phage FFH2",1304,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Saikungvirus","Saikungvirus HK75","Escherichia phage HK75",1305,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus hy03","Escherichia phage HY03",1306,NA,NA,NA,NA,1,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Mktvariviridae","Nieuwekanaalvirus","Nieuwekanaalvirus KBNP1711","Escherichia phage KBNP1711",1307,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Oslovirus","Oslovirus ov191","Escherichia phage P13374",1308,NA,NA,NA,NA,55,132,48,68
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Oslovirus","Oslovirus PA2","Escherichia phage PA2",1309,NA,NA,NA,NA,104,270,120,156
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Phapecoctavirus","Phapecoctavirus phAPEC8","Escherichia phage phAPEC8",1310,1,1,1,1,1,1,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Oslovirus","Oslovirus ov191","Escherichia phage phi191",1311,NA,NA,NA,NA,48,107,41,56
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Peduoviridae","Peduovirus","Peduovirus pro483","Escherichia phage pro483",1312,NA,NA,NA,NA,NA,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Drexlerviridae","Rtpvirus","Rtpvirus Rtp","Escherichia phage Rtp",1313,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus slur07","Escherichia phage slur07",1314,NA,NA,NA,NA,NA,NA,1,1
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Vequintavirus","Vequintavirus slur16","Escherichia phage slur16",1315,NA,NA,NA,NA,NA,1,NA,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Andersonviridae","Mooglevirus","Mooglevirus susp1","Escherichia phage SUSP1",1316,NA,NA,NA,NA,NA,NA,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","Andersonviridae","Mooglevirus","Mooglevirus susp2","Escherichia phage SUSP2",1317,NA,NA,NA,NA,NA,NA,1,2
