taxon	nb	tax_abundance	sample
199	1	0.2	healthy_stool_500_100
1945634	1	0.2	healthy_stool_500_100
51288	1	0.2	healthy_stool_500_100
29391	1	0.2	healthy_stool_500_100
739	1	0.2	healthy_stool_500_100
2047	1	0.2	healthy_stool_500_100
51664	1	0.2	healthy_stool_500_100
1870995	1	0.2	healthy_stool_500_100
1633	1	0.2	healthy_stool_500_100
1110546	1	0.2	healthy_stool_500_100
83655	1	0.2	healthy_stool_500_100
38286	1	0.2	healthy_stool_500_100
28141	1	0.2	healthy_stool_500_100
28132	1	0.2	healthy_stool_500_100
648	1	0.2	healthy_stool_500_100
626931	1	0.2	healthy_stool_500_100
1914243	1	0.2	healthy_stool_500_100
423477	1	0.2	healthy_stool_500_100
871325	1	0.2	healthy_stool_500_100
837	1	0.2	healthy_stool_500_100
654	1	0.2	healthy_stool_500_100
1246	1	0.2	healthy_stool_500_100
137838	1	0.2	healthy_stool_500_100
2051	1	0.2	healthy_stool_500_100
484	1	0.2	healthy_stool_500_100
44008	1	0.2	healthy_stool_500_100
79604	1	0.2	healthy_stool_500_100
67827	1	0.2	healthy_stool_500_100
230143	1	0.2	healthy_stool_500_100
329	1	0.2	healthy_stool_500_100
208962	1	0.2	healthy_stool_500_100
322505	1	0.2	healthy_stool_500_100
1364	1	0.2	healthy_stool_500_100
651	1	0.2	healthy_stool_500_100
651822	1	0.2	healthy_stool_500_100
341220	1	0.2	healthy_stool_500_100
28090	1	0.2	healthy_stool_500_100
470565	1	0.2	healthy_stool_500_100
1376	1	0.2	healthy_stool_500_100
156979	1	0.2	healthy_stool_500_100
178214	1	0.2	healthy_stool_500_100
575	1	0.2	healthy_stool_500_100
38301	1	0.2	healthy_stool_500_100
4932	1	0.2	healthy_stool_500_100
33007	1	0.2	healthy_stool_500_100
1382	1	0.2	healthy_stool_500_100
42817	1	0.2	healthy_stool_500_100
1252	1	0.2	healthy_stool_500_100
310514	1	0.2	healthy_stool_500_100
57480	1	0.2	healthy_stool_500_100
1492	1	0.2	healthy_stool_500_100
736	1	0.2	healthy_stool_500_100
261392	1	0.2	healthy_stool_500_100
859	1	0.2	healthy_stool_500_100
191610	1	0.2	healthy_stool_500_100
1244	1	0.2	healthy_stool_500_100
126156	1	0.2	healthy_stool_500_100
1796646	1	0.2	healthy_stool_500_100
1608994	1	0.2	healthy_stool_500_100
1280	1	0.2	healthy_stool_500_100
1365	1	0.2	healthy_stool_500_100
585	1	0.2	healthy_stool_500_100
67824	1	0.2	healthy_stool_500_100
43767	1	0.2	healthy_stool_500_100
1580	1	0.2	healthy_stool_500_100
1629	1	0.2	healthy_stool_500_100
89153	1	0.2	healthy_stool_500_100
1727	1	0.2	healthy_stool_500_100
45634	1	0.2	healthy_stool_500_100
66228	1	0.2	healthy_stool_500_100
544581	1	0.2	healthy_stool_500_100
1317	1	0.2	healthy_stool_500_100
735	1	0.2	healthy_stool_500_100
28197	1	0.2	healthy_stool_500_100
214853	1	0.2	healthy_stool_500_100
1383	1	0.2	healthy_stool_500_100
580	1	0.2	healthy_stool_500_100
133926	1	0.2	healthy_stool_500_100
1281	1	0.2	healthy_stool_500_100
35818	1	0.2	healthy_stool_500_100
72557	1	0.2	healthy_stool_500_100
61592	1	0.2	healthy_stool_500_100
824	1	0.2	healthy_stool_500_100
2098	1	0.2	healthy_stool_500_100
38303	1	0.2	healthy_stool_500_100
59561	1	0.2	healthy_stool_500_100
34062	1	0.2	healthy_stool_500_100
204	1	0.2	healthy_stool_500_100
82347	1	0.2	healthy_stool_500_100
28901	1	0.2	healthy_stool_500_100
556499	1	0.2	healthy_stool_500_100
38289	1	0.2	healthy_stool_500_100
66851	1	0.2	healthy_stool_500_100
33011	1	0.2	healthy_stool_500_100
237576	1	0.2	healthy_stool_500_100
421530	1	0.2	healthy_stool_500_100
419208	1	0.2	healthy_stool_500_100
131110	1	0.2	healthy_stool_500_100
860	1	0.2	healthy_stool_500_100
36740	1	0.2	healthy_stool_500_100
461393	1	0.2	healthy_stool_500_100
267818	1	0.2	healthy_stool_500_100
210	1	0.2	healthy_stool_500_100
59814	1	0.2	healthy_stool_500_100
1505	1	0.2	healthy_stool_500_100
170994	1	0.2	healthy_stool_500_100
41202	1	0.2	healthy_stool_500_100
515393	1	0.2	healthy_stool_500_100
285	1	0.2	healthy_stool_500_100
105612	1	0.2	healthy_stool_500_100
109790	1	0.2	healthy_stool_500_100
1755241	1	0.2	healthy_stool_500_100
78258	1	0.2	healthy_stool_500_100
5482	1	0.2	healthy_stool_500_100
1288	1	0.2	healthy_stool_500_100
1587	1	0.2	healthy_stool_500_100
1833	1	0.2	healthy_stool_500_100
